timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
25760076,16.02619,16.093708,0.8497,0.36284152,0.0,2.2255442,0.9522305,1.0065296,nan,4,4.023427,4.023427,4.023427,4.023427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25770307,16.084518,16.093616,0.7325,0.3700897,0.0,2.227626,0.952189,1.0065353,nan,4,4.023404,4.023404,4.023404,4.023404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25780074,16.02619,16.092949,0.6446,0.37547228,0.0,2.2293746,0.9518853,1.006577,nan,4,4.023237,4.023237,4.023237,4.023237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25790268,16.011606,16.092144,0.7032,0.3818983,0.0,2.231366,0.95151955,1.0066274,nan,4,4.023036,4.023036,4.023036,4.023036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25800073,15.982442,16.091059,0.7032,0.38819835,0.0,2.2332814,0.951026,1.0066953,nan,4,4.0227647,4.0227647,4.0227647,4.0227647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25810327,16.099102,16.091139,0.7032,0.39437485,0.0,2.235284,0.95106274,1.0066903,nan,4,4.0227847,4.0227847,4.0227847,4.0227847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25820076,16.055355,16.090784,0.8204,0.4027283,0.0,2.2375057,0.95090157,1.0067124,nan,4,4.022696,4.022696,4.022696,4.022696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25830349,16.288673,16.092743,0.7911,0.4103434,0.0,2.23975,0.9517918,1.0065899,nan,4,4.0231857,4.0231857,4.0231857,4.0231857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25840074,16.055355,16.092373,0.8204,0.41838375,0.0,2.2419796,0.9516235,1.0066131,nan,4,4.023093,4.023093,4.023093,4.023093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25850115,16.040771,16.091862,0.8497,0.42684093,0.0,2.2443497,0.9513913,1.0066451,nan,4,4.0229654,4.0229654,4.0229654,4.0229654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25860080,16.040771,16.091356,0.9376,0.43685582,0.0,2.246945,0.95116144,1.0066767,nan,4,4.022839,4.022839,4.022839,4.022839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25870527,16.02619,16.090712,0.99619997,0.44782335,0.0,2.2498362,0.95086867,1.006717,nan,4,4.022678,4.022678,4.022678,4.022678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
25880094,16.055355,16.09036,0.879,0.4562778,0.0,2.2521725,0.9507089,1.006739,nan,4,4.02259,4.02259,4.02259,4.02259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
