timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
25767672,25767467,0.098592445,0.010136498,-0.20831437
25768884,25768673,0.094491005,0.011623685,-0.20868312
25770137,25769922,0.09064505,0.01240325,-0.20852427
25772650,25772447,0.082410626,0.013665195,-0.20751299
25776380,25776173,0.073776774,0.015255626,-0.20432603
25780138,25779930,0.07004927,0.0160254,-0.20099053
25783890,25783682,0.06821404,0.015895715,-0.19689885
25787651,25787449,0.06720314,0.013894283,-0.19314796
25790140,25789933,0.06611522,0.010671497,-0.18938886
25793886,25793681,0.062122453,0.005046935,-0.18163118
25797634,25797433,0.059970245,-0.0021145085,-0.16987199
25801390,25801184,0.059877682,-0.011067307,-0.15447764
25805151,25804943,0.061401863,-0.021261683,-0.13626936
25807638,25807437,0.063210264,-0.028181678,-0.123713225
25811403,25811189,0.06391538,-0.038282745,-0.10526241
25815149,25814941,0.061492167,-0.04775523,-0.08651461
25818897,25818692,0.056596037,-0.05597694,-0.06830303
25822645,25822443,0.050500117,-0.062840626,-0.05053801
25825155,25824946,0.045747258,-0.066319875,-0.03888327
25828907,25828696,0.038442906,-0.07014726,-0.022082852
25832650,25832448,0.030389834,-0.07159581,-0.005800127
25836402,25836200,0.021270942,-0.06964543,0.009229612
25840165,25839951,0.010719338,-0.06399558,0.024132814
25842656,25842453,0.0030913928,-0.057881143,0.033038396
25846418,25846206,-0.0067673093,-0.048026096,0.047444917
25850170,25849956,-0.016894741,-0.03665941,0.06301445
25853912,25853707,-0.02524524,-0.024746884,0.08050013
25857660,25857458,-0.031668227,-0.012550498,0.09912902
25860165,25859960,-0.03484898,-0.004228841,0.111589596
25863916,25863711,-0.036830667,0.007200817,0.1303985
25867664,25867463,-0.03798565,0.01686383,0.14885026
25871424,25871215,-0.03960513,0.025409514,0.16515589
25875253,25875028,-0.04376825,0.032243367,0.17707175
25877668,25877467,-0.049432177,0.036129944,0.18178906
25881429,25881223,-0.0586436,0.03955344,0.18479946
25885191,25884985,-0.06910097,0.041144237,0.1823215
25888933,25888722,-0.0790835,0.041111723,0.17556311
25892688,25892473,-0.08719277,0.042123623,0.16449419
25895186,25894980,-0.091636896,0.04375678,0.1557828
25898935,25898726,-0.098668076,0.047783293,0.14117134
25902680,25902478,-0.106218,0.052472387,0.1237307
25906450,25906247,-0.11596186,0.05676376,0.10391082
25910207,25909992,-0.122815385,0.05998536,0.08182626
25912690,25912485,-0.12635057,0.06154472,0.066236764
25916435,25916233,-0.12813939,0.063255124,0.040809326
25920200,25919985,-0.12422777,0.06550234,0.01418473
25923951,25923738,-0.1181111,0.06708854,-0.009713498
25927705,25927489,-0.112290666,0.06846284,-0.031969897
25930197,25929992,-0.11213578,0.06851641,-0.044621147
25933970,25933760,-0.11221997,0.0672489,-0.061229274
25937699,25937493,-0.107762575,0.06439845,-0.07455515
25941456,25941247,-0.09067239,0.06312186,-0.08417089
25945217,25944999,-0.062260035,0.06489157,-0.091492526
25947706,25947498,-0.041949704,0.06714022,-0.09446746
25951454,25951250,-0.02434064,0.069605015,-0.09941025
25955212,25955002,-0.021611761,0.06586996,-0.09811073
25958961,25958752,-0.022795688,0.06090493,-0.09436214
25962712,25962503,-0.0075173452,0.057898864,-0.08795585
25965214,25965006,0.013818632,0.05962865,-0.08670314
25968965,25968756,0.053591665,0.06299844,-0.08563631
25972711,25972508,0.07478072,0.06401058,-0.0884283
25976462,25976260,0.07153616,0.057166398,-0.084550485
25980232,25980011,0.065251924,0.049734466,-0.07405588
25982768,25982565,0.07274731,0.050504286,-0.0662623
25986470,25986266,0.101985894,0.059618343,-0.058645703
25990245,25990025,0.12831077,0.06878792,-0.05995279
25995247,25995031,0.121999584,0.06511687,-0.062129397
25997731,25997521,0.110943474,0.0630621,-0.061012596
26000238,26000024,0.10701798,0.0668715,-0.058749016
26003976,26003771,0.11718327,0.08496607,-0.057332397
26007726,26007524,0.12358657,0.10168341,-0.060847048
26011477,26011275,0.10632847,0.10130989,-0.06198807
26015271,26015058,0.08646266,0.096878424,-0.060702667
26017731,26017527,0.08767554,0.10418589,-0.05923672
26021482,26021279,0.10071903,0.1280934,-0.059212048
26025251,26025041,0.095067374,0.14220431,-0.05954837
26028997,26028782,0.066368595,0.13135917,-0.054219343
26032738,26032534,0.051239587,0.11819946,-0.04402417
26035254,26035036,0.057911705,0.12127343,-0.03852929
26038998,26038786,0.06862653,0.13081147,-0.032984078
26042744,26042539,0.053902227,0.120933406,-0.023953525
26046508,26046304,0.041552205,0.099365644,-0.009214458
26050262,26050048,0.05675193,0.09510154,0.0031615144
26052745,26052542,0.065411516,0.09706237,0.009312448
26056497,26056294,0.053109158,0.084990025,0.02239572
26060256,26060046,0.03939162,0.06275594,0.041233934
26064003,26063797,0.05818339,0.06022457,0.05579296
26066501,26066298,0.07133059,0.06540353,0.060026787
26070263,26070053,0.059638985,0.053662904,0.06884195
26074034,26073802,0.041356176,0.029503215,0.08512085
26077756,26077553,0.055998545,0.033043206,0.09635818
26081508,26081305,0.060818054,0.047295112,0.10047988
26085272,26085057,0.037609283,0.034382097,0.11102431
26087767,26087557,0.032234356,0.024682252,0.11927759
26091512,26091309,0.048249476,0.036119565,0.12234089
26095312,26095106,0.04085585,0.048559453,0.119259804
26099023,26098813,0.0133122355,0.036328074,0.12277707
26101528,26101314,0.013463467,0.036830854,0.123878755
26105273,26105068,0.022700673,0.062116083,0.1135408
26109028,26108816,-0.004126708,0.06980049,0.10210813
26112775,26112569,-0.027070034,0.058088597,0.0962364
26116522,26116319,-0.01784694,0.0755482,0.08044449
26119031,26118821,-0.024155917,0.089593634,0.06663666
26122776,26122572,-0.054617867,0.079820834,0.0546796
26126527,26126324,-0.053959623,0.07353062,0.04645736
26130299,26130094,-0.051301487,0.08780852,0.027028121
26134041,26133832,-0.07986922,0.07331298,0.012599908
26136538,26136329,-0.0830144,0.057675134,0.00812838
26140291,26140083,-0.06648174,0.061603256,-0.008304484
26145296,26145086,-0.09315361,0.048316013,-0.033793956
26147789,26147583,-0.0978016,0.029271696,-0.040506423
26151538,26151335,-0.08927235,0.028502814,-0.06026095
26155305,26155092,-0.11659363,0.02640947,-0.08345652
26157797,26157589,-0.13245745,0.011856732,-0.0907105
26161545,26161340,-0.12405463,0.012880673,-0.10343281
