timestamp,timestamp_sample,x,y,z,q[0],q[1],q[2],q[3],q_offset[0],q_offset[1],q_offset[2],q_offset[3],pose_covariance[0],pose_covariance[1],pose_covariance[2],pose_covariance[3],pose_covariance[4],pose_covariance[5],pose_covariance[6],pose_covariance[7],pose_covariance[8],pose_covariance[9],pose_covariance[10],pose_covariance[11],pose_covariance[12],pose_covariance[13],pose_covariance[14],pose_covariance[15],pose_covariance[16],pose_covariance[17],pose_covariance[18],pose_covariance[19],pose_covariance[20],vx,vy,vz,rollspeed,pitchspeed,yawspeed,velocity_covariance[0],velocity_covariance[1],velocity_covariance[2],velocity_covariance[3],velocity_covariance[4],velocity_covariance[5],velocity_covariance[6],velocity_covariance[7],velocity_covariance[8],velocity_covariance[9],velocity_covariance[10],velocity_covariance[11],velocity_covariance[12],velocity_covariance[13],velocity_covariance[14],velocity_covariance[15],velocity_covariance[16],velocity_covariance[17],velocity_covariance[18],velocity_covariance[19],velocity_covariance[20],local_frame,velocity_frame
25764653,25763670,-2.2575228,0.76176304,-0.7742396,0.023691414,-0.008104244,0.046227522,0.9986172,0.0,0.0,0.0,0.0,0.049272675,0.0,0.0,0.0,0.0,0.0,0.04926434,0.0,0.0,0.0,0.0,0.21016671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038015787,-0.0346794,0.03652488,-0.0012883539,-0.00010443586,-0.0042221756,0.01468782,0.0,0.0,0.0,0.0,0.0,0.014558462,0.0,0.0,0.0,0.0,0.013205711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25774576,25773680,-2.2582743,0.76138496,-0.774028,0.02470267,-0.008216821,0.04657567,0.99857545,0.0,0.0,0.0,0.0,0.049599215,0.0,0.0,0.0,0.0,0.0,0.04959021,0.0,0.0,0.0,0.0,0.21083403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03844641,-0.03375125,0.037016958,-0.0012889666,-0.00010441664,-0.004222009,0.014811001,0.0,0.0,0.0,0.0,0.0,0.0146782305,0.0,0.0,0.0,0.0,0.013250318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25784778,25783682,-2.2590086,0.76100004,-0.77380645,0.025665915,-0.008326954,0.046921708,0.9985341,0.0,0.0,0.0,0.0,0.049929436,0.0,0.0,0.0,0.0,0.0,0.049919754,0.0,0.0,0.0,0.0,0.2115046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039198603,-0.03457053,0.037531007,-0.0012890106,-0.00010447998,-0.004227948,0.014933426,0.0,0.0,0.0,0.0,0.0,0.014798514,0.0,0.0,0.0,0.0,0.013294751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25794602,25793681,-2.2597332,0.7606101,-0.7735856,0.026535362,-0.008356394,0.047207102,0.99849766,0.0,0.0,0.0,0.0,0.05026345,0.0,0.0,0.0,0.0,0.0,0.05025303,0.0,0.0,0.0,0.0,0.2121785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0405215,-0.034091283,0.036340784,-0.0012893836,-0.00010494535,-0.004227306,0.01505698,0.0,0.0,0.0,0.0,0.0,0.014919614,0.0,0.0,0.0,0.0,0.013339614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25804658,25803685,-2.2604504,0.76021713,-0.7733673,0.027185034,-0.008255115,0.04751127,0.9984666,0.0,0.0,0.0,0.0,0.05060125,0.0,0.0,0.0,0.0,0.0,0.050590064,0.0,0.0,0.0,0.0,0.2092203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04182649,-0.03421997,0.03577735,-0.0012890897,-0.00010564634,-0.0042260364,0.015180225,0.0,0.0,0.0,0.0,0.0,0.015040676,0.0,0.0,0.0,0.0,0.013291968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25815520,25813691,-2.261794,0.7601347,-0.7732706,0.027597625,-0.00801336,0.04780974,0.998443,0.0,0.0,0.0,0.0,0.04463034,0.0,0.0,0.0,0.0,0.0,0.044628333,0.0,0.0,0.0,0.0,0.20467521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04262487,-0.03304423,0.036438875,-0.0013026238,-0.00010382284,-0.004235493,0.012752394,0.0,0.0,0.0,0.0,0.0,0.012649915,0.0,0.0,0.0,0.0,0.012512303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25824570,25823694,-2.2630978,0.7600561,-0.77315605,0.027781175,-0.007680595,0.048010673,0.99843085,0.0,0.0,0.0,0.0,0.04490418,0.0,0.0,0.0,0.0,0.0,0.044901874,0.0,0.0,0.0,0.0,0.20530592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042077277,-0.030904414,0.038028833,-0.0013031428,-0.00010414663,-0.0042343643,0.012859429,0.0,0.0,0.0,0.0,0.0,0.012755176,0.0,0.0,0.0,0.0,0.012555137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25834700,25833698,-2.2643535,0.75998443,-0.7730183,0.0277537,-0.007331093,0.04811092,0.9984295,0.0,0.0,0.0,0.0,0.045181155,0.0,0.0,0.0,0.0,0.0,0.04517854,0.0,0.0,0.0,0.0,0.20593971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.040841974,-0.028838137,0.039301023,-0.001303683,-0.000104117455,-0.0042380397,0.012966938,0.0,0.0,0.0,0.0,0.0,0.012860948,0.0,0.0,0.0,0.0,0.012597714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25844579,25843704,-2.2655547,0.7599236,-0.7728729,0.027531356,-0.007087501,0.04806581,0.9984395,0.0,0.0,0.0,0.0,0.045461327,0.0,0.0,0.0,0.0,0.0,0.04545837,0.0,0.0,0.0,0.0,0.20657662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038884245,-0.026339356,0.038380448,-0.0013044397,-0.000103405364,-0.0042372528,0.013075078,0.0,0.0,0.0,0.0,0.0,0.012967173,0.0,0.0,0.0,0.0,0.012640628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25854721,25853707,-2.266701,0.75987774,-0.7727322,0.027068136,-0.006990087,0.0479134,0.9984603,0.0,0.0,0.0,0.0,0.045744702,0.0,0.0,0.0,0.0,0.0,0.045741383,0.0,0.0,0.0,0.0,0.20721664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03705016,-0.023644252,0.0371202,-0.0013048567,-0.00010259622,-0.0042271446,0.013182918,0.0,0.0,0.0,0.0,0.0,0.013073849,0.0,0.0,0.0,0.0,0.012683352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25864557,25863711,-2.2677927,0.75983787,-0.772597,0.026346786,-0.0070340685,0.047736894,0.99848765,0.0,0.0,0.0,0.0,0.046031326,0.0,0.0,0.0,0.0,0.0,0.04602762,0.0,0.0,0.0,0.0,0.20785981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.034963083,-0.022565434,0.035941966,-0.0013049161,-0.00010188532,-0.004225942,0.013291607,0.0,0.0,0.0,0.0,0.0,0.013181204,0.0,0.0,0.0,0.0,0.01272649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25874737,25873715,-2.2688272,0.7598025,-0.7724707,0.025436226,-0.007165566,0.047523223,0.99852055,0.0,0.0,0.0,0.0,0.046321213,0.0,0.0,0.0,0.0,0.0,0.0463171,0.0,0.0,0.0,0.0,0.20850612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032474764,-0.019873109,0.03417159,-0.001305441,-0.00010152706,-0.004239206,0.013400723,0.0,0.0,0.0,0.0,0.0,0.013289692,0.0,0.0,0.0,0.0,0.012769561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25884688,25883720,-2.2698078,0.75979,-0.7722719,0.024534134,-0.007339538,0.047161102,0.99855906,0.0,0.0,0.0,0.0,0.046614423,0.0,0.0,0.0,0.0,0.0,0.046609875,0.0,0.0,0.0,0.0,0.20564444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030769076,-0.016198903,0.03272988,-0.0013060782,-0.00010146195,-0.0042393226,0.013512135,0.0,0.0,0.0,0.0,0.0,0.013399788,0.0,0.0,0.0,0.0,0.012727964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25894615,25893724,-2.2707403,0.759796,-0.7720881,0.023773834,-0.0075350497,0.046706643,0.99859726,0.0,0.0,0.0,0.0,0.046910986,0.0,0.0,0.0,0.0,0.0,0.046905972,0.0,0.0,0.0,0.0,0.20628616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028853927,-0.014278859,0.030406957,-0.0013065562,-0.00010129944,-0.0042403885,0.01362321,0.0,0.0,0.0,0.0,0.0,0.013509508,0.0,0.0,0.0,0.0,0.012771281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25904748,25903730,-2.271625,0.75981426,-0.7719285,0.023240238,-0.007817411,0.04613595,0.9986343,0.0,0.0,0.0,0.0,0.047210902,0.0,0.0,0.0,0.0,0.0,0.04720542,0.0,0.0,0.0,0.0,0.20693102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027532501,-0.0113042975,0.027932737,-0.0013074517,-0.00010107106,-0.004258808,0.013737042,0.0,0.0,0.0,0.0,0.0,0.013621009,0.0,0.0,0.0,0.0,0.012814395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25914648,25913735,-2.272468,0.759849,-0.77178675,0.023022061,-0.008133526,0.045500908,0.99866587,0.0,0.0,0.0,0.0,0.04751426,0.0,0.0,0.0,0.0,0.0,0.047508255,0.0,0.0,0.0,0.0,0.20757908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026270572,-0.009963862,0.026001146,-0.0013075728,-0.00010102178,-0.004260427,0.013853536,0.0,0.0,0.0,0.0,0.0,0.013733472,0.0,0.0,0.0,0.0,0.012857794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25924720,25923738,-2.273269,0.75987035,-0.7716603,0.023133224,-0.008496037,0.044954892,0.99868506,0.0,0.0,0.0,0.0,0.04782105,0.0,0.0,0.0,0.0,0.0,0.047814514,0.0,0.0,0.0,0.0,0.20823029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025345115,-0.010886496,0.024001267,-0.0013071853,-0.00010093193,-0.0042789103,0.013967581,0.0,0.0,0.0,0.0,0.0,0.013845508,0.0,0.0,0.0,0.0,0.012900935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25934552,25933760,-2.274042,0.7598897,-0.77155423,0.023473319,-0.008854257,0.044396263,0.99869895,0.0,0.0,0.0,0.0,0.04813134,0.0,0.0,0.0,0.0,0.0,0.048124228,0.0,0.0,0.0,0.0,0.2088847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025531195,-0.0095954565,0.0220617,-0.0013071937,-0.00010112144,-0.0042799585,0.014085223,0.0,0.0,0.0,0.0,0.0,0.013959922,0.0,0.0,0.0,0.0,0.012944595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25944773,25943746,-2.2747884,0.75986993,-0.7714636,0.02391781,-0.00920543,0.044155404,0.99869597,0.0,0.0,0.0,0.0,0.048445128,0.0,0.0,0.0,0.0,0.0,0.048437424,0.0,0.0,0.0,0.0,0.2095423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02544959,-0.016748717,0.020805541,-0.0013052772,-0.00010099992,-0.004298031,0.014203016,0.0,0.0,0.0,0.0,0.0,0.014075291,0.0,0.0,0.0,0.0,0.012988071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25954572,25953750,-2.275514,0.75981545,-0.7713866,0.02438941,-0.009555216,0.04404624,0.998686,0.0,0.0,0.0,0.0,0.048762508,0.0,0.0,0.0,0.0,0.0,0.048754163,0.0,0.0,0.0,0.0,0.21020314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0266937,-0.014588149,0.018002804,-0.0013055828,-0.00010137953,-0.0042978562,0.014321235,0.0,0.0,0.0,0.0,0.0,0.014191307,0.0,0.0,0.0,0.0,0.013031959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25964794,25963754,-2.2762198,0.7597184,-0.7713218,0.024814758,-0.009875311,0.044164494,0.99866724,0.0,0.0,0.0,0.0,0.049083445,0.0,0.0,0.0,0.0,0.0,0.049074452,0.0,0.0,0.0,0.0,0.21086718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02591481,-0.024275962,0.018882263,-0.0013032439,-0.0001011446,-0.004311386,0.014442068,0.0,0.0,0.0,0.0,0.0,0.014309722,0.0,0.0,0.0,0.0,0.013075794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25974761,25973759,-2.276904,0.75956976,-0.7711361,0.025240086,-0.010168503,0.04455663,0.99863625,0.0,0.0,0.0,0.0,0.049408063,0.0,0.0,0.0,0.0,0.0,0.049398363,0.0,0.0,0.0,0.0,0.2079437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027580488,-0.021360116,0.016442211,-0.0013035417,-0.00010176791,-0.0043112896,0.014563348,0.0,0.0,0.0,0.0,0.0,0.014428328,0.0,0.0,0.0,0.0,0.013030084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25984656,25983764,-2.2775688,0.75940144,-0.7709801,0.025524024,-0.01047141,0.045034118,0.9986044,0.0,0.0,0.0,0.0,0.049736355,0.0,0.0,0.0,0.0,0.0,0.049725916,0.0,0.0,0.0,0.0,0.20860289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.025873058,-0.028729314,0.01581542,-0.0013012846,-0.00010089519,-0.004310677,0.014684552,0.0,0.0,0.0,0.0,0.0,0.014546393,0.0,0.0,0.0,0.0,0.013073926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
25994807,25993767,-2.278208,0.7592072,-0.7708101,0.025854003,-0.010786229,0.04563607,0.99856526,0.0,0.0,0.0,0.0,0.050068308,0.0,0.0,0.0,0.0,0.0,0.050057128,0.0,0.0,0.0,0.0,0.20926528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026688945,-0.024523214,0.017707892,-0.0013029081,-0.000101789345,-0.004324256,0.014805286,0.0,0.0,0.0,0.0,0.0,0.014664285,0.0,0.0,0.0,0.0,0.013117376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
26004633,26003771,-2.2788062,0.759012,-0.77064633,0.02612696,-0.0112907505,0.046276715,0.9985231,0.0,0.0,0.0,0.0,0.050404035,0.0,0.0,0.0,0.0,0.0,0.050392043,0.0,0.0,0.0,0.0,0.20993094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023787968,-0.025328757,0.015496269,-0.0013010793,-9.977901e-05,-0.0043242346,0.01492774,0.0,0.0,0.0,0.0,0.0,0.014783413,0.0,0.0,0.0,0.0,0.013161228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
26015465,26013777,-2.2799501,0.7585908,-0.7706689,0.026432432,-0.011742431,0.046633594,0.9984933,0.0,0.0,0.0,0.0,0.044466488,0.0,0.0,0.0,0.0,0.0,0.044464312,0.0,0.0,0.0,0.0,0.20538305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023771621,-0.02389795,0.015066699,-0.0012593995,-9.1706206e-05,-0.00435621,0.012570236,0.0,0.0,0.0,0.0,0.0,0.012462742,0.0,0.0,0.0,0.0,0.012396656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
26024622,26023780,-2.2810376,0.75816983,-0.77069116,0.026717748,-0.012529518,0.047179863,0.9984505,0.0,0.0,0.0,0.0,0.044739235,0.0,0.0,0.0,0.0,0.0,0.044736736,0.0,0.0,0.0,0.0,0.2060141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024373442,-0.018766645,0.015650557,-0.0012589481,-9.003279e-05,-0.0043563424,0.0126795685,0.0,0.0,0.0,0.0,0.0,0.012569061,0.0,0.0,0.0,0.0,0.01243898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
26034765,26033784,-2.2820945,0.7577716,-0.77070093,0.026872076,-0.013083601,0.04746102,0.99842584,0.0,0.0,0.0,0.0,0.045015104,0.0,0.0,0.0,0.0,0.0,0.045012265,0.0,0.0,0.0,0.0,0.2066482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02225184,-0.021984914,0.01565063,-0.001258729,-9.0540256e-05,-0.0043841433,0.0127883945,0.0,0.0,0.0,0.0,0.0,0.012676026,0.0,0.0,0.0,0.0,0.012481142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1
