timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
25763670,0.023691423,-0.008104244,0.046227522,0.9986172,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25768673,0.024203455,-0.008158036,0.046408303,0.998596,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25773680,0.02470267,-0.008216821,0.04657567,0.99857545,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25778674,0.025191698,-0.00827392,0.04675273,0.9985545,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25783682,0.025665898,-0.008326954,0.046921708,0.9985341,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25788679,0.026122432,-0.008351736,0.047075786,0.99851483,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25793681,0.026535362,-0.008356394,0.047207102,0.99849766,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25798683,0.026895145,-0.008327033,0.047351815,0.99848145,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25803685,0.027185034,-0.008255115,0.04751127,0.9984666,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25808694,0.02742332,-0.008150294,0.047669955,0.99845344,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25813691,0.0275976,-0.008013352,0.047809772,0.998443,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25818692,0.027717512,-0.00785376,0.04792371,0.9984355,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25823694,0.027781175,-0.007680595,0.048010673,0.99843085,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25828696,0.027793061,-0.0075026527,0.048077926,0.9984287,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25833698,0.027753688,-0.0073310924,0.04811092,0.9984295,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25838701,0.027663635,-0.0071900045,0.04810239,0.9984334,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25843704,0.027531356,-0.007087501,0.04806581,0.9984395,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25848705,0.02733513,-0.0070212707,0.04799594,0.9984487,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25853707,0.027068159,-0.0069900886,0.0479134,0.9984603,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25858709,0.026739443,-0.006999943,0.047822066,0.99847335,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25863711,0.026346786,-0.0070340685,0.047736894,0.99848765,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25868715,0.025902428,-0.0070907352,0.047643635,0.9985033,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25873715,0.02543619,-0.0071655647,0.047523227,0.99852055,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25878720,0.024973815,-0.0072520846,0.04735707,0.99853945,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25883720,0.024534134,-0.007339538,0.047161102,0.99855906,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25888722,0.024128584,-0.007425871,0.04694418,0.9985784,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25893724,0.023773834,-0.007535049,0.046706643,0.99859726,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25898726,0.023469482,-0.0076688775,0.046443813,0.9986158,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25903730,0.023240196,-0.007817409,0.04613595,0.9986343,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25908737,0.02308884,-0.007972175,0.04582252,0.9986509,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25913735,0.023022061,-0.008133526,0.045500908,0.99866587,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25918734,0.023049086,-0.008311441,0.04521938,0.9986766,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25923738,0.023133183,-0.008496035,0.044954896,0.99868506,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25928785,0.02328182,-0.008682903,0.04466442,0.998693,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25933760,0.023473319,-0.008854257,0.044396263,0.99869895,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25938751,0.023680096,-0.009016293,0.044211548,0.9987008,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25943746,0.023917766,-0.009205428,0.044155404,0.99869597,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25948753,0.02416773,-0.009404173,0.044133365,0.99868906,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25953750,0.02438941,-0.009555216,0.04404624,0.998686,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25958752,0.024600497,-0.009700243,0.04400104,0.9986815,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25963754,0.024814725,-0.00987531,0.044164494,0.99866724,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25968756,0.025039617,-0.010050641,0.044432595,0.99864805,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25973759,0.025240086,-0.010168503,0.04455663,0.99863625,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25978761,0.025385473,-0.01027491,0.044682253,0.9986259,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25983764,0.025524024,-0.01047141,0.045034118,0.9986044,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25988765,0.025699196,-0.010667404,0.04543305,0.9985798,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25993767,0.02585397,-0.010786229,0.045636073,0.99856526,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
25998769,0.025980843,-0.010976137,0.045885876,0.99854845,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26003771,0.02612696,-0.0112907505,0.046276715,0.9985231,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26008774,0.026292458,-0.011530993,0.046487417,0.99850625,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26013777,0.02643235,-0.011742407,0.046633482,0.9984933,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26018778,0.026570685,-0.012151246,0.04698183,0.9984684,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26023780,0.026717748,-0.012529518,0.047179863,0.9984505,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26028782,0.026808698,-0.012739298,0.04720643,0.9984441,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26033784,0.026872005,-0.013083599,0.047461025,0.99842584,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26038786,0.026940791,-0.013431965,0.047631137,0.99841136,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26043789,0.0269233,-0.013579773,0.047646858,0.998409,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
26048791,0.026889862,-0.0138436975,0.04791812,0.9983933,0.9999336,-1.3601444e-09,3.0696006e-09,-0.011526083,3
