timestamp,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,mode_switch,return_switch,rattitude_switch,posctl_switch,loiter_switch,acro_switch,offboard_switch,kill_switch,arm_switch,transition_switch,gear_switch,mode_slot,data_source,stab_switch,man_switch
26122010,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26133985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26141985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26153984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26165992,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26178021,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26185984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26198048,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26209985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26221995,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26229984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26241984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26253984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26265985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26273984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26285984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26298028,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26309985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26317985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26329984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26341984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26353986,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26361984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26373984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26385984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26398023,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26405984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26418050,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26429986,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26441984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26449986,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26461984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26474005,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26485986,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26494015,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26505986,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26518052,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26529985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26538094,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26549987,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26561984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26573985,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26581983,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26594168,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26606082,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26618116,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26625984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26638135,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26649988,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26661984,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26669983,0.0,-0.0,0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26681994,0.0,-0.0,0.057251908,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26693984,0.0,-0.0,0.057251908,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26705984,0.0,-0.0,0.108142495,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26713985,0.0,-0.0,0.108142495,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26725989,0.0,-0.0,0.13867685,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26737986,0.0,-0.0,0.13867685,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26749984,0.0,-0.0,0.15394402,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26757985,0.0,-0.0,0.15394402,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26769984,0.0,-0.0,0.17175573,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26782052,0.0,-0.0,0.17175573,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26793985,0.0,-0.0,0.20101781,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26802029,0.0,-0.0,0.20101781,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26813984,0.0,-0.0,0.2519084,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26825984,0.0,-0.0,0.2519084,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26837984,0.0,-0.0,0.29643765,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26845984,0.0,-0.0,0.29643765,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26857984,0.0,-0.0,0.3384224,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26869985,0.0,-0.0,0.3384224,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26881984,0.0,-0.0,0.370229,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26889984,0.0,-0.0,0.370229,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26901985,0.0,-0.0,0.4058524,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26913984,0.0,-0.0,0.4058524,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26925985,0.0,-0.0,0.43638676,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26933984,0.0,-0.0,0.43638676,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26945984,0.0,-0.0,0.4783715,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26957983,0.0,-0.0,0.4783715,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26969986,0.0,-0.0,0.5038168,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26977983,0.0,-0.0,0.5038168,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
26989984,0.0,-0.0,0.52926207,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27002029,0.0,-0.0,0.52926207,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27013984,0.0,-0.0,0.5458015,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27022071,0.0,-0.0,0.5458015,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27033984,0.0,-0.0,0.56361324,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27045984,0.0,-0.0,0.56361324,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27058006,0.0,-0.0,0.59414756,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27065983,0.0,-0.0,0.59414756,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27078021,0.0,-0.0,0.6272265,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27089986,0.0,-0.0,0.6272265,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27102055,0.0,-0.0,0.65267175,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27109985,0.0,-0.0,0.65267175,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27122065,0.0,-0.0,0.66412216,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27133983,0.0,-0.0,0.66412216,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27146029,0.0,-0.0,0.67430025,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27154016,0.0,-0.0,0.67430025,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27165996,0.0,-0.0,0.6832061,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27178110,0.0,-0.0,0.6832061,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27190154,0.0,-0.0,0.6908397,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27198110,0.0,-0.0,0.6908397,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27210123,0.0,-0.0,0.70229006,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27222265,0.0,-0.0,0.70229006,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27233984,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27241983,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27253984,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27265993,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27277985,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27286005,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27297983,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27309984,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27321983,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27329985,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27341988,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27353984,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27365986,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27373986,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27385986,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27397984,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27406316,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27417985,0.0,-0.0,0.70737916,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27430163,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27441984,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27453983,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27461984,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27473984,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27485993,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27497985,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27506074,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27517983,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27530028,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27541984,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27550185,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27561983,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27573983,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
27586025,0.0,-0.0,0.70610684,-0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0
