timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
25761115,25760285,396825,-0.61231345,0.5510824,0.121970505,nan,0,0
25772472,25771561,396825,-0.61191857,0.55143446,0.12668796,nan,0,0
25783621,25782790,396825,-0.6107339,0.55073017,0.12474547,nan,0,0
25794874,25794040,396825,-0.6111288,0.5500259,0.12474547,nan,0,0
25806162,25805333,396825,-0.6131032,0.55143446,0.12335799,nan,0,0
25817475,25816589,396825,-0.61033905,0.5510824,0.12502298,nan,0,0
25828608,25827780,396825,-0.6134981,0.55178666,0.12557797,nan,0,0
25839864,25839035,396825,-0.6131032,0.55073017,0.122802995,nan,0,0
25851244,25850390,396825,-0.61270833,0.5510824,0.12308049,nan,0,0
25862407,25861579,396825,-0.613893,0.5521388,0.11975053,nan,0,0
25873618,25872785,396825,-0.61033905,0.55143446,0.13001792,nan,0,0
25884959,25884092,396825,-0.6111288,0.55143446,0.11808554,nan,0,0
25896240,25895365,396825,-0.61231345,0.55249095,0.12030552,nan,0,0
25907429,25906601,396825,-0.61231345,0.5510824,0.12807544,nan,0,0
25918676,25917820,396825,-0.61231345,0.55178666,0.12391298,nan,0,0
25929934,25929103,396825,-0.61033905,0.5510824,0.12557797,nan,0,0
25941210,25940379,396825,-0.61270833,0.5521388,0.12530047,nan,0,0
25952418,25951589,396825,-0.6115237,0.55073017,0.12391298,nan,0,0
25963704,25962875,396825,-0.61231345,0.5521388,0.12557797,nan,0,0
25974933,25974098,396825,-0.61191857,0.5510824,0.122802995,nan,0,0
25986233,25985396,396825,-0.61033905,0.55143446,0.12557797,nan,0,0
25997486,25996644,396825,-0.61231345,0.55178666,0.12363549,nan,0,0
26008689,26007855,396825,-0.6115237,0.5503781,0.12502298,nan,0,0
26020083,26019161,396825,-0.6107339,0.55143446,0.12641045,nan,0,0
26031264,26030435,396825,-0.6115237,0.55143446,0.12335799,nan,0,0
26042479,26041649,396825,-0.61033905,0.5510824,0.12474547,nan,0,0
26053708,26052878,396825,-0.61033905,0.5503781,0.12363549,nan,0,0
26065027,26064167,396825,-0.6107339,0.55073017,0.12363549,nan,0,0
26076332,26075461,396825,-0.61033905,0.55178666,0.12557797,nan,0,0
26087468,26086637,396825,-0.6107339,0.55178666,0.122802995,nan,0,0
26098760,26097930,396825,-0.60994416,0.55143446,0.12363549,nan,0,0
26110103,26109210,396825,-0.6107339,0.55143446,0.12086051,nan,0,0
26121239,26120410,396825,-0.60994416,0.55143446,0.11891804,nan,0,0
26132477,26131648,396825,-0.6107339,0.55073017,0.12502298,nan,0,0
26143859,26142976,396825,-0.6107339,0.55073017,0.12308049,nan,0,0
26155127,26154284,396825,-0.60994416,0.5503781,0.12391298,nan,0,0
26166268,26165438,396825,-0.6111288,0.5503781,0.12363549,nan,0,0
26177500,26176670,396825,-0.6107339,0.55073017,0.122525506,nan,0,0
26188886,26188026,396825,-0.6111288,0.55143446,0.12530047,nan,0,0
26200029,26199199,396825,-0.61033905,0.55178666,0.122525506,nan,0,0
26211283,26210452,396825,-0.6095492,0.55178666,0.12446798,nan,0,0
26222653,26221765,396825,-0.6111288,0.55178666,0.12474547,nan,0,0
26233811,26232982,396825,-0.61033905,0.55178666,0.12419048,nan,0,0
26245035,26244204,396825,-0.6111288,0.5521388,0.12641045,nan,0,0
26256340,26255511,396825,-0.6107339,0.55143446,0.12308049,nan,0,0
