timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
25764163,-0.2025212,-0.040357184,0.0028519775,0.0,0.0,-0.001
25769207,-0.20329846,-0.04067479,0.0038767364,0.0,0.0,-0.001
25774199,-0.20401633,-0.041011874,0.0048758425,0.0,0.0,-0.001
25779164,-0.20474379,-0.04150607,0.0018462951,0.0,0.0,-0.001
25784255,-0.20546937,-0.0418164,0.0027954117,0.0,0.0,-0.001
25789178,-0.20613278,-0.04199901,0.0037091398,0.0,0.0,-0.001
25794226,-0.2066995,-0.0420855,0.0045355977,0.0,0.0,-0.001
25799182,-0.20729962,-0.042168394,0.0016216848,0.0,0.0,-0.001
25804205,-0.20800203,-0.04190697,0.0022020417,0.0,0.0,-0.001
25809187,-0.20870641,-0.041494537,0.0026791405,0.0,0.0,-0.001
25814311,-0.20933335,-0.040930722,0.0030281208,0.0,0.0,-0.001
25819268,-0.20983325,-0.040347423,0.0011269328,0.0,0.0,-0.001
25824270,-0.21023525,-0.039604377,0.0012544602,0.0,0.0,-0.001
25829283,-0.21055232,-0.03883139,0.0012783374,0.0,0.0,-0.001
25834265,-0.21071914,-0.03807583,0.0011995736,0.0,0.0,-0.001
25839305,-0.21069798,-0.037458472,0.0006487837,0.0,0.0,-0.001
25844271,-0.21055251,-0.03698645,0.0003840059,0.0,0.0,-0.001
25849288,-0.21025752,-0.036661886,-8.825597e-06,0.0,0.0,-0.001
25854289,-0.20990404,-0.036481105,-0.0005431764,0.0,0.0,-0.001
25859298,-0.2095181,-0.036416195,0.00013201791,0.0,0.0,-0.001
25864258,-0.20914808,-0.036506902,-0.0006537954,0.0,0.0,-0.001
25869338,-0.20874108,-0.036689527,-0.0015430192,0.0,0.0,-0.001
25874362,-0.20821317,-0.036946412,-0.0024760899,0.0,0.0,-0.001
25879272,-0.2075072,-0.03711456,-0.00013368948,0.0,0.0,-0.001
25884367,-0.20664543,-0.03742303,-0.0010137641,0.0,0.0,-0.001
25889333,-0.20569113,-0.037728995,-0.0018255628,0.0,0.0,-0.001
25894371,-0.20464261,-0.038139954,-0.002535806,0.0,0.0,-0.001
25899332,-0.20350504,-0.03852722,0.00019391094,0.0,0.0,-0.001
25904374,-0.2021409,-0.039120924,-0.00026538924,0.0,0.0,-0.001
25909360,-0.2007499,-0.039751258,-0.0005688029,0.0,0.0,-0.001
25914384,-0.19932039,-0.04042011,-0.0007030188,0.0,0.0,-0.001
25919364,-0.19807577,-0.04111635,0.00088454376,0.0,0.0,-0.001
25924357,-0.19689164,-0.041911624,0.0010523131,0.0,0.0,-0.001
25929383,-0.19559121,-0.04272173,0.0013491528,0.0,0.0,-0.001
25934325,-0.1943893,-0.04347065,0.0017317836,0.0,0.0,-0.001
25939336,-0.19354717,-0.04422188,0.0012869894,0.0,0.0,-0.001
25944322,-0.19327426,-0.045075648,0.0017624258,0.0,0.0,-0.001
25949372,-0.19314979,-0.045976605,0.0022625485,0.0,0.0,-0.001
25954328,-0.19274457,-0.04665757,0.0027059356,0.0,0.0,-0.001
25959320,-0.19250764,-0.047383606,0.0013525973,0.0,0.0,-0.001
25964353,-0.19320169,-0.048196085,0.0017816165,0.0,0.0,-0.001
25969314,-0.19435546,-0.049022496,0.002232186,0.0,0.0,-0.001
25974368,-0.1948823,-0.04957786,0.0026335786,0.0,0.0,-0.001
25979322,-0.19540252,-0.05014061,0.0012904493,0.0,0.0,-0.001
25984348,-0.19692422,-0.051060326,0.0015685242,0.0,0.0,-0.001
25989322,-0.1986517,-0.051987696,0.0019199871,0.0,0.0,-0.001
25994364,-0.19952658,-0.05255158,0.002230157,0.0,0.0,-0.001
25999334,-0.20058773,-0.053476237,0.0013384362,0.0,0.0,-0.001
26004318,-0.20226638,-0.054922175,0.0016318609,0.0,0.0,-0.001
26009348,-0.2031603,-0.056023072,0.0019636073,0.0,0.0,-0.001
26014329,-0.20377383,-0.056986805,0.0022439505,0.0,0.0,-0.001
26019446,-0.20524201,-0.058884986,0.0014780404,0.0,0.0,-0.001
26024327,-0.20606388,-0.060589984,0.0017729935,0.0,0.0,-0.001
26029419,-0.2061531,-0.061527077,0.0019551532,0.0,0.0,-0.001
26034398,-0.20723042,-0.06307904,0.0020826757,0.0,0.0,-0.001
26039430,-0.20792583,-0.06467023,0.001489203,0.0,0.0,-0.001
26044439,-0.20797837,-0.06532003,0.0014543429,0.0,0.0,-0.001
26049404,-0.20914185,-0.06650857,0.0013883226,0.0,0.0,-0.001
26054442,-0.20956968,-0.06742656,0.0012652158,0.0,0.0,-0.001
26059397,-0.20976664,-0.067614764,0.00113456,0.0,0.0,-0.001
26064446,-0.21118204,-0.0686048,0.0008338574,0.0,0.0,-0.001
26069398,-0.21139593,-0.06882701,0.000466306,0.0,0.0,-0.001
26074440,-0.21194233,-0.06875776,-7.882931e-05,0.0,0.0,-0.001
26079403,-0.21309698,-0.06967083,0.0010399638,0.0,0.0,-0.001
26084418,-0.21285808,-0.06945427,0.00042049302,0.0,0.0,-0.001
26089403,-0.21386088,-0.0698496,-0.00019474505,0.0,0.0,-0.001
