timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
28614895,-2.2711418,3.6125114,-2.5176842,-1.2612597,-0.0046087326,1.2522495,2.5090096,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28624899,-2.2715724,3.6125,-2.5180893,-1.2616649,-0.005013909,1.2518443,2.5086043,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28634903,-2.2718782,3.6124616,-2.5183158,-1.2618911,-0.00524022,1.251618,2.508378,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28644910,-2.2722192,3.6124647,-2.5186608,-1.2622364,-0.0055853305,1.2512729,2.5080328,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28654912,-2.2728548,3.6124961,-2.519358,-1.2629335,-0.0062824776,1.2505758,2.5073357,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28664916,-2.2733967,3.6124756,-2.519857,-1.2634325,-0.006781464,1.2500768,2.5068367,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28674921,-2.2739358,3.6124232,-2.5202878,-1.2638633,-0.0072121774,1.2496461,2.506406,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28684926,-2.2750144,3.612328,-2.5211709,-1.2647463,-0.00809509,1.2487632,2.5055232,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28694932,-2.275921,3.6123035,-2.5220256,-1.2656012,-0.008949819,1.2479086,2.5046682,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28704935,-2.277079,3.612164,-2.5228996,-1.266475,-0.00982348,1.2470349,2.5037947,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28714938,-2.2787392,3.6119716,-2.5241656,-1.2677411,-0.011089182,1.2457695,2.502529,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28724943,-2.2804615,3.6117663,-2.5254683,-1.2690438,-0.012391555,1.2444673,2.5012264,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28734947,-2.281842,3.611594,-2.5264955,-1.2700708,-0.013418307,1.2434407,2.5001998,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
28744952,-2.283664,3.611227,-2.527567,-1.2711425,-0.01448926,1.2423702,2.4991288,-0.042825006,-0.038568564,-0.05563788,-0.0704437,-0.06252486,0.024405388,0.043736126,0.053757757,0.04062068,0.022480015,0.2000961,0.20005243,0.19993632,0.19990814,0.20000696
