timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
423395594,0.0,-0.0,-3.1347244,0.0,-0.0034341314,0.0,0.0,0.9999941,0.0,0.0,-0.001,0,0,0,0,0
423415578,0.0,-0.0,-3.129775,0.0,-0.00590877,0.0,0.0,0.99998254,0.0,0.0,-0.001,0,0,0,0,0
423435587,0.0,-0.0,-3.1221204,0.0,-0.009735984,0.0,0.0,0.9999526,0.0,0.0,-0.001,0,0,0,0,0
423455596,0.0,-0.0,-3.1137412,0.0,-0.013925298,0.0,0.0,0.9999031,0.0,0.0,-0.001,0,0,0,0,0
423475604,0.0,-0.0,-3.1069977,0.0,-0.017296601,0.0,0.0,0.99985045,0.0,0.0,-0.001,0,0,0,0,0
423495613,0.0,-0.0,-3.1033068,0.0,-0.019141775,0.0,0.0,0.99981683,0.0,0.0,-0.001,0,0,0,0,0
423515622,0.0,-0.0,-3.10206,0.0,-0.019765,0.0,0.0,0.9998047,0.0,0.0,-0.001,0,0,0,0,0
423535631,0.0,-0.0,-3.1019225,0.0,-0.019833772,0.0,0.0,0.9998033,0.0,0.0,-0.001,0,0,0,0,0
423555640,0.0,-0.0,-3.1024158,0.0,-0.019587174,0.0,0.0,0.9998082,0.0,0.0,-0.001,0,0,0,0,0
423575649,0.0,-0.0,-3.1027703,0.0,-0.019409942,0.0,0.0,0.99981165,0.0,0.0,-0.001,0,0,0,0,0
423595705,0.0,-0.0,-3.1031935,0.0,-0.019198386,0.0,0.0,0.9998157,0.0,0.0,-0.001,0,0,0,0,0
423615666,0.0,-0.0,-3.1035209,0.0,-0.019034741,0.0,0.0,0.99981886,0.0,0.0,-0.001,0,0,0,0,0
423635675,0.0,-0.0,-3.1028266,0.0,-0.019381816,0.0,0.0,0.9998122,0.0,0.0,-0.001,0,0,0,0,0
423655684,0.0,-0.0,-3.1015575,0.0,-0.020016246,0.0,0.0,0.99979967,0.0,0.0,-0.001,0,0,0,0,0
423675693,0.0,-0.0,-3.100719,0.0,-0.020435419,0.0,0.0,0.9997912,0.0,0.0,-0.001,0,0,0,0,0
423695703,0.0,-0.0,-3.1005375,0.0,-0.020526115,0.0,0.0,0.99978936,0.0,0.0,-0.001,0,0,0,0,0
423715716,0.0,-0.0,-3.1013935,0.0,-0.020098243,0.0,0.0,0.999798,0.0,0.0,-0.001,0,0,0,0,0
423735719,0.0,-0.0,-3.1034176,0.0,-0.019086352,0.0,0.0,0.99981785,0.0,0.0,-0.001,0,0,0,0,0
423755727,0.0,-0.0,-3.1065483,0.0,-0.017521275,0.0,0.0,0.9998465,0.0,0.0,-0.001,0,0,0,0,0
423775736,0.0,-0.0,-3.1099734,0.0,-0.015808953,0.0,0.0,0.999875,0.0,0.0,-0.001,0,0,0,0,0
423795745,0.0,-0.0,-3.1126573,0.0,-0.014467168,0.0,0.0,0.99989533,0.0,0.0,-0.001,0,0,0,0,0
423815754,0.0,-0.0,-3.114435,0.0,-0.013578432,0.0,0.0,0.99990785,0.0,0.0,-0.001,0,0,0,0,0
423835765,0.0,-0.0,-3.1153996,0.0,-0.013096154,0.0,0.0,0.9999142,0.0,0.0,-0.001,0,0,0,0,0
423855771,0.0,-0.0,-3.1153176,0.0,-0.013137157,0.0,0.0,0.9999137,0.0,0.0,-0.001,0,0,0,0,0
423875798,0.0,-0.0,-3.1138606,0.0,-0.01386558,0.0,0.0,0.99990386,0.0,0.0,-0.001,0,0,0,0,0
423895789,0.0,-0.0,-3.1112761,0.0,-0.015157672,0.0,0.0,0.99988514,0.0,0.0,-0.001,0,0,0,0,0
423915801,0.0,-0.0,-3.1078968,0.0,-0.01684713,0.0,0.0,0.9998581,0.0,0.0,-0.001,0,0,0,0,0
423935806,0.0,-0.0,-3.1032946,0.0,-0.01914785,0.0,0.0,0.99981666,0.0,0.0,-0.001,0,0,0,0,0
423955815,0.0,-0.0,-3.0976484,0.0,-0.021970369,0.0,0.0,0.99975866,0.0,0.0,-0.001,0,0,0,0,0
423975824,0.0,-0.0,-3.0923965,0.0,-0.0245956,0.0,0.0,0.9996975,0.0,0.0,-0.001,0,0,0,0,0
423995832,0.0,-0.0,-3.088551,0.0,-0.026517695,0.0,0.0,0.99964833,0.0,0.0,-0.001,0,0,0,0,0
424015841,0.0,-0.0,-3.086563,0.0,-0.027511299,0.0,0.0,0.9996215,0.0,0.0,-0.001,0,0,0,0,0
424035851,0.0,-0.0,-3.086557,0.0,-0.027514398,0.0,0.0,0.9996214,0.0,0.0,-0.001,0,0,0,0,0
424055859,0.0,-0.0,-3.0885525,0.0,-0.026516981,0.0,0.0,0.99964833,0.0,0.0,-0.001,0,0,0,0,0
424075867,0.0,-0.0,-3.0919483,0.0,-0.024819642,0.0,0.0,0.99969196,0.0,0.0,-0.001,0,0,0,0,0
