timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
423393388,423392452,396809,-0.08705469,0.055153467,-0.22124943,nan,0,1
423404661,423403692,396809,-0.08705469,0.055153467,-0.21495953,nan,0,1
423415908,423415034,396809,-0.084081106,0.055153467,-0.21181455,nan,0,1
423427165,423426247,396809,-0.08110753,0.055153467,-0.21181455,nan,0,1
423438487,423437501,396809,-0.08110753,0.052247647,-0.21181455,nan,0,1
423449715,423448819,396809,-0.08110753,0.055153467,-0.22124943,nan,0,1
423460924,423460061,396809,-0.093001865,0.058059286,-0.21181455,nan,0,1
423472233,423471286,396809,-0.084081106,0.055153467,-0.21495953,nan,0,1
423483540,423482539,396809,-0.084081106,0.058059286,-0.21181455,nan,0,1
423494712,423493845,396809,-0.08705469,0.058059286,-0.21810448,nan,0,1
423505947,423505050,396809,-0.08705469,0.058059286,-0.22124943,nan,0,1
423517269,423516286,396809,-0.093001865,0.058059286,-0.21181455,nan,0,1
423528505,423527576,396809,-0.093001865,0.060965106,-0.22124943,nan,0,1
423539701,423538810,396809,-0.093001865,0.060965106,-0.21181455,nan,0,1
423550997,423550050,396809,-0.093001865,0.060965106,-0.20866959,nan,0,1
423562217,423561372,396809,-0.08705469,0.060965106,-0.21181455,nan,0,1
423573538,423572530,396809,-0.09894903,0.060965106,-0.21495953,nan,0,1
423584750,423583849,396809,-0.090028286,0.060965106,-0.21495953,nan,0,1
423596037,423595083,396809,-0.093001865,0.060965106,-0.20866959,nan,0,1
423607303,423606346,396809,-0.09597545,0.060965106,-0.20552464,nan,0,1
423618540,423617640,396809,-0.093001865,0.06387092,-0.21495953,nan,0,1
423629793,423628883,396809,-0.09597545,0.060965106,-0.20866959,nan,0,1
423641004,423640103,396809,-0.090028286,0.06387092,-0.21810448,nan,0,1
423652310,423651323,396809,-0.093001865,0.06387092,-0.20866959,nan,0,1
423663524,423662615,396809,-0.093001865,0.060965106,-0.21495953,nan,0,1
423674768,423673857,396809,-0.090028286,0.06387092,-0.21495953,nan,0,1
423686031,423685106,396809,-0.093001865,0.06387092,-0.21181455,nan,0,1
423697351,423696366,396809,-0.093001865,0.06387092,-0.21495953,nan,0,1
423708577,423707683,396809,-0.090028286,0.06387092,-0.21181455,nan,0,1
423719785,423718882,396809,-0.093001865,0.06387092,-0.21810448,nan,0,1
423731069,423730129,396809,-0.08705469,0.06677674,-0.22124943,nan,0,1
423742357,423741457,396809,-0.090028286,0.06387092,-0.21181455,nan,0,1
423753563,423752693,396809,-0.084081106,0.06387092,-0.22124943,nan,0,1
423764806,423763870,396809,-0.090028286,0.060965106,-0.21810448,nan,0,1
423776085,423775114,396809,-0.084081106,0.060965106,-0.20866959,nan,0,1
423787349,423786464,396809,-0.084081106,0.06677674,-0.21810448,nan,0,1
423798569,423797661,396809,-0.08705469,0.06387092,-0.21181455,nan,0,1
423809849,423808901,396809,-0.084081106,0.06387092,-0.22124943,nan,0,1
423821099,423820182,396809,-0.084081106,0.06387092,-0.21181455,nan,0,1
423832394,423831439,396809,-0.08110753,0.06387092,-0.21181455,nan,0,1
423843612,423842746,396809,-0.07813393,0.06677674,-0.22124943,nan,0,1
423854857,423853919,396809,-0.08110753,0.06387092,-0.21810448,nan,0,1
423866192,423865188,396809,-0.07516035,0.06677674,-0.21810448,nan,0,1
423877369,423876504,396809,-0.07813393,0.06677674,-0.22124943,nan,0,1
