timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
423357128,1619012038800246,-339385908,188741590,127941,159248,0.179,0.6869798,0.785,1.0780001,0.65,1.05,92,2,0.07300001,0.029000001,0.067,-0.001,5.181666,0,nan,0.0,4,1,15
423554972,1619012039000246,-339385908,188741590,127898,159205,0.19900002,0.6869876,0.78700006,1.079,0.65,1.05,92,2,0.034,-0.034,-0.006,-0.009000001,5.181666,0,nan,0.0,4,1,15
423759050,1619012039200246,-339385908,188741590,127845,159152,0.21800001,0.6869963,0.78800005,1.08,0.65,1.05,92,2,0.1,0.086,0.051000003,-0.058000002,5.181666,0,nan,0.0,4,1,15
423955028,1619012039400246,-339385907,188741592,127798,159106,0.21700001,0.6870048,0.78900003,1.0810001,0.65,1.05,92,2,0.16000001,0.055000003,0.15100001,-0.10700001,5.181666,0,nan,0.0,4,1,15
424157571,1619012039600246,-339385907,188741594,127767,159074,0.25300002,0.687015,0.79,1.082,0.65,1.05,92,2,0.108,-0.097,0.048,0.042000003,5.181666,0,nan,0.0,4,1,15
424362077,1619012039800246,-339385908,188741594,127728,159035,0.23,0.6870242,0.78900003,1.0830001,0.65,1.05,92,4,0.09200001,0.032,-0.086,-0.039,5.181666,0,nan,0.0,4,1,15
424554979,1619012040000246,-339385909,188741594,127646,158954,0.21200001,0.68703264,0.78900003,1.0830001,0.65,1.05,92,4,0.094000004,-0.017,0.09200001,0.022000002,5.181666,0,nan,0.0,4,1,15
424757971,1619012040200246,-339385909,188741595,127585,158893,0.22100002,0.6870415,0.78900003,1.0840001,0.65,1.05,92,4,0.101,0.09900001,0.017,-0.045,5.181666,0,nan,0.0,4,1,15
424950962,1619012040400246,-339385910,188741595,127528,158835,0.22700001,0.6870506,0.78800005,1.0840001,0.65,1.05,92,4,0.058000002,-0.020000001,0.055000003,-0.059000004,5.181666,0,nan,0.0,4,1,15
425154968,1619012040600246,-339385911,188741595,127497,158804,0.18200001,0.68705773,0.78800005,1.085,0.65,1.05,92,4,0.123,-0.08800001,-0.086,0.011000001,5.181666,0,nan,0.0,4,1,15
425354978,1619012040800246,-339385912,188741592,127439,158747,0.19700001,0.6870656,0.78700006,1.0860001,0.65,1.05,92,3,0.10300001,0.007,-0.102000006,0.034,5.181666,0,nan,0.0,4,1,15
425555962,1619012041000246,-339385912,188741591,127388,158696,0.238,0.6870752,0.786,1.0860001,0.65,1.05,92,3,0.011000001,-0.001,-0.011000001,-0.015000001,5.181666,0,nan,0.0,4,1,15
425754977,1619012041200246,-339385912,188741590,127343,158650,0.215,0.6870837,0.785,1.087,0.65,1.05,92,3,0.039,0.014,-0.036000002,0.025,5.181666,0,nan,0.0,4,1,15
425954967,1619012041400246,-339385912,188741590,127305,158613,0.20700002,0.68709195,0.785,1.087,0.65,1.05,92,3,0.034,0.034,0.0,0.014,5.181666,0,nan,0.0,4,1,15
426154985,1619012041600246,-339385911,188741589,127268,158575,0.24300002,0.6871017,0.78400004,1.088,0.65,1.05,92,3,0.07300001,0.064,-0.034,-0.051000003,5.181666,0,nan,0.0,4,1,15
426354964,1619012041800246,-339385910,188741589,127208,158516,0.215,0.6871103,0.78300005,1.088,0.65,1.05,92,4,0.059000004,0.059000004,0.002,-0.016,5.181666,0,nan,0.0,4,1,15
426557038,1619012042000246,-339385910,188741589,127154,158462,0.22900002,0.68711936,0.78300005,1.0890001,0.65,1.05,92,4,0.047000002,0.045,-0.012,0.056,5.181666,0,nan,0.0,4,1,15
426759962,1619012042200246,-339385908,188741588,127106,158413,0.22700001,0.6871284,0.78300005,1.09,0.65,1.05,92,4,0.147,0.13700001,-0.053000003,0.075,5.181666,0,nan,0.0,4,1,15
426958909,1619012042400246,-339385905,188741587,127051,158358,0.21100001,0.687137,0.78300005,1.09,0.65,1.05,92,4,0.20400001,0.20400001,-0.010000001,0.036000002,5.181666,0,nan,0.0,4,1,15
428757068,1619012044200246,-339385881,188741587,126467,157774,0.245,0.7456291,0.781,1.09,0.65999997,1.14,92,6,0.045,-0.045,0.002,-0.19800001,6.159797,0,nan,0.0,4,1,15
428955962,1619012044400246,-339385884,188741587,126461,157769,0.23300001,0.74564373,0.781,1.09,0.7,1.17,92,6,0.133,-0.133,-0.007,-0.37500003,6.159797,0,nan,0.0,4,1,14
429153964,1619012044600245,-339385885,188741588,126537,157844,0.24700001,0.7456624,0.781,1.0910001,0.63,1.05,92,6,0.066,-0.062000003,0.022000002,-0.50100005,6.159797,0,nan,0.0,4,1,16
429357965,1619012044800245,-339385888,188741590,126632,157939,0.22200002,0.62637055,0.78200006,1.092,0.63,1.05,92,7,0.294,-0.29000002,0.049000002,-0.47500002,1.6933748,0,nan,0.0,4,1,16
429556965,1619012045000245,-339385893,188741590,126687,157994,0.231,0.6263912,0.78300005,1.093,0.65,1.05,92,7,0.186,-0.186,0.015000001,-0.43,1.6933748,0,nan,0.0,4,1,15
429756967,1619012045200245,-339385897,188741589,126767,158075,0.23200001,0.7591517,0.785,1.095,0.65,1.05,92,7,0.30100003,-0.28500003,-0.097,-0.537,2.41257,0,nan,0.0,4,1,15
429957081,1619012045400245,-339385903,188741587,126810,158117,0.23200001,0.7591662,0.78700006,1.098,0.65,1.05,92,7,0.23700002,-0.21900001,-0.09200001,-0.324,2.41257,0,nan,0.0,4,1,15
430158006,1619012045600245,-339385907,188741584,126881,158189,0.21400002,0.56627274,0.78800005,1.097,0.65,1.05,92,7,0.393,-0.32200003,-0.224,-0.522,3.2715724,0,nan,0.0,4,1,15
430355975,1619012045800245,-339385914,188741582,126989,158296,0.23300001,0.5136762,0.78700006,1.095,0.63,1.05,92,7,0.335,-0.333,-0.036000002,-0.89400005,3.2586896,0,nan,0.0,4,1,16
430555099,1619012046000245,-339385918,188741583,127149,158456,0.25300002,0.5137326,0.786,1.0940001,0.63,1.05,92,7,0.035,-0.027,0.022000002,-1.0530001,3.2586896,0,nan,0.0,4,1,16
430758028,1619012046200245,-339385921,188741587,127319,158627,0.24800001,0.5137902,0.786,1.093,0.63,1.05,92,7,0.19700001,-0.16600001,0.106000006,-1.0630001,3.2586896,0,nan,0.0,4,1,16
430963967,1619012046400245,-339385924,188741592,127553,158860,0.23700002,0.3635327,0.786,1.092,0.63,1.05,92,7,0.441,-0.23200001,0.37500003,-1.1270001,2.5026262,0,nan,0.0,4,1,16
