timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
423393388,-0.08705469,0.055153467,-0.22124943
423404661,-0.08705469,0.055153467,-0.21495953
423415908,-0.084081106,0.055153467,-0.21181455
423427165,-0.08110753,0.055153467,-0.21181455
423438487,-0.08110753,0.052247647,-0.21181455
423449715,-0.08110753,0.055153467,-0.22124943
423460924,-0.093001865,0.058059286,-0.21181455
423472233,-0.084081106,0.055153467,-0.21495953
423483540,-0.084081106,0.058059286,-0.21181455
423494712,-0.08705469,0.058059286,-0.21810448
423505947,-0.08705469,0.058059286,-0.22124943
423517269,-0.093001865,0.058059286,-0.21181455
423528505,-0.093001865,0.060965106,-0.22124943
423539701,-0.093001865,0.060965106,-0.21181455
423550997,-0.093001865,0.060965106,-0.20866959
423562217,-0.08705469,0.060965106,-0.21181455
423573538,-0.09894903,0.060965106,-0.21495953
423584750,-0.090028286,0.060965106,-0.21495953
423596037,-0.093001865,0.060965106,-0.20866959
423607303,-0.09597545,0.060965106,-0.20552464
423618540,-0.093001865,0.06387092,-0.21495953
423629793,-0.09597545,0.060965106,-0.20866959
423641004,-0.090028286,0.06387092,-0.21810448
423652310,-0.093001865,0.06387092,-0.20866959
423663524,-0.093001865,0.060965106,-0.21495953
423674768,-0.090028286,0.06387092,-0.21495953
423686031,-0.093001865,0.06387092,-0.21181455
423697351,-0.093001865,0.06387092,-0.21495953
423708577,-0.090028286,0.06387092,-0.21181455
423719785,-0.093001865,0.06387092,-0.21810448
423731069,-0.08705469,0.06677674,-0.22124943
423742357,-0.090028286,0.06387092,-0.21181455
423753563,-0.084081106,0.06387092,-0.22124943
423764806,-0.090028286,0.060965106,-0.21810448
423776085,-0.084081106,0.060965106,-0.20866959
423787349,-0.084081106,0.06677674,-0.21810448
423798569,-0.08705469,0.06387092,-0.21181455
423809849,-0.084081106,0.06387092,-0.22124943
423821099,-0.084081106,0.06387092,-0.21181455
423832394,-0.08110753,0.06387092,-0.21181455
423843612,-0.07813393,0.06677674,-0.22124943
423854857,-0.08110753,0.06387092,-0.21810448
423866192,-0.07516035,0.06677674,-0.21810448
423877369,-0.07813393,0.06677674,-0.22124943
423888617,-0.07813393,0.06677674,-0.21810448
423899922,-0.07813393,0.06968255,-0.22753938
423911140,-0.08110753,0.06968255,-0.21810448
423922391,-0.07813393,0.06968255,-0.22124943
423933641,-0.08110753,0.07258838,-0.22124943
423944942,-0.084081106,0.07258838,-0.22124943
423956142,-0.08110753,0.075494185,-0.22124943
423967399,-0.08705469,0.075494185,-0.20866959
423978673,-0.084081106,0.075494185,-0.21181455
423989919,-0.08705469,0.07840001,-0.20552464
424001160,-0.08705469,0.07840001,-0.20552464
424012501,-0.08705469,0.08130583,-0.20866959
424023731,-0.090028286,0.08130583,-0.20552464
424034931,-0.08705469,0.08130583,-0.21181455
424046180,-0.093001865,0.08130583,-0.20866959
424057470,-0.093001865,0.08421165,-0.19923471
424068730,-0.093001865,0.08421165,-0.21810448
424079938,-0.09894903,0.08421165,-0.20866959
424091258,-0.093001865,0.08421165,-0.21495953
424102471,-0.09597545,0.08421165,-0.20866959
424113704,-0.09597545,0.08421165,-0.21181455
424125007,-0.09894903,0.08711747,-0.20866959
424136275,-0.101922624,0.08421165,-0.20866959
424147534,-0.09597545,0.08421165,-0.21181455
424158727,-0.101922624,0.08130583,-0.20552464
424170001,-0.09894903,0.08421165,-0.20237969
424181266,-0.09894903,0.08421165,-0.20866959
424192514,-0.101922624,0.08421165,-0.19923471
424203791,-0.09597545,0.08421165,-0.20552464
424215006,-0.09894903,0.08421165,-0.19923471
424226309,-0.09894903,0.08421165,-0.20237969
424237567,-0.09894903,0.08421165,-0.20866959
424248766,-0.101922624,0.08130583,-0.20237969
424260031,-0.09894903,0.08711747,-0.19608976
424271366,-0.101922624,0.08421165,-0.20237969
424282598,-0.101922624,0.08130583,-0.19923471
424293788,-0.09894903,0.08421165,-0.21181455
424305097,-0.101922624,0.08130583,-0.21181455
424316367,-0.09894903,0.08130583,-0.20866959
424327562,-0.101922624,0.08130583,-0.20866959
424338805,-0.1048962,0.08130583,-0.20866959
424350098,-0.101922624,0.08130583,-0.21181455
424361334,-0.1048962,0.08130583,-0.20237969
424372565,-0.101922624,0.08130583,-0.20552464
424383880,-0.101922624,0.08130583,-0.20552464
424395158,-0.1048962,0.08130583,-0.19923471
424406359,-0.101922624,0.08130583,-0.20552464
424417599,-0.1048962,0.08130583,-0.19923471
424428911,-0.101922624,0.08711747,-0.22124943
424440129,-0.1048962,0.08130583,-0.20237969
424451373,-0.1048962,0.08421165,-0.20552464
424462682,-0.1048962,0.08421165,-0.19923471
424473888,-0.1048962,0.08130583,-0.20237969
424485118,-0.09894903,0.08130583,-0.19923471
424496404,-0.101922624,0.08421165,-0.19923471
424507671,-0.101922624,0.08421165,-0.20237969
424518906,-0.1048962,0.08421165,-0.20866959
424530150,-0.10786979,0.08421165,-0.20552464
424541418,-0.101922624,0.08130583,-0.20866959
424552673,-0.1048962,0.08130583,-0.20552464
424563903,-0.1048962,0.07840001,-0.20866959
424575195,-0.1048962,0.08130583,-0.20866959
424586411,-0.10786979,0.07840001,-0.20237969
424597719,-0.09894903,0.07840001,-0.20552464
424608966,-0.1048962,0.07840001,-0.20866959
424620182,-0.101922624,0.075494185,-0.20866959
424631459,-0.09894903,0.07840001,-0.21181455
424642750,-0.101922624,0.075494185,-0.20552464
424653992,-0.09597545,0.075494185,-0.20866959
424665207,-0.09597545,0.075494185,-0.20237969
424676500,-0.09597545,0.075494185,-0.20866959
424687751,-0.093001865,0.075494185,-0.21181455
424698966,-0.093001865,0.075494185,-0.21181455
424710210,-0.090028286,0.075494185,-0.21181455
424721495,-0.093001865,0.075494185,-0.21181455
424733572,-0.08705469,0.07840001,-0.21810448
424744833,-0.09597545,0.07840001,-0.21495953
424756252,-0.090028286,0.07840001,-0.21495953
424767458,-0.093001865,0.07840001,-0.21181455
424778598,-0.090028286,0.07840001,-0.20237969
424789841,-0.08705469,0.07840001,-0.21181455
424801216,-0.093001865,0.07840001,-0.20866959
424812363,-0.090028286,0.07840001,-0.20866959
424823606,-0.090028286,0.07840001,-0.21495953
424834988,-0.090028286,0.07840001,-0.20866959
424846158,-0.084081106,0.08130583,-0.21810448
424857386,-0.08705469,0.08130583,-0.20866959
424868680,-0.08110753,0.08130583,-0.20866959
424880022,-0.08110753,0.07840001,-0.21181455
424891166,-0.08110753,0.08130583,-0.20866959
424902430,-0.07813393,0.08421165,-0.20866959
424913701,-0.08110753,0.08130583,-0.20866959
424924945,-0.08110753,0.08421165,-0.21495953
424936159,-0.08110753,0.08421165,-0.21495953
424947470,-0.08110753,0.08130583,-0.21810448
424958712,-0.08110753,0.08421165,-0.20866959
424969967,-0.08705469,0.08130583,-0.21495953
424981270,-0.08110753,0.08130583,-0.22124943
424992463,-0.084081106,0.08130583,-0.21495953
425003795,-0.08705469,0.07840001,-0.21810448
425014974,-0.084081106,0.08130583,-0.21495953
425026193,-0.090028286,0.08130583,-0.21495953
425037593,-0.08705469,0.08130583,-0.21181455
425048751,-0.08705469,0.08130583,-0.21495953
425059953,-0.08705469,0.08130583,-0.20552464
425071262,-0.084081106,0.08130583,-0.21495953
425082592,-0.08705469,0.08130583,-0.20866959
425093757,-0.084081106,0.08130583,-0.21181455
425104979,-0.08705469,0.08130583,-0.21181455
425116263,-0.08705469,0.08130583,-0.20866959
425127561,-0.084081106,0.08130583,-0.21495953
425138759,-0.08705469,0.08130583,-0.20552464
425150091,-0.08705469,0.08130583,-0.21181455
425161325,-0.090028286,0.08130583,-0.20866959
425172554,-0.08705469,0.07840001,-0.21181455
425183809,-0.08705469,0.08421165,-0.20866959
425195065,-0.090028286,0.07840001,-0.20866959
425206312,-0.08705469,0.08130583,-0.21810448
425217581,-0.084081106,0.07840001,-0.22124943
