timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
423390094,5.1868653,3.3370605,1,0,1,0,1,0,0
423400054,5.1788087,3.3402832,1,0,1,0,1,0,0
423410094,5.225537,3.3612304,1,0,1,0,1,0,0
423420077,5.244873,3.3306153,1,0,1,0,1,0,0
423430127,5.254541,3.3596191,1,0,1,0,1,0,0
423440056,5.2625976,3.3370605,1,0,1,0,1,0,0
423450114,5.22876,3.338672,1,0,1,0,1,0,0
423460084,5.259375,3.3338377,1,0,1,0,1,0,0
423470091,5.191699,3.3612304,1,0,1,0,1,0,0
423480054,5.1868653,3.3596191,1,0,1,0,1,0,0
423490155,5.182031,3.338672,1,0,1,0,1,0,0
423500115,5.1933103,3.3628418,1,0,1,0,1,0,0
423510130,5.165918,3.3354492,1,0,1,0,1,0,0
423520109,5.2078123,3.3580077,1,0,1,0,1,0,0
423530091,5.243262,3.3370605,1,0,1,0,1,0,0
423540066,5.244873,3.364453,1,0,1,0,1,0,0
423550127,5.256152,3.3563964,1,0,1,0,1,0,0
423560055,5.2513185,3.3563964,1,0,1,0,1,0,0
423570091,5.259375,3.3322265,1,0,1,0,1,0,0
423580054,5.1868653,3.3628418,1,0,1,0,1,0,0
423590093,5.165918,3.3338377,1,0,1,0,1,0,0
423600055,5.191699,3.3370605,1,0,1,0,1,0,0
423610124,5.1739745,3.3322265,1,0,1,0,1,0,0
423620055,5.182031,3.3596191,1,0,1,0,1,0,0
423630117,5.191699,3.3370605,1,0,1,0,1,0,0
423640055,5.264209,3.3338377,1,0,1,0,1,0,0
423650167,5.256152,3.3580077,1,0,1,0,1,0,0
423660055,5.256152,3.3612304,1,0,1,0,1,0,0
423670153,5.2609863,3.338672,1,0,1,0,1,0,0
423680113,5.2529297,3.3612304,1,0,1,0,1,0,0
423690177,5.2464843,3.3354492,1,0,1,0,1,0,0
423700143,5.1933103,3.3596191,1,0,1,0,1,0,0
423710123,5.167529,3.3370605,1,0,1,0,1,0,0
423720108,5.182031,3.3354492,1,0,1,0,1,0,0
423730185,5.1884766,3.3354492,1,0,1,0,1,0,0
423740113,5.191699,3.3370605,1,0,1,0,1,0,0
423750136,5.259375,3.3596191,1,0,1,0,1,0,0
423760081,5.256152,3.3354492,1,0,1,0,1,0,0
423770093,5.2497067,3.3580077,1,0,1,0,1,0,0
423780058,5.2625976,3.3370605,1,0,1,0,1,0,0
423790092,5.2577634,3.3612304,1,0,1,0,1,0,0
423800054,5.1868653,3.338672,1,0,1,0,1,0,0
423810092,5.20459,3.3354492,1,0,1,0,1,0,0
423820055,5.1739745,3.3370605,1,0,1,0,1,0,0
423830093,5.1723633,3.3338377,1,0,1,0,1,0,0
423840059,5.1755857,3.364453,1,0,1,0,1,0,0
423850155,5.1852536,3.3596191,1,0,1,0,1,0,0
423860111,5.26582,3.3354492,1,0,1,0,1,0,0
423870126,5.2513185,3.338672,1,0,1,0,1,0,0
423880083,5.254541,3.3370605,1,0,1,0,1,0,0
423890093,5.2529297,3.3354492,1,0,1,0,1,0,0
423900055,5.2464843,3.3370605,1,0,1,0,1,0,0
423910102,5.2464843,3.3354492,1,0,1,0,1,0,0
423920054,5.1933103,3.3370605,1,0,1,0,1,0,0
423930095,5.191699,3.3370605,1,0,1,0,1,0,0
423940056,5.191699,3.3354492,1,0,1,0,1,0,0
423950094,5.191699,3.3612304,1,0,1,0,1,0,0
423960058,5.194922,3.3580077,1,0,1,0,1,0,0
423970167,5.2464843,3.3354492,1,0,1,0,1,0,0
423980055,5.2529297,3.3338377,1,0,1,0,1,0,0
423990096,5.259375,3.3596191,1,0,1,0,1,0,0
424000054,5.2480955,3.3628418,1,0,1,0,1,0,0
424010093,5.254541,3.3370605,1,0,1,0,1,0,0
424020053,5.240039,3.3596191,1,0,1,0,1,0,0
424030097,5.190088,3.3580077,1,0,1,0,1,0,0
424040087,5.196533,3.3370605,1,0,1,0,1,0,0
424050094,5.1755857,3.338672,1,0,1,0,1,0,0
424060054,5.167529,3.3354492,1,0,1,0,1,0,0
424070095,5.1836424,3.3402832,1,0,1,0,1,0,0
424080056,5.2609863,3.3354492,1,0,1,0,1,0,0
424090156,5.244873,3.3354492,1,0,1,0,1,0,0
424100183,5.2529297,3.3370605,1,0,1,0,1,0,0
424110100,5.254541,3.3563964,1,0,1,0,1,0,0
424120060,5.24165,3.3596191,1,0,1,0,1,0,0
424130091,5.2497067,3.3354492,1,0,1,0,1,0,0
424140103,5.196533,3.3354492,1,0,1,0,1,0,0
424150094,5.190088,3.3338377,1,0,1,0,1,0,0
424160078,5.190088,3.3580077,1,0,1,0,1,0,0
424170112,5.1739745,3.3596191,1,0,1,0,1,0,0
424180087,5.18042,3.3354492,1,0,1,0,1,0,0
424190102,5.254541,3.3354492,1,0,1,0,1,0,0
424200055,5.24165,3.3596191,1,0,1,0,1,0,0
424210096,5.259375,3.364453,1,0,1,0,1,0,0
424220054,5.2577634,3.3354492,1,0,1,0,1,0,0
424230243,5.2464843,3.3563964,1,0,1,0,1,0,0
424240065,5.259375,3.364453,1,0,1,0,1,0,0
