timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
423395594,15154129,-33.9385715,18.8741563,-2.0722082,0.3323277,0.33323553,-0.23954648,0.1367903,0.0,0.00922022,-0.03166096,0.05392698,0.03628018,-1.5294534,0.020032808,-0.32580173,-0.16230395,-0.28959453,0.14175016,-3.1347244,-0.25554916,131.77486,0.1,0.30543363,0.43634856,0.14005128,0.0914244,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423405580,15154129,-33.9385715,18.8741563,-2.0724115,0.33180553,0.33354062,-0.23954648,0.1367903,0.0,0.0068123266,-0.03234628,0.05497579,0.037286818,-1.5294534,0.020032808,-0.32580173,-0.23997863,-0.049106907,0.099831596,-3.1326344,-0.25554916,131.77486,0.1,0.3063449,0.4369155,0.14051777,0.09154811,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423415578,15154129,-33.9385715,18.8741563,-2.0725412,0.33136156,0.33384985,-0.23954648,0.1367903,0.0,0.004042534,-0.035832018,0.05460234,0.03687033,-1.5294534,0.020032808,-0.32580173,-0.33196667,-0.42397565,-0.0926474,-3.129775,-0.25554916,131.77486,0.1,0.29022908,0.43411008,0.13194524,0.08982634,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423425583,15154129,-33.9385715,18.8741563,-2.0726976,0.33089218,0.33415473,-0.23954648,0.1367903,0.0,0.00032998458,-0.037173897,0.052366085,0.034600202,-1.5294534,0.020032808,-0.32580173,-0.34750932,0.0285608,-0.275061,-3.1262047,-0.25554916,131.77486,0.1,0.29104805,0.43466145,0.13239355,0.08995028,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423435587,15154129,-33.9385715,18.8741563,-2.0728803,0.3304301,0.3344331,-0.23954648,0.1367903,0.0,-0.0029716538,-0.03622043,0.04783124,0.030038672,-1.5294534,0.020032808,-0.32580173,-0.35382628,0.08638158,-0.5327249,-3.1221204,-0.25554916,131.77486,0.1,0.291872,0.43521407,0.1328423,0.09007407,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423445591,15154129,-33.9385715,18.8741563,-2.0730863,0.32998067,0.33466128,-0.23954648,0.1367903,0.0,-0.0055937394,-0.03544436,0.040889177,0.023078395,-1.5294534,0.020032808,-0.32580173,-0.24302219,0.09669527,-0.74247545,-3.117919,-0.25554916,131.77486,0.1,0.29270098,0.43576825,0.13329138,0.09019799,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423455596,15154129,-33.9385715,18.8741563,-2.0733109,0.32956028,0.33482158,-0.23954648,0.1367903,0.0,-0.008112801,-0.03140785,0.03319201,0.0153699145,-1.5294534,0.020032808,-0.32580173,-0.24387348,0.40718457,-0.7667256,-3.1137412,-0.25554916,131.77486,0.1,0.29353496,0.4363237,0.13374062,0.0903217,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423465600,15154129,-33.9385715,18.8741563,-2.0735457,0.32918975,0.33491737,-0.23954648,0.1367903,0.0,-0.008777018,-0.026231075,0.024879392,0.0070614745,-1.5294534,0.020032808,-0.32580173,-0.014086123,0.55138254,-0.84616315,-3.109958,-0.25554916,131.77486,0.1,0.29437396,0.43351653,0.13419111,0.09018121,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423475604,15154129,-33.9385715,18.8741563,-2.0737727,0.32889262,0.33493698,-0.23954648,0.1367903,0.0,-0.007966343,-0.017508259,0.01689952,-0.000907643,-1.5294534,0.020032808,-0.32580173,0.1245674,0.92304015,-0.7644801,-3.1069977,-0.25554916,131.77486,0.1,0.29521802,0.43407053,0.13463992,0.09030492,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423485610,15154129,-33.9385715,18.8741563,-2.0739827,0.32868308,0.33488944,-0.23954648,0.1367903,0.0,-0.006903375,-0.0103301825,0.01011384,-0.007675711,-1.5294534,0.020032808,-0.32580173,0.09661522,0.61721724,-0.63690716,-3.1047535,-0.25554916,131.77486,0.1,0.29606712,0.43462607,0.13508813,0.0904286,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423495613,15154129,-33.9385715,18.8741563,-2.074173,0.32854784,0.33478415,-0.23954648,0.1367903,0.0,-0.004892095,-0.0025281813,0.0038876096,-0.013877771,-1.5294534,0.020032808,-0.32580173,0.24617784,0.86985666,-0.61218876,-3.1033068,-0.25554916,131.77486,0.1,0.29692128,0.43518305,0.13553722,0.090552084,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423505618,15154129,-33.9385715,18.8741563,-2.0743303,0.32850212,0.3346255,-0.23954648,0.1367903,0.0,-0.0016418687,0.0053760316,-0.0017441331,-0.019478684,-1.5294534,0.020032808,-0.32580173,0.34707287,0.5920529,-0.51662934,-3.1025562,-0.25554916,131.77486,0.1,0.29778048,0.4357413,0.1359876,0.090675786,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423515622,15154129,-33.9385715,18.8741563,-2.0744503,0.32851154,0.3344224,-0.23954648,0.1367903,0.0,0.0015292426,0.009262051,-0.00637111,-0.024068885,-1.5294534,0.020032808,-0.32580173,0.35783616,0.50848675,-0.44046777,-3.10206,-0.25554916,131.77486,0.1,0.29864478,0.4363011,0.13643819,0.09079972,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423525626,15154129,-33.9385715,18.8741563,-2.0745273,0.3285862,0.3341791,-0.23954648,0.1367903,0.0,0.005859856,0.017041935,-0.010711072,-0.028366856,-1.5294534,0.020032808,-0.32580173,0.48221844,0.7750487,-0.37534776,-3.1019316,-0.25554916,131.77486,0.1,0.29951414,0.43686223,0.13688806,0.09092291,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423535631,15154129,-33.9385715,18.8741563,-2.074558,0.3287103,0.3339039,-0.23954648,0.1367903,0.0,0.009523251,0.018103667,-0.013677251,-0.031285595,-1.5294534,0.020032808,-0.32580173,0.38011435,0.041093737,-0.19172905,-3.1019225,-0.25554916,131.77486,0.1,0.30038863,0.4374249,0.13733967,0.09104638,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
423545635,15154129,-33.9385715,18.8741563,-2.074539,0.32887426,0.3336085,-0.23954648,0.1367903,0.0,0.014538131,0.025276726,-0.0164421,-0.03399776,-1.5294534,0.020032808,-0.32580173,0.46419796,0.85325,-0.2848911,-3.1022096,-0.25554916,131.77486,0.1,0.3012682,0.43798885,0.13779777,0.0911695,inf,inf,inf,inf,1,1,1,1,2,0,2,1,5,1,1,1
