timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
423897103,423895789,0.23933733,0.0099968705,9.877514,19.148142,0.566143,19.262468,0
423917011,423915801,0.23848131,0.009996723,9.634651,19.262762,0.53544015,19.339163,0
423937019,423935806,0.2376397,0.009996574,9.44248,19.33946,0.51225394,19.386024,0
423957419,423955815,0.2368229,0.0099964235,9.121708,19.386326,0.47688574,19.394182,0
423977143,423975824,0.23600768,0.009996271,9.045576,19.394487,0.4687612,19.38802,0
423997160,423995832,0.23514198,0.009996116,9.53681,19.388329,0.5212228,19.417517,0
424017912,424015841,0.23424858,0.009995959,9.784889,19.417831,0.5478587,19.461042,0
424037014,424035851,0.23334542,0.0099957995,9.838837,19.46136,0.55267745,19.500015,0
424057211,424055859,0.2324361,0.009995638,9.849583,19.50034,0.5527783,19.530586,0
424077070,424075867,0.23152427,0.0099954745,9.815587,19.530916,0.54810965,19.549099,0
424097009,424095877,0.23063187,0.009995308,9.540373,19.549433,0.5173137,19.535673,0
424117125,424115885,0.22976846,0.009995138,9.153394,19.536013,0.47652516,19.48538,0
424137530,424135914,0.22886065,0.009994966,9.527514,19.485725,0.51760703,19.458405,0
424157494,424155903,0.22792347,0.009994791,9.744836,19.458755,0.5422399,19.442686,0
424177228,424175912,0.22694217,0.009994613,10.112288,19.443043,0.58437574,19.451094,0
424197514,424195920,0.22594623,0.009994431,10.179535,19.451456,0.5919176,19.45742,0
424217803,424215930,0.22495712,0.009994247,10.024696,19.457788,0.57386065,19.442966,0
424237172,424235938,0.22398885,0.009994059,9.720768,19.443342,0.5399925,19.398062,0
424257135,424255947,0.22306073,0.009993867,9.216331,19.398443,0.48652676,19.313198,0
424277179,424275957,0.22211394,0.0099936705,9.283378,19.313587,0.49580008,19.229246,0
424297150,424296020,0.221112,0.009993469,9.698848,19.229641,0.54353386,19.169474,0
424317723,424315983,0.22006905,0.009993264,9.9739485,19.169876,0.57659703,19.125242,0
424337576,424335982,0.21898721,0.009993055,10.225156,19.125652,0.6074088,19.094646,0
424357311,424355991,0.21790604,0.009992841,10.102548,19.095064,0.5938793,19.048964,0
424377354,424376000,0.21685055,0.009992622,9.742383,19.049389,0.55361366,18.973297,0
424397115,424396008,0.21583083,0.009992397,9.284367,18.973732,0.50478834,18.866533,0
424417240,424416017,0.21480986,0.009992167,9.15696,18.866976,0.4938076,18.75088,0
424437152,424436025,0.21372113,0.009991932,9.613565,18.751331,0.547639,18.658907,0
424457127,424456034,0.21257684,0.00999169,9.953058,18.659367,0.58989364,18.585182,0
424477190,424476043,0.21132945,0.009991441,10.691884,18.585653,0.6834207,18.56018,0
424497398,424496053,0.2100511,0.009991187,10.814657,18.560663,0.70014745,18.538757,0
424517374,424516062,0.20879103,0.009990925,10.519603,18.539251,0.66322976,18.489317,0
424537416,424536070,0.20757891,0.009990657,9.971838,18.489822,0.5975513,18.399626,0
424557722,424556107,0.20638198,0.00999038,9.685953,18.400143,0.56652755,18.291094,0
424577759,424576087,0.20513768,0.009990095,9.894969,18.291624,0.5947495,18.192347,0
424597320,424596096,0.20384705,0.009989802,10.085644,18.192888,0.62124527,18.102049,0
424617916,424616104,0.20247293,0.009989499,10.551131,18.102606,0.6833048,18.03792,0
424637200,424636113,0.20106661,0.009989187,10.615813,18.038492,0.6941667,17.974188,0
424657264,424656121,0.19974133,0.009988865,9.830995,17.974775,0.5974326,17.861588,0
426678368,426677008,0.17377004,0.005602057,2.212909,31.848494,0.01708424,18.124182,0
426698447,426697016,0.16171756,0.0031137636,1.3797017,32.60774,0.0064864527,18.416594,0
426718423,426717025,0.16288085,0.0019184004,-0.1839573,29.892097,0.00012578683,18.787867,0
426738217,426737042,0.1648577,0.001381272,-0.43571347,26.093882,0.0008083897,19.146057,0
426758349,426757085,0.16683501,0.0010816676,-0.5648448,24.449291,0.001449938,19.48843,0
426778128,426777051,0.16541821,0.00089048286,0.49854028,23.672665,0.0011665701,19.69297,0
426798161,426797060,0.16753109,0.00074859714,-0.8585069,23.42562,0.00349586,20.021742,0
426818902,426817068,0.16781566,0.0006453164,-0.13494456,23.226313,8.7114e-05,20.246363,0
426838450,426837077,0.17030087,0.0005663151,-1.3429666,23.07092,0.008686063,20.589487,0
426858322,426857086,0.17515025,0.000504601,-2.9672613,23.107843,0.042335983,21.130238,0
426878336,426877095,0.1752926,0.0004595282,-0.10212827,23.203024,4.9946477e-05,21.280148,0
426898450,426897104,0.17745276,0.00042039904,-1.6654149,23.261078,0.013248678,21.594034,0
426918206,426917112,0.18041407,0.0003878206,-2.509978,23.408297,0.02990388,21.997768,0
426938186,426937122,0.18122655,0.00036118002,-0.7649758,23.620625,0.0027527167,22.158916,0
426958481,426957131,0.18359162,0.00033725824,-2.355378,23.73098,0.025975445,22.49684,0
426978435,426977146,0.18602392,0.00031684403,-2.634036,23.946663,0.03219259,22.848904,0
426998306,426997148,0.18763994,0.00029898479,-1.8814263,24.214119,0.01624289,23.079042,0
427019360,427017160,0.18988042,0.00028311784,-2.7763784,24.372883,0.035140496,23.405018,0
427038466,427037178,0.1917479,0.00026892012,-2.459811,24.641129,0.027283518,23.665764,0
427058409,427057174,0.19370082,0.00025629986,-2.7388306,24.831533,0.033564817,23.941397,0
427078569,427077183,0.19580215,0.00024481042,-3.103049,25.065502,0.042683333,24.243736,0
427098351,427097192,0.19783282,0.00023449864,-3.1806428,25.31034,0.044410873,24.533577,0
427118304,427117200,0.20101978,0.00022485467,-5.1896687,25.586363,0.11695753,25.102167,0
427478692,427477407,0.23620108,0.00013573402,-3.8300264,30.513226,0.05341619,29.849165,0
428579127,428577840,0.30116957,7.253166e-05,-5.730401,26.900698,0.13563257,26.471605,0
428599080,428597850,0.30191094,7.1979375e-05,-5.12937,26.676558,0.10958618,26.233543,0
428619710,428617858,0.30266201,7.143816e-05,-5.2250214,26.434124,0.11475423,25.999763,0
428639581,428637869,0.3035711,7.0909984e-05,-6.372071,26.19526,0.17222492,25.813465,0
428659196,428657876,0.3042117,7.039694e-05,-4.538533,26.003424,0.088015266,25.566168,0
428679185,428677884,0.30492005,6.989475e-05,-5.0472403,25.751688,0.1099157,25.331245,0
428699300,428697893,0.30565262,6.94063e-05,-5.267257,25.511343,0.12083514,25.103786,0
428719196,428717902,0.30627507,6.893007e-05,-4.511403,25.279047,0.08945818,24.861916,0
428739085,428737911,0.30708495,6.8461486e-05,-5.8883085,25.033901,0.15388988,24.658653,0
428749633,428747915,0.30795297,6.799764e-05,-6.3335543,24.82777,0.1795208,24.566885,0
428779252,428777929,0.30829892,6.7559966e-05,-2.5784597,24.728764,0.029872792,24.228472,0
428789565,428787933,0.3088228,6.711896e-05,-3.884996,24.388567,0.06876261,24.108698,0
428820267,428817945,0.3094576,6.669602e-05,-4.765982,24.264294,0.10401469,23.766909,0
428839631,428837957,0.30985522,6.6276334e-05,-2.983974,23.919203,0.041361935,23.539936,0
428859294,428857985,0.31036624,6.586481e-05,-3.853787,23.6888,0.06966102,23.308018,0
428879326,428877979,0.31089514,6.5462176e-05,-4.011796,23.453157,0.07624895,23.079056,0
428899162,428897992,0.31142148,6.506598e-05,-4.004378,23.221365,0.07672552,22.852083,0
428909289,428907985,0.3118743,6.4673986e-05,-3.4568398,22.991472,0.057749633,22.73985,0
428929392,428927994,0.31237876,6.4291344e-05,-3.8753796,22.876959,0.07294369,22.51597,0
428949660,428948003,0.31280637,6.391724e-05,-3.3050373,22.649519,0.053585984,22.296865,0
428969409,428968011,0.31325984,6.3546395e-05,-3.5031352,22.42874,0.060794797,22.078268,0
428999346,428998024,0.31395772,6.318573e-05,-5.4200506,22.206911,0.14698602,21.789238,0
429020001,429018034,0.31430623,6.282781e-05,-2.7081177,21.915106,0.037183393,21.587154,0
429039336,429038047,0.31485745,6.247414e-05,-4.2886004,21.71109,0.09412544,21.37641,0
429059379,429058051,0.31523523,6.212379e-05,-2.938456,21.49868,0.044625603,21.173698,0
429079273,429078061,0.31610715,6.177459e-05,-6.760576,21.295107,0.23847619,21.046017,0
429089381,429088064,0.3168381,6.1427556e-05,-5.6877646,21.165775,0.16982692,20.957514,0
429109281,429108073,0.31730098,6.109148e-05,-3.638587,21.074522,0.069801584,20.75174,0
429129299,429128083,0.31771293,6.0757182e-05,-3.2305777,20.86763,0.055570554,20.551525,0
429149503,429148090,0.31807268,6.0426344e-05,-2.8219895,20.665749,0.042817093,20.359756,0
429179766,429178103,0.3184351,6.0098406e-05,-2.831492,20.473394,0.043510925,20.07514,0
429199465,429198112,0.31881553,5.976576e-05,-2.9415786,20.188555,0.047622606,19.884924,0
429220030,429218127,0.31908196,5.9434857e-05,-2.0556931,19.997307,0.02348024,19.718243,0
429229432,429228125,0.31952748,5.910125e-05,-3.4221175,19.83038,0.06561699,19.621346,0
429249305,429248137,0.32041326,5.877097e-05,-6.7955256,19.733284,0.2600185,19.513685,0
429269781,429268143,0.3210823,5.844507e-05,-5.152164,19.624166,0.15029539,19.337748,0
429289476,429288152,0.32186437,5.8121685e-05,-6.0183268,19.447006,0.20694563,19.190948,0
429309466,429308178,0.3222551,5.7801662e-05,-3.0109596,19.298862,0.052195814,19.009317,0
429329497,429328169,0.322995,5.7481742e-05,-5.6753473,19.116768,0.18720953,18.852257,0
429349409,429348185,0.32349175,5.7164892e-05,-3.812369,18.9584,0.08518157,18.666616,0
429379496,429378191,0.32392138,5.685248e-05,-3.291044,18.771654,0.06410949,18.397728,0
429389268,429388196,0.32441348,5.6532244e-05,-3.7258735,18.50276,0.08336374,18.306824,0
429409487,429408204,0.32548755,5.6215045e-05,-8.119404,18.41175,0.39784208,18.29393,0
429429388,429428244,0.326087,5.5905668e-05,-4.585515,18.396807,0.12699637,18.116865,0
429449551,429448227,0.32692865,5.559676e-05,-6.412038,18.219154,0.25073877,17.993517,0
429469639,429468230,0.3271937,5.529393e-05,-2.0321646,18.09369,0.025359932,17.854399,0
429490424,429488247,0.32769433,5.499204e-05,-3.8291347,17.95404,0.09073954,17.678743,0
429510427,429508248,0.32805464,5.46935e-05,-2.757315,17.776857,0.04751987,17.519209,0
429529486,429528258,0.32845312,5.4397493e-05,-3.0484223,17.616152,0.058613375,17.354723,0
429549369,429548266,0.32898244,5.4103624e-05,-4.0445924,17.45059,0.10415903,17.183842,0
429569372,429568275,0.32947314,5.38106e-05,-3.736237,17.279015,0.089765064,17.015036,0
429589403,429588283,0.330114,5.3519638e-05,-4.8726907,17.109129,0.15419392,16.855358,0
429609348,429608292,0.33063895,5.3231666e-05,-3.9925497,16.948126,0.10450485,16.689316,0
429630557,429628301,0.3308225,5.2948126e-05,-1.3997879,16.780266,0.012974275,16.587265,0
429650353,429648305,0.33143497,5.266412e-05,-4.652631,16.678291,0.14421257,16.428913,0
429670372,429668318,0.3320064,5.238289e-05,-4.3410215,16.518684,0.12675524,16.268568,0
429690583,429688327,0.33287147,5.2102063e-05,-6.5443425,16.357817,0.2909137,16.171926,0
429709547,429708335,0.33313638,5.1827225e-05,-2.0193925,16.259247,0.027867535,16.049393,0
429729630,429728345,0.33347943,5.1552677e-05,-2.606382,16.136423,0.046776347,15.908449,0
429749542,429748404,0.3340963,5.1277697e-05,-4.662407,15.995316,0.15100281,15.7563925,0
429769542,429768371,0.33457738,5.1003666e-05,-3.6250007,15.842589,0.092161074,15.602453,0
429789560,429788371,0.33510327,5.0729835e-05,-3.9447567,15.68821,0.11021091,15.448818,0
429810531,429808380,0.3354256,5.045728e-05,-2.411128,15.5338,0.041583434,15.318614,0
429830462,429828388,0.3358406,5.018465e-05,-3.091273,15.403359,0.06893135,15.174019,0
429850533,429848398,0.33645925,4.9910792e-05,-4.5760746,15.258799,0.15248366,15.028931,0
429870608,429868406,0.33701962,4.963757e-05,-4.1300063,15.11317,0.12540168,14.881369,0
429889599,429888415,0.33768323,4.936506e-05,-4.87306,14.965027,0.17631267,14.743495,0
429909512,429908424,0.33827183,4.909374e-05,-4.3114796,14.826477,0.13930675,14.599641,0
429929507,429928432,0.33882004,4.8823294e-05,-4.002453,14.682008,0.12123401,14.455883,0
429949629,429948443,0.33932826,4.8546473e-05,-3.6503403,14.5398035,0.10182764,14.314291,0
429969535,429968452,0.34014347,4.8261372e-05,-5.7436604,14.400335,0.25454375,14.204132,0
429990782,429988458,0.34098342,4.797064e-05,-5.839044,14.291698,0.2650679,14.0971365,0
430010483,430008467,0.34159732,4.7682643e-05,-4.2712593,14.18376,0.14291506,13.959006,0
430030536,430028476,0.3420494,4.7395828e-05,-3.1363049,14.044953,0.07781687,13.828806,0
430050779,430048485,0.34275898,4.711014e-05,-4.9092574,13.914135,0.19245663,13.700519,0
430069711,430068528,0.34347564,4.6826197e-05,-4.9498515,13.785062,0.19748454,13.573674,0
430089563,430088502,0.34406203,4.6545043e-05,-4.0510473,13.657122,0.13351588,13.440278,0
430109580,430108511,0.34468108,4.6266567e-05,-4.275587,13.522628,0.15020622,13.308516,0
430129679,430128520,0.34522378,4.599169e-05,-3.7536387,13.3895035,0.11692247,13.17824,0
430149636,430148529,0.34558895,4.5720968e-05,-2.532078,13.257711,0.053733245,13.069618,0
430170810,430168537,0.34580743,4.5453948e-05,-1.5189629,13.147835,0.019498335,12.998903,0
430190661,430188546,0.34618017,4.5190995e-05,-2.6037457,13.075978,0.057607688,12.888016,0
430210640,430208592,0.3465376,4.493287e-05,-2.5086365,12.963491,0.053940002,12.779795,0
430230881,430228564,0.34682146,4.4679753e-05,-2.0031197,12.8536215,0.034685325,12.68788,0
430249942,430248574,0.3473339,4.4428863e-05,-3.6188083,12.760957,0.114026405,12.563464,0
430269719,430268582,0.34792534,4.41817e-05,-4.1864347,12.635171,0.15412213,12.440762,0
430289724,430288598,0.34814024,4.3940865e-05,-1.5329578,12.510364,0.020871226,12.369239,0
430309816,430308599,0.34801275,4.3704513e-05,0.9153075,12.437546,0.007484398,12.458101,0
430329711,430328608,0.3481489,4.347293e-05,-0.99082184,12.5259,0.008708427,12.405641,0
430350908,430348618,0.3486494,4.3244294e-05,-3.6569762,12.472665,0.119135864,12.283414,0
430370727,430368625,0.34904072,4.3019278e-05,-2.8672056,12.349091,0.073967375,12.168445,0
430390744,430388634,0.34907526,4.2797874e-05,-0.25392509,12.232817,0.0005856555,12.15735,0
430410875,430408642,0.34920394,4.257937e-05,-0.95167255,12.221166,0.008234172,12.102918,0
430429829,430428651,0.3496415,4.2362422e-05,-3.239528,12.166329,0.09584322,11.984474,0
430449731,430448661,0.3500935,4.21471e-05,-3.3423054,12.047123,0.103030644,11.8667,0
430469747,430468669,0.35044628,4.1933334e-05,-2.6048417,11.92861,0.06320193,11.757737,0
430489895,430488678,0.3506899,4.172058e-05,-1.7946407,11.819105,0.03027805,11.669482,0
430509907,430508705,0.35123453,4.1506628e-05,-3.9865339,11.731042,0.1505261,11.556883,0
430529919,430528695,0.35192904,4.129321e-05,-5.06531,11.618012,0.2453792,11.466681,0
430550143,430548705,0.35234886,4.108028e-05,-3.0534005,11.527512,0.08986477,11.355692,0
430570344,430568713,0.35278314,4.086711e-05,-3.1413777,11.416315,0.09604436,11.245059,0
430590428,430588721,0.35337374,4.0653475e-05,-4.24685,11.305536,0.17725568,11.139552,0
430609920,430608732,0.35389364,4.043919e-05,-3.7155702,11.199958,0.13695946,11.030181,0
430629909,430628739,0.35432565,4.0225117e-05,-3.0736902,11.090253,0.094653405,10.923376,0
430649946,430648748,0.35502902,4.001007e-05,-4.969199,10.983453,0.2497994,10.835857,0
430670119,430668758,0.35580155,3.979614e-05,-5.4499874,10.895469,0.30290228,10.76356,0
430690082,430688802,0.3561664,3.95852e-05,-2.5827823,10.822279,0.06848798,10.666617,0
430710173,430708774,0.35631874,3.937473e-05,-1.0748785,10.724986,0.011969595,10.61956,0
430730178,430728813,0.356825,3.916377e-05,-3.5596573,10.678122,0.13184966,10.514817,0
430750188,430748792,0.35761058,3.895246e-05,-5.492553,10.573206,0.31702927,10.448427,0
430770467,430768800,0.3583854,3.874186e-05,-5.40876,10.506575,0.30937967,10.37815,0
430790095,430788810,0.35907832,3.8532056e-05,-4.8295965,10.436006,0.24833898,10.290539,0
430809945,430808819,0.3595665,3.8323844e-05,-3.4010837,10.34779,0.12420656,10.189573,0
430830131,430828827,0.35982594,3.8116683e-05,-1.802897,10.24629,0.03524785,10.1197405,0
430850120,430848837,0.36001357,3.791006e-05,-1.301054,10.176231,0.01848252,10.068461,0
430870237,430868844,0.3600916,3.7703954e-05,-0.5403595,10.124836,0.003204314,10.053104,0
430890193,430888853,0.36073783,3.749871e-05,-4.4812083,10.10947,0.22070867,9.963791,0
430910202,430908861,0.36143413,3.7294456e-05,-4.818148,10.019697,0.2574324,9.88237,0
430930223,430928871,0.36192238,3.709273e-05,-3.3850946,9.937448,0.12812217,9.78517,0
430950275,430948879,0.36226356,3.6896596e-05,-2.3860826,9.838512,0.06429823,9.700641,0
430970089,430968888,0.36273965,3.6706166e-05,-3.3632157,9.752289,0.12887254,9.605204,0
430990012,430988898,0.36322153,3.6521975e-05,-3.4424028,9.654962,0.13637361,9.510562,0
431010007,431008905,0.36368212,3.6343816e-05,-3.3274162,9.558493,0.12870112,9.417063,1
431030807,431028914,0.3639456,3.6174944e-05,-1.943801,9.462325,0.044367325,9.346429,1
431050515,431048924,0.36410087,3.6010795e-05,-1.1569529,9.390331,0.015838277,9.303772,1
431070602,431068960,0.36458892,3.5851288e-05,-3.6784577,9.346466,0.1608576,9.212633,1
431090552,431088941,0.3647913,3.569685e-05,-1.5419682,9.25378,0.028548883,9.154701,1
431110351,431108953,0.36534554,3.5545436e-05,-4.2493515,9.194986,0.21819848,9.071692,1
431130139,431128972,0.36541885,3.5398898e-05,-0.5684383,9.110529,0.0039407653,9.057223,1
431150200,431148968,0.3660472,3.525596e-05,-4.9268923,9.095228,0.29654458,8.991946,1
431170104,431168981,0.36653668,3.5117264e-05,-3.8799655,9.02874,0.18526189,8.905749,1
431190146,431188987,0.36676145,3.4983164e-05,-1.8019469,8.941161,0.04035037,8.841192,1
431210169,431208993,0.3673583,3.4852033e-05,-4.8193007,8.875727,0.29075128,8.774599,1
431230355,431229003,0.36764118,3.472614e-05,-2.3204036,8.807673,0.067924015,8.698416,1
431250386,431249011,0.36810756,3.4602985e-05,-3.8493938,8.730632,0.1885804,8.614941,1
431270355,431269019,0.36850545,3.4482935e-05,-3.3086078,8.646182,0.1406772,8.5299425,1
431290398,431289074,0.36874962,3.4366367e-05,-2.0488772,8.560121,0.05448908,8.461781,1
431310204,431309037,0.3690804,3.4252607e-05,-2.7970047,8.491117,0.1023715,8.381138,1
431330328,431329046,0.36943954,3.4142256e-05,-3.0666142,8.409454,0.1242533,8.299009,1
431350339,431349054,0.36984527,3.403466e-05,-3.488943,8.326466,0.16243686,8.217363,1
431370158,431369063,0.37019834,3.3930435e-05,-3.0672534,8.243815,0.12680271,8.1368265,1
431390277,431389073,0.37048805,3.3829736e-05,-2.545783,8.1622505,0.08822474,8.062051,1
431410216,431409084,0.37072468,3.3732278e-05,-2.1022015,8.086539,0.060721636,7.9959607,1
431430313,431429090,0.37091762,3.3637974e-05,-1.7337948,8.019567,0.04164875,7.9394608,1
431450313,431449099,0.37115538,3.3547272e-05,-2.1687524,7.9621105,0.065637074,7.871981,1
431470461,431469107,0.37154832,3.346025e-05,-3.6393328,7.893632,0.1864336,7.79587,1
431490737,431489116,0.37183163,3.3377648e-05,-2.6760204,7.816331,0.10179663,7.721759,1
431510444,431509150,0.37191877,3.3298686e-05,-0.8366189,7.7412314,0.010046223,7.699196,1
431530281,431529133,0.3720546,3.322224e-05,-1.3222797,7.71807,0.025170708,7.6555896,1
431550354,431549142,0.3723654,3.3143562e-05,-2.976186,7.6749187,0.12823421,7.5801907,1
431570380,431569194,0.3726618,3.3062486e-05,-2.7849722,7.599928,0.11339391,7.506291,1
431590347,431589159,0.372773,3.297815e-05,-1.020741,7.526623,0.015381137,7.474202,1
431611246,431609168,0.37304243,3.2890737e-05,-2.426466,7.4952035,0.087281555,7.404488,1
431630476,431629178,0.3734617,3.279974e-05,-3.6874468,7.4261594,0.20344394,7.3349276,1
431650472,431649186,0.3737312,3.2706e-05,-2.3262835,7.3570724,0.08172929,7.267947,1
431670524,431669194,0.37388518,3.2609943e-05,-1.3078457,7.290471,0.026068432,7.225585,1
431690510,431689204,0.3740956,3.2510558e-05,-1.7532427,7.248786,0.047116857,7.1698165,1
431710369,431709212,0.37418967,3.240688e-05,-0.7654692,7.193861,0.009050048,7.1467533,1
431730400,431729281,0.3743245,3.2299748e-05,-1.0782734,7.1715674,0.01801363,7.109859,1
431750470,431749238,0.3745828,3.2188364e-05,-2.0227098,7.1355634,0.06370836,7.047651,1
431770383,431769239,0.37466913,3.207404e-05,-0.6648271,7.0738697,0.006942532,7.025907,1
431790478,431789247,0.3748554,3.1956904e-05,-1.4155171,7.0527596,0.03156666,6.9765677,1
431810557,431809256,0.37517998,3.183559e-05,-2.416884,7.0042496,0.09266324,6.909441,1
431830590,431829266,0.37528187,3.1711585e-05,-0.74720275,6.93755,0.008941868,6.8823934,1
431850658,431849273,0.37544817,3.158487e-05,-1.2044919,6.9110947,0.023324825,6.838338,1
431870585,431869283,0.37556177,3.1456024e-05,-0.8136552,6.867436,0.010711337,6.8067307,1
431890359,431889291,0.37585315,3.132426e-05,-2.0601025,6.83645,0.068977036,6.7437673,1
431910368,431909300,0.37598222,3.1191044e-05,-0.903665,6.7736516,0.013395212,6.7081027,1
431930603,431929309,0.37651715,3.105447e-05,-3.69054,6.738684,0.22457542,6.6516623,1
431950711,431949317,0.376475,3.0917152e-05,0.28871655,6.6822815,0.0013860412,6.670135,1
431970650,431969326,0.37677452,3.0777614e-05,-2.0395105,6.70146,0.06896678,6.6077523,1
431990668,431989336,0.37704664,3.063661e-05,-1.835019,6.6392436,0.056353386,6.548515,1
432010682,432009344,0.37757573,3.049244e-05,-3.5141582,6.5805507,0.20851527,6.4916534,1
432030744,432029381,0.37757984,3.0346768e-05,-0.027137518,6.5238867,1.2542709e-05,6.491491,1
432050652,432049362,0.37775818,3.019902e-05,-1.1655536,6.524324,0.023135904,6.4463882,1
432070505,432069393,0.37839872,3.0047939e-05,-4.1270614,6.479875,0.2920604,6.406226,1
432090465,432089379,0.37858143,2.9896068e-05,-1.1707178,6.43984,0.02364759,6.3619194,1
432110706,432109389,0.37860727,2.9741237e-05,-0.16340685,6.396109,0.00046385487,6.3531013,1
432130604,432129401,0.37907958,2.958394e-05,-2.963121,6.3879547,0.15271947,6.292455,1
432150722,432149405,0.37956578,2.942366e-05,-3.0083385,6.3278017,0.1589125,6.2327585,1
432170720,432169418,0.37970245,2.9262355e-05,-0.83901954,6.2681813,0.0124784345,6.1981883,1
432190763,432189425,0.37992215,2.9098586e-05,-1.335228,6.2341375,0.031775467,6.1497955,1
432210834,432209431,0.38012564,2.8932269e-05,-1.2228477,6.186211,0.026858237,6.103924,1
432230593,432229441,0.38018698,2.8763116e-05,-0.3641672,6.140882,0.0023995424,6.0846596,1
432250527,432249449,0.3805884,2.8591594e-05,-2.3641095,6.122226,0.10143393,6.024779,1
432270612,432269457,0.38119313,2.8416596e-05,-3.5096512,6.0629416,0.22573662,5.976917,1
432290665,432289466,0.3814423,2.8239572e-05,-1.4325008,6.015443,0.037903532,5.9274173,1
432310612,432309475,0.3817354,2.8059732e-05,-1.6652815,5.966464,0.051643513,5.8742905,1
432330781,432329483,0.38243932,2.7883636e-05,-4.0220537,5.9124427,0.3040089,5.841375,1
432350806,432349493,0.38266757,2.7715809e-05,-1.3311608,5.8778005,0.033496827,5.7951384,1
432371203,432369502,0.38276684,2.7554537e-05,-0.58779335,5.830108,0.0065846127,5.7691054,1
432391216,432389510,0.38287887,2.7398502e-05,-0.6724446,5.803014,0.008657986,5.7393446,1
432410622,432409519,0.38277793,2.7247994e-05,0.6149378,5.7721004,0.007279238,5.764687,1
432430629,432429528,0.38312304,2.710355e-05,-2.1492596,5.796473,0.0885465,5.70805,1
432450600,432449536,0.383515,2.696316e-05,-2.462585,5.738829,0.117413126,5.652153,1
432470924,432469549,0.38362187,2.6826812e-05,-0.67764497,5.6819344,0.008979781,5.6205406,1
432490779,432489578,0.3836816,2.669427e-05,-0.382715,5.649502,0.0028807016,5.5978093,1
432510860,432509580,0.3841628,2.65657e-05,-3.1231856,5.6259546,0.19264461,5.5505466,1
432530864,432529571,0.38432977,2.6441629e-05,-1.0975369,5.5776405,0.023996355,5.5078735,1
432550970,432549581,0.3841717,2.6321155e-05,1.0497978,5.53413,0.02212684,5.5533834,1
432570933,432569589,0.38464114,2.6205e-05,-3.185659,5.579059,0.20211339,5.508959,1
432590809,432589597,0.3847823,2.6093618e-05,-0.97335136,5.53353,0.019023677,5.4679103,1
432610729,432609607,0.38540936,2.5983221e-05,-4.325834,5.4921947,0.37857437,5.4592338,1
432630928,432629615,0.38532162,2.5874411e-05,0.60893154,5.4832473,0.007513748,5.478748,1
432650860,432649624,0.38566613,2.5765747e-05,-2.3971632,5.5029173,0.11602717,5.4254193,1
432670773,432669634,0.38620782,2.5656353e-05,-3.738684,5.44961,0.28498995,5.3963413,1
432690976,432689641,0.3863177,2.5548019e-05,-0.75988543,5.4202805,0.0118367355,5.361662,1
432710972,432709687,0.3864737,2.5442314e-05,-1.0879371,5.384994,0.024421923,5.319025,1
432731059,432729659,0.38695654,2.5332296e-05,-3.2911549,5.343174,0.22524482,5.279734,1
432751342,432749668,0.38723826,2.5219419e-05,-1.8898743,5.304413,0.07481454,5.228255,1
