timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
423390113,15.501218,15.550481,0.7325,0.39359373,0.0,394.11917,0.705309,1.0416881,nan,4,3.8876202,3.8876202,3.8876202,3.8876202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423400073,15.472054,15.549705,0.7911,0.40138796,0.0,394.12137,0.7049561,1.0417401,nan,4,3.8874261,3.8874261,3.8874261,3.8874261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423410113,15.544967,15.549658,0.7911,0.40902936,0.0,394.12357,0.70493513,1.0417433,nan,4,3.8874145,3.8874145,3.8874145,3.8874145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423420095,15.559548,15.549756,0.7618,0.41594642,0.0,394.12567,0.7049795,1.0417366,nan,4,3.887439,3.887439,3.887439,3.887439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423430146,15.501218,15.549275,0.7911,0.42330238,0.0,394.12787,0.7047611,1.0417689,nan,4,3.8873188,3.8873188,3.8873188,3.8873188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423440074,15.530384,15.5490885,0.8204,0.4310886,0.0,394.13013,0.7046762,1.0417814,nan,4,3.8872721,3.8872721,3.8872721,3.8872721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423450133,15.501218,15.5486145,0.9376,0.4410202,0.0,394.13275,0.7044607,1.0418131,nan,4,3.8871536,3.8871536,3.8871536,3.8871536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423460104,15.5158,15.548289,1.0255,0.45248058,0.0,394.1356,0.70431286,1.041835,nan,4,3.8870723,3.8870723,3.8870723,3.8870723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423470112,15.544967,15.548257,0.9376,0.46199274,0.0,394.13818,0.7042981,1.0418371,nan,4,3.8870642,3.8870642,3.8870642,3.8870642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423480072,15.544967,15.548224,1.0547999,0.47361642,0.0,394.1411,0.7042833,1.0418392,nan,4,3.887056,3.887056,3.887056,3.887056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423490174,15.5158,15.547903,1.0547999,0.48501217,0.0,394.14407,0.7041374,1.0418608,nan,4,3.8869758,3.8869758,3.8869758,3.8869758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423500134,15.472054,15.5471525,1.0547999,0.4961845,0.0,394.147,0.70379645,1.041911,nan,4,3.8867881,3.8867881,3.8867881,3.8867881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423510149,15.472054,15.546409,1.0255,0.50656325,0.0,394.14984,0.7034579,1.041961,nan,4,3.8866022,3.8866022,3.8866022,3.8866022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423520129,15.603296,15.546972,1.2305999,0.52076006,0.0,394.15326,0.70371443,1.0419232,nan,4,3.886743,3.886743,3.886743,3.886743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423530109,15.559548,15.547097,1.1427,0.53295493,0.0,394.15643,0.7037712,1.0419148,nan,4,3.8867743,3.8867743,3.8867743,3.8867743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423540084,15.559548,15.54722,1.4064,0.5500813,0.0,394.16034,0.70382696,1.0419066,nan,4,3.886805,3.886805,3.886805,3.886805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423550148,15.501218,15.546764,1.3771,0.56629735,0.0,394.16418,0.70362,1.041937,nan,4,3.886691,3.886691,3.886691,3.886691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
423560074,15.574131,15.547035,1.465,0.583919,0.0,394.1682,0.70374304,1.041919,nan,4,3.8867588,3.8867588,3.8867588,3.8867588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
