timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
10491347,0.07079155,-0.022140509,-0.0002018005,0.0,0.0,-0.0
10496348,0.07078063,-0.02214682,-0.00019593273,0.0,0.0,-0.0
10501388,0.07078516,-0.022151528,-0.00019679184,0.0,0.0,-0.0
10506410,0.070780106,-0.022151522,-0.00020053434,0.0,0.0,-0.0
10511459,0.070777126,-0.022148635,-0.00020204725,0.0,0.0,-0.0
10516409,0.07076498,-0.022137329,-0.00019710643,0.0,0.0,-0.0
10521407,0.07074444,-0.022126235,-0.00020266569,0.0,0.0,-0.0
10526470,0.07074222,-0.022122297,-0.00020212197,0.0,0.0,-0.0
10531398,0.070741154,-0.022118455,-0.00019829106,0.0,0.0,-0.0
10536404,0.0707454,-0.022116775,-0.0002039031,0.0,0.0,-0.0
10541408,0.07074997,-0.022123324,-0.00020599723,0.0,0.0,-0.0
10546408,0.07076712,-0.022127388,-0.0002040482,0.0,0.0,-0.0
10551451,0.070778735,-0.022124067,-0.00020540424,0.0,0.0,-0.0
10556406,0.070776895,-0.022129625,-0.00019778896,0.0,0.0,-0.0
10561422,0.07078769,-0.02211834,-0.0001986862,0.0,0.0,-0.0
10566398,0.07080564,-0.022125756,-0.00020592057,0.0,0.0,-0.0
10571451,0.070804715,-0.02212619,-0.00020262784,0.0,0.0,-0.0
10576403,0.07078721,-0.022130907,-0.00019844659,0.0,0.0,-0.0
10581419,0.07077875,-0.022128586,-0.000196999,0.0,0.0,-0.0
10586384,0.07077569,-0.022122052,-0.00019984058,0.0,0.0,-0.0
10591371,0.070770666,-0.022129007,-0.000199714,0.0,0.0,-0.0
10596381,0.07077214,-0.022130573,-0.00019248678,0.0,0.0,-0.0
10601411,0.0707836,-0.022120705,-0.00019522544,0.0,0.0,-0.0
10606372,0.07079435,-0.02209072,-0.00019607061,0.0,0.0,-0.0
10611364,0.07079554,-0.022094764,-0.00019141319,0.0,0.0,-0.0
10616453,0.070786014,-0.022102881,-0.00019180877,0.0,0.0,-0.0
10621369,0.070763946,-0.022101527,-0.000190842,0.0,0.0,-0.0
10626382,0.07076811,-0.022109102,-0.0001926265,0.0,0.0,-0.0
10631374,0.07075854,-0.022110615,-0.00018861394,0.0,0.0,-0.0
10636444,0.07074595,-0.02210943,-0.0001891551,0.0,0.0,-0.0
10641399,0.070763,-0.022114858,-0.00019553264,0.0,0.0,-0.0
10646566,0.070753425,-0.022133274,-0.00019497966,0.0,0.0,-0.0
10651465,0.07076377,-0.022149868,-0.00019038825,0.0,0.0,-0.0
10656501,0.070785396,-0.022156106,-0.00019352912,0.0,0.0,-0.0
10661557,0.07079596,-0.02214383,-0.00018934466,0.0,0.0,-0.0
10666486,0.07079101,-0.022132084,-0.00019423035,0.0,0.0,-0.0
10671488,0.07078298,-0.022136413,-0.00019219215,0.0,0.0,-0.0
10676479,0.07078333,-0.022157995,-0.00019397266,0.0,0.0,-0.0
10681495,0.07079097,-0.022156084,-0.00018753855,0.0,0.0,-0.0
10686483,0.070794046,-0.022157876,-0.00018290346,0.0,0.0,-0.0
10691538,0.07079069,-0.022148255,-0.00018501093,0.0,0.0,-0.0
10696473,0.0708073,-0.0221556,-0.00017898821,0.0,0.0,-0.0
10701481,0.07081756,-0.022155568,-0.00017628177,0.0,0.0,-0.0
10706531,0.0708009,-0.0221614,-0.0001822697,0.0,0.0,-0.0
10711474,0.07082833,-0.02216937,-0.00017394035,0.0,0.0,-0.0
10716492,0.07082056,-0.022172904,-0.00018178989,0.0,0.0,-0.0
10721473,0.07080841,-0.022176186,-0.00017163038,0.0,0.0,-0.0
10726514,0.07079273,-0.02217376,-0.00017848305,0.0,0.0,-0.0
10731487,0.0707906,-0.022186888,-0.00017526874,0.0,0.0,-0.0
10736551,0.07079287,-0.022188291,-0.00017481929,0.0,0.0,-0.0
10741482,0.07080126,-0.022187848,-0.0001735797,0.0,0.0,-0.0
10746432,0.070802696,-0.022189638,-0.00017338373,0.0,0.0,-0.0
10751490,0.070797324,-0.022207525,-0.00017578561,0.0,0.0,-0.0
10756433,0.07079527,-0.022215584,-0.00017127246,0.0,0.0,-0.0
10761462,0.07080122,-0.022200337,-0.0001697833,0.0,0.0,-0.0
10766432,0.0707784,-0.022212151,-0.00017026221,0.0,0.0,-0.0
10771460,0.07076062,-0.022213062,-0.00016906252,0.0,0.0,-0.0
10776441,0.07076418,-0.022206174,-0.00017213881,0.0,0.0,-0.0
10781490,0.07079442,-0.022220597,-0.00016469319,0.0,0.0,-0.0
10786445,0.070808366,-0.022232672,-0.00016295802,0.0,0.0,-0.0
10791438,0.070796266,-0.022246117,-0.00017159217,0.0,0.0,-0.0
10796494,0.07079848,-0.02226146,-0.00016113905,0.0,0.0,-0.0
10801438,0.07079007,-0.022260286,-0.0001529629,0.0,0.0,-0.0
10806462,0.070785895,-0.022259405,-0.00016299178,0.0,0.0,-0.0
10811574,0.07077986,-0.022246728,-0.0001585135,0.0,0.0,-0.0
10816515,0.07078232,-0.022244453,-0.00015925453,0.0,0.0,-0.0
10821510,0.07078023,-0.022246193,-0.00015293306,0.0,0.0,-0.0
10826541,0.07077531,-0.022246629,-0.0001547805,0.0,0.0,-0.0
10831562,0.07078178,-0.022249548,-0.00014679789,0.0,0.0,-0.0
10836502,0.07078245,-0.022247827,-0.0001568105,0.0,0.0,-0.0
10841577,0.070787854,-0.022254322,-0.00015349202,0.0,0.0,-0.0
10846494,0.07078819,-0.02225004,-0.00016343496,0.0,0.0,-0.0
10851508,0.07080307,-0.022248697,-0.00015436106,0.0,0.0,-0.0
10856499,0.07080618,-0.022268014,-0.00015603464,0.0,0.0,-0.0
10861513,0.07080426,-0.022277463,-0.00015678891,0.0,0.0,-0.0
10866516,0.070806205,-0.02228984,-0.00014753046,0.0,0.0,-0.0
10871565,0.07079957,-0.02229292,-0.00015381243,0.0,0.0,-0.0
10876490,0.07079214,-0.022305457,-0.00015404387,0.0,0.0,-0.0
10881486,0.0707994,-0.022311468,-0.00014550393,0.0,0.0,-0.0
10886526,0.07080035,-0.02230584,-0.00014368667,0.0,0.0,-0.0
10891497,0.070803136,-0.022298174,-0.00014793978,0.0,0.0,-0.0
10896468,0.07080311,-0.02230865,-0.00014564606,0.0,0.0,-0.0
10901450,0.070819885,-0.022317354,-0.00015009784,0.0,0.0,-0.0
10906448,0.07083026,-0.022308214,-0.00014312495,0.0,0.0,-0.0
10911413,0.0708207,-0.0223117,-0.00014184578,0.0,0.0,-0.0
10916462,0.07082467,-0.022302411,-0.00015003028,0.0,0.0,-0.0
10921408,0.070821285,-0.022293303,-0.00014105566,0.0,0.0,-0.0
10926419,0.07081937,-0.022278467,-0.00014731527,0.0,0.0,-0.0
10931460,0.07083241,-0.02227704,-0.00015257376,0.0,0.0,-0.0
10936417,0.07083031,-0.022269908,-0.00014563791,0.0,0.0,-0.0
10941498,0.07082938,-0.022259252,-0.00014173608,0.0,0.0,-0.0
10946420,0.07083629,-0.022258105,-0.00014695777,0.0,0.0,-0.0
10951436,0.07083819,-0.022271393,-0.00014071618,0.0,0.0,-0.0
10956412,0.07084251,-0.0222738,-0.00014566905,0.0,0.0,-0.0
10961469,0.07085127,-0.02227925,-0.00013662463,0.0,0.0,-0.0
10966429,0.07082647,-0.022281302,-0.00014208345,0.0,0.0,-0.0
10971456,0.07082204,-0.022285227,-0.00014315486,0.0,0.0,-0.0
10976531,0.07082317,-0.02229715,-0.00014420587,0.0,0.0,-0.0
10981487,0.07081252,-0.022310147,-0.00014895761,0.0,0.0,-0.0
10986493,0.070809595,-0.022306757,-0.00014123089,0.0,0.0,-0.0
10991482,0.07080791,-0.022309795,-0.00014909625,0.0,0.0,-0.0
10996508,0.07079852,-0.022308549,-0.0001431361,0.0,0.0,-0.0
