timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
10249539,0,0.0,0.0,0.0,0.0,-0.7629401,7.372204e-07,-2.2121735e-07,0.0,-0.0011674606,0.0015846192,-0.18111075,-0.10965976,0.00014775436,-4.4336575e-05,0.0,-0.0028277554,-0.008044455,-0.0068167886,0.021745713,0.00015442452,0.0,0.15045536,0.4494395,0.9733898,0.6402157,0.49084175,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10259544,0,0.0,0.0,0.0,0.0,-0.7638674,7.372204e-07,-2.2121735e-07,0.0,-0.0011087646,0.0016304584,-0.18104605,-0.10961852,0.00014775436,-4.4336575e-05,0.0,0.022588337,-0.0027500102,-0.0070144045,0.021733195,0.00015442452,0.0,0.14967364,0.45479476,0.9775199,0.64025366,0.49192756,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10269544,0,0.0,0.0,0.0,0.0,-0.76481926,7.372204e-07,-2.2121735e-07,0.0,-0.0011631554,0.0017129414,-0.18072389,-0.10934671,0.00014775436,-4.4336575e-05,0.0,0.005570003,0.011448426,0.010757704,0.021727253,0.00015442452,0.0,0.148916,0.4601768,0.98166466,0.64034367,0.49301395,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10279547,0,0.0,0.0,0.0,0.0,-0.76579463,7.372204e-07,-2.2121735e-07,0.0,-0.0011366991,0.001619041,-0.18023427,-0.10893315,0.00014775436,-4.4336575e-05,0.0,0.009680763,-0.022884881,0.038322467,0.021747215,0.00015442452,0.0,0.14818186,0.46558478,0.985824,0.6404856,0.49410084,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10289561,0,0.0,0.0,0.0,0.0,-0.7667931,7.372204e-07,-2.2121735e-07,0.0,-0.0011354756,0.0016911462,-0.17981702,-0.10861657,0.00014775436,-4.4336575e-05,0.0,-0.008113999,0.006027238,0.019620957,0.021761404,0.00015442452,0.0,0.14747006,0.47101796,0.9899978,0.6406798,0.49518824,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10299551,0,0.0,0.0,0.0,0.0,-0.7673795,7.372204e-07,-2.2121735e-07,0.0,-0.001129626,0.0018224492,-0.1797264,-0.10820429,0.00014775436,-4.4336575e-05,0.0,-0.00089178747,0.0015834975,-0.065600544,0.021786314,0.00015442452,0.0,0.15705413,0.47647563,0.95635235,0.64092577,0.48282886,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10309554,0,0.0,0.0,0.0,0.0,-0.768007,7.372204e-07,-2.2121735e-07,0.0,-0.001112486,0.0018478233,-0.17976223,-0.10796033,0.00014775436,-4.4336575e-05,0.0,-0.0028069066,0.00862562,-0.03866016,0.021820106,0.00015442452,0.0,0.15601325,0.4819571,0.9603955,0.6412246,0.483899,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10319557,0,0.0,0.0,0.0,0.0,-0.76866955,7.372204e-07,-2.2121735e-07,0.0,-0.0011030986,0.0019032863,-0.1794123,-0.107370794,0.00014775436,-4.4336575e-05,0.0,0.0074062673,0.0126040755,0.0061662314,0.021843655,0.00015442452,0.0,0.15500385,0.48746186,0.96445316,0.6415759,0.48496965,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10329559,0,0.0,0.0,0.0,0.0,-0.7693626,7.372204e-07,-2.2121735e-07,0.0,-0.0012074085,0.0017883697,-0.17893457,-0.106692,0.00014775436,-4.4336575e-05,0.0,-0.023197377,-0.009821646,-0.00052752125,0.021866957,0.00015442452,0.0,0.1540227,0.49298927,0.9685253,0.6419773,0.4860408,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10339561,0,0.0,0.0,0.0,0.0,-0.77008706,7.372204e-07,-2.2121735e-07,0.0,-0.001326958,0.0018026482,-0.1787547,-0.10634802,0.00014775436,-4.4336575e-05,0.0,0.002973908,-0.0002067498,-0.012891522,0.021882502,0.00015442452,0.0,0.15307379,0.49853888,0.97261184,0.64242953,0.48711246,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10349564,0,0.0,0.0,0.0,0.0,-0.77084345,7.372204e-07,-2.2121735e-07,0.0,-0.001244877,0.0018789863,-0.1787204,-0.10618508,0.00014775436,-4.4336575e-05,0.0,0.011104648,0.0069301333,-0.029985694,0.021911357,0.00015442452,0.0,0.15215576,0.5041102,0.97671276,0.64293647,0.48818463,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
