timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
494854809,494854606,0.13201603,0.07779763,-0.05415706
494857324,494857115,0.13280924,0.07660839,-0.048375953
494861102,494860893,0.13239539,0.07593242,-0.03817839
494863566,494863361,0.13162686,0.07595829,-0.030082533
494867316,494867111,0.12817885,0.07750237,-0.018118294
494871071,494870863,0.12406455,0.08021779,-0.006106565
494874822,494874615,0.11984113,0.08548875,0.0062273126
494878579,494878366,0.114775464,0.093512364,0.01997244
494881074,494880867,0.10923202,0.10110366,0.030093454
494884820,494884618,0.102439925,0.11518146,0.04739661
494888571,494888370,0.09670794,0.13107179,0.06693024
494892324,494892121,0.0903848,0.14807145,0.08866135
494897338,494897127,0.08294477,0.17104292,0.12067142
494898578,494898374,0.08140745,0.17664689,0.12864907
494902331,494902126,0.07822422,0.1925946,0.15123637
494906131,494905922,0.07358256,0.20531213,0.17078355
494909896,494909677,0.06766145,0.21516187,0.18529059
494913590,494913380,0.06074727,0.22107184,0.19549322
494917348,494917136,0.05243287,0.22258493,0.20130621
494919830,494919629,0.046346493,0.22266826,0.20315318
494923590,494923384,0.038400237,0.22089982,0.20416929
494927342,494927136,0.03278402,0.21546891,0.20410451
494931097,494930889,0.027903372,0.20679042,0.20338553
494933592,494933389,0.025210066,0.19959377,0.20107731
494937354,494937144,0.020210767,0.18488976,0.19414385
494941098,494940892,0.012551623,0.1669548,0.180978
494944847,494944642,0.005068381,0.14503227,0.16023579
494948602,494948394,-0.0030543886,0.12069606,0.13613078
494951108,494950896,-0.007594384,0.10456339,0.1188641
494954856,494954647,-0.010457007,0.08186894,0.09310998
494958606,494958401,-0.010275096,0.062155213,0.070905596
494962356,494962150,-0.0041934755,0.044736266,0.050920896
494966110,494965902,0.0015463203,0.029032571,0.031502005
494968614,494968412,0.0039118463,0.02068829,0.01774185
494972360,494972154,0.008441145,0.009091945,-0.004634862
494976112,494975906,0.010217331,0.0012514077,-0.025471114
494979859,494979657,0.015528923,-0.0024000646,-0.043577928
494983611,494983408,0.023162285,-0.0014112429,-0.05687239
494986118,494985909,0.030942596,0.0015616074,-0.064372376
494989863,494989661,0.03989973,0.0068552787,-0.07537308
494993627,494993422,0.043490477,0.013254068,-0.08737032
494997382,494997172,0.046002287,0.018495658,-0.09513395
495001123,495000915,0.05099287,0.026702492,-0.096655756
495003620,495003416,0.060927313,0.032856897,-0.09156193
495007383,495007170,0.085360594,0.044162646,-0.08021927
495011128,495010920,0.112378314,0.053899083,-0.069166385
495014874,495014671,0.13089412,0.06173633,-0.06266301
495018627,495018423,0.13720153,0.068071,-0.05418203
495021137,495020924,0.13857141,0.07284371,-0.047218088
495024883,495024676,0.14461534,0.079367355,-0.03394794
495028632,495028427,0.16000578,0.08434936,-0.026263379
495032386,495032178,0.17125086,0.08470979,-0.027646687
495036138,495035931,0.17343692,0.08370164,-0.03592065
495038636,495038431,0.16653714,0.08473142,-0.03863017
495042385,495042182,0.15453608,0.08957944,-0.037382156
