timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
494850855,-0.09242171,-0.039690703,0.058348026,0.9932162,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494855860,-0.09234745,-0.039911993,0.05865727,0.993196,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494860893,-0.0923105,-0.040136524,0.05895345,0.9931729,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494865868,-0.09232091,-0.04036609,0.059241064,0.99314547,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494870863,-0.09236862,-0.040608436,0.059519306,0.99311453,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494875865,-0.092463724,-0.040878613,0.059776224,0.9930792,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494880867,-0.092627175,-0.04120002,0.059994686,0.99303746,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494885869,-0.09286136,-0.041567657,0.06020675,0.9929875,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494890875,-0.09317613,-0.041984923,0.060385816,0.9929296,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494895888,-0.09358106,-0.042450946,0.060550317,0.9928616,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494900931,-0.0940545,-0.042961862,0.060708772,0.9927853,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494905922,-0.09457132,-0.043487642,0.060834724,0.9927055,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494910912,-0.09511253,-0.04402333,0.06094327,0.9926236,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494915899,-0.09566099,-0.04454557,0.06101518,0.9925431,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494920897,-0.09621018,-0.045068953,0.061062355,0.9924636,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494925884,-0.096760154,-0.045556866,0.06110919,0.9923849,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494930889,-0.09730306,-0.04600677,0.06114209,0.992309,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494935890,-0.09779916,-0.04639471,0.06115784,0.99224126,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494940892,-0.09821515,-0.04671375,0.061138924,0.99218637,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494945894,-0.09853558,-0.04694461,0.061107706,0.9921456,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
494950896,-0.098768346,-0.047112178,0.06106375,0.99211717,0.9907976,-1.7538513e-09,-8.37608e-10,0.13535182,6
