timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
494845852,15154129,-33.9385715,18.8741563,-1.8340508,1.5150437,-0.072032504,-0.23954648,0.1367903,0.0,0.052277658,0.0060625672,0.025911944,0.05711359,-1.5294534,0.020032808,-0.32580173,-0.026277078,-0.13039294,0.051760625,-2.9516332,0.2715371,131.77486,0.10599417,0.2930748,0.44329938,0.13709743,0.1063442,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494855860,15154129,-33.9385715,18.8741563,-1.8336732,1.5148124,-0.0712118,-0.23954648,0.1367903,0.0,0.051974975,0.0053192577,0.024728956,0.05617062,-1.5294534,0.020032808,-0.32580173,-0.019256325,-0.03985247,-0.18391119,-2.9518943,0.2715371,131.77486,0.1052512,0.2939052,0.4439512,0.13759972,0.106521726,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494865868,15154129,-33.9385715,18.8741563,-1.8332913,1.5145917,-0.07042452,-0.23954648,0.1367903,0.0,0.052644465,0.005455213,0.023728432,0.055387296,-1.5294534,0.020032808,-0.32580173,0.11512553,0.013404295,-0.06381101,-2.9518445,0.2715371,131.77486,0.1045571,0.29474097,0.44460505,0.13810381,0.106699355,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494875865,15154129,-33.9385715,18.8741563,-1.8328967,1.5143845,-0.06966418,-0.23954648,0.1367903,0.0,0.05393606,0.005736993,0.023139361,0.05499252,-1.5294534,0.020032808,-0.32580173,0.17493552,0.0150243435,-0.07690267,-2.9514487,0.2715371,131.77486,0.10388378,0.29558215,0.445261,0.13860765,0.10687682,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494885869,15154129,-33.9385715,18.8741563,-1.8324847,1.5141882,-0.068928964,-0.23954648,0.1367903,0.0,0.05527704,0.005286847,0.022525087,0.054551553,-1.5294534,0.020032808,-0.32580173,0.15776725,-0.043065637,-0.049290694,-2.9505222,0.2715371,131.77486,0.10327696,0.29642883,0.44591904,0.13910988,0.1070543,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494895888,15154129,-33.9385715,18.8741563,-1.832056,1.5139939,-0.06821563,-0.23954648,0.1367903,0.0,0.0564352,0.003759101,0.022290692,0.054469563,-1.5294534,0.020032808,-0.32580173,0.12994084,-0.19950469,-0.03629092,-2.9489255,0.2715371,131.77486,0.1026962,0.29728088,0.44657913,0.13961402,0.10723179,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494905922,15154129,-33.9385715,18.8741563,-1.831616,1.5137975,-0.067526065,-0.23954648,0.1367903,0.0,0.056562953,0.0032681995,0.020927157,0.053239144,-1.5294534,0.020032808,-0.32580173,-0.0023003821,0.031475205,-0.1965394,-2.9467654,0.2715371,131.77486,0.10217228,0.2981385,0.4472413,0.14012147,0.10740967,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494915899,15154129,-33.9385715,18.8741563,-1.8311796,1.5136133,-0.06673763,-0.23954648,0.1367903,0.0,0.05589751,0.0040243743,0.019372078,0.05193256,-1.5294534,0.020032808,-0.32580173,-0.053173292,0.101005755,-0.17229544,-2.9444082,0.2715371,131.77486,0.10486145,0.29900154,0.44428232,0.14063126,0.107255325,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494925884,15154129,-33.9385715,18.8741563,-1.8307493,1.5134481,-0.065984674,-0.23954648,0.1367903,0.0,0.054328065,0.0045753666,0.018098442,0.05088377,-1.5294534,0.020032808,-0.32580173,-0.20448881,0.005626087,-0.112358384,-2.9420433,0.2715371,131.77486,0.104298815,0.2998702,0.44494334,0.14114323,0.10743357,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494935890,15154129,-33.9385715,18.8741563,-1.8303373,1.5132952,-0.06526645,-0.23954648,0.1367903,0.0,0.05150333,0.00511865,0.016153244,0.049140763,-1.5294534,0.020032808,-0.32580173,-0.3101219,0.14414407,-0.2157891,-2.939827,0.2715371,131.77486,0.103778586,0.30074432,0.4456064,0.14165656,0.10761172,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494945894,15154129,-33.9385715,18.8741563,-1.8299526,1.513166,-0.06459416,-0.23954648,0.1367903,0.0,0.04850108,0.006937733,0.012821645,0.045989558,-1.5294534,0.020032808,-0.32580173,-0.2827596,0.19105215,-0.34749416,-2.9382687,0.2715371,131.77486,0.10330944,0.30162412,0.4462716,0.1421711,0.10779007,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494955906,15154129,-33.9385715,18.8741563,-1.8295903,1.5130556,-0.06397131,-0.23954648,0.1367903,0.0,0.046406336,0.006651484,0.010319601,0.043646995,-1.5294534,0.020032808,-0.32580173,-0.18659915,-0.08476582,-0.19520858,-2.937431,0.2715371,131.77486,0.1028977,0.30250952,0.4469389,0.14268516,0.10796832,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494965902,15154129,-33.9385715,18.8741563,-1.8292464,1.5129471,-0.06338685,-0.23954648,0.1367903,0.0,0.044574138,0.0065588304,0.008355911,0.041822627,-1.5294534,0.020032808,-0.32580173,-0.13084717,0.13698818,-0.22910737,-2.9371328,0.2715371,131.77486,0.10253075,0.30340043,0.4476083,0.14320157,0.10814651,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494975906,15154129,-33.9385715,18.8741563,-1.8289135,1.5128562,-0.06283944,-0.23954648,0.1367903,0.0,0.04362992,0.007342789,0.006612503,0.040199313,-1.5294534,0.020032808,-0.32580173,-0.038825892,0.016357804,-0.15851301,-2.937472,0.2715371,131.77486,0.10221045,0.3042971,0.44827983,0.14371796,0.108324766,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494985909,15154129,-33.9385715,18.8741563,-1.828582,1.5127631,-0.062327217,-0.23954648,0.1367903,0.0,0.04349067,0.005103206,0.0050089117,0.038696297,-1.5294534,0.020032808,-0.32580173,-0.011055911,-0.20655407,-0.11456342,-2.9380932,0.2715371,131.77486,0.10191221,0.3051993,0.44895342,0.14423403,0.10850276,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
494995914,15154129,-33.9385715,18.8741563,-1.8282486,1.5126776,-0.06173546,-0.23954648,0.1367903,0.0,0.04377379,0.007092316,0.0033086434,0.037190445,-1.5294534,0.020032808,-0.32580173,0.08179742,0.20080319,-0.20408686,-2.9389715,0.2715371,131.77486,0.10431975,0.30610728,0.44596428,0.14474818,0.1083378,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495005918,15154129,-33.9385715,18.8741563,-1.8279055,1.5125821,-0.06117335,-0.23954648,0.1367903,0.0,0.04423749,0.001489477,0.0033743938,0.03742802,-1.5294534,0.020032808,-0.32580173,-0.035224233,-0.6044898,0.026884025,-2.9395723,0.2715371,131.77486,0.10401551,0.30702084,0.4466366,0.14526449,0.108515725,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495015922,15154129,-33.9385715,18.8741563,-1.8273697,1.5122522,-0.060803697,-0.23954648,0.1367903,0.0,0.043627165,0.002534609,0.0013695485,0.035402294,-1.5294534,0.020032808,-0.32580173,-0.019263174,0.28958824,-0.2513203,-2.9399765,0.2715371,131.77486,0.1,0.29072464,0.44251925,0.13607226,0.10565543,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495025936,15154129,-33.9385715,18.8741563,-1.8268381,1.5119296,-0.060460385,-0.23954648,0.1367903,0.0,0.0433589,-0.0014200606,0.0016761002,0.035675336,-1.5294534,0.020032808,-0.32580173,-0.1173906,-0.50328004,0.17898594,-2.9400275,0.2715371,131.77486,0.1,0.29154047,0.44316548,0.13658479,0.10583247,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495035931,15154129,-33.9385715,18.8741563,-1.8263199,1.5116163,-0.06012402,-0.23954648,0.1367903,0.0,0.042772736,0.0029524197,0.001132078,0.035085835,-1.5294534,0.020032808,-0.32580173,0.048693378,0.5988063,-0.16609101,-2.9402928,0.2715371,131.77486,0.1,0.2923618,0.44381377,0.13709742,0.106009685,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495045934,15154129,-33.9385715,18.8741563,-1.8258165,1.5113393,-0.05981172,-0.23954648,0.1367903,0.0,0.039774038,0.0025574933,0.00025670294,0.03415357,-1.5294534,0.020032808,-0.32580173,-0.4353553,0.010649336,0.0038823406,-2.9404218,0.2715371,131.77486,0.1,0.29318857,0.44446412,0.13760857,0.10618679,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495055940,15154129,-33.9385715,18.8741563,-1.8253405,1.5110956,-0.059515003,-0.23954648,0.1367903,0.0,0.03943153,0.006383945,-0.00023333552,0.03359517,-1.5294534,0.020032808,-0.32580173,0.14222811,0.27703506,-0.085638545,-2.9408095,0.2715371,131.77486,0.1,0.29402074,0.44511655,0.13812084,0.106363796,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495065986,15154129,-33.9385715,18.8741563,-1.8248781,1.510879,-0.05923906,-0.23954648,0.1367903,0.0,0.036152404,0.007887688,-0.0014007088,0.032349046,-1.5294534,0.020032808,-0.32580173,-0.38814247,0.54047114,-0.09803766,-2.9409323,0.2715371,131.77486,0.1,0.2948585,0.44577104,0.13863319,0.10654094,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495075946,15154129,-33.9385715,18.8741563,-1.8244365,1.5107036,-0.05898387,-0.23954648,0.1367903,0.0,0.036774814,0.0084473295,-0.001964592,0.03169603,-1.5294534,0.020032808,-0.32580173,0.06264628,-0.34273517,0.0044130073,-2.940698,0.2715371,131.77486,0.1,0.29570165,0.44642755,0.13915221,0.10671828,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495085951,15154129,-33.9385715,18.8741563,-1.8240112,1.5105532,-0.058748912,-0.23954648,0.1367903,0.0,0.03376978,0.013303641,-0.0019908652,0.031562135,-1.5294534,0.020032808,-0.32580173,-0.16634043,0.6596189,-0.029366868,-2.9402575,0.2715371,131.77486,0.1,0.29655042,0.4434826,0.13967122,0.106568165,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495095954,15154129,-33.9385715,18.8741563,-1.823599,1.5104421,-0.05853173,-0.23954648,0.1367903,0.0,0.033112958,0.014758707,-0.0033237296,0.030112496,-1.5294534,0.020032808,-0.32580173,-0.25173038,0.43265253,-0.12935805,-2.939424,0.2715371,131.77486,0.1,0.2974047,0.444138,0.14019038,0.1067454,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495105959,15154129,-33.9385715,18.8741563,-1.8232046,1.5103782,-0.058338836,-0.23954648,0.1367903,0.0,0.03182325,0.016710883,-0.004919331,0.028392036,-1.5294534,0.020032808,-0.32580173,-0.08262732,-0.2796647,-0.14420219,-2.9385002,0.2715371,131.77486,0.1,0.29826465,0.44479543,0.14071488,0.10692305,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495115962,15154129,-33.9385715,18.8741563,-1.8228285,1.5103459,-0.058173202,-0.23954648,0.1367903,0.0,0.030013895,0.02174702,-0.0071639004,0.026014319,-1.5294534,0.020032808,-0.32580173,-0.120600194,0.5590211,-0.26917002,-2.9375389,0.2715371,131.77486,0.1,0.29913014,0.44545498,0.14124632,0.107100934,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495125966,15154129,-33.9385715,18.8741563,-1.8224773,1.5103416,-0.05803488,-0.23954648,0.1367903,0.0,0.027039355,0.022389647,-0.008248366,0.02478943,-1.5294534,0.020032808,-0.32580173,-0.2888122,0.54325217,-0.07282065,-2.936352,0.2715371,131.77486,0.1,0.30000135,0.4461166,0.14177513,0.10727882,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495135973,15154129,-33.9385715,18.8741563,-1.8221425,1.5103617,-0.05790841,-0.23954648,0.1367903,0.0,0.026537316,0.021227729,-0.008059267,0.024831232,-1.5294534,0.020032808,-0.32580173,-0.16460563,-0.3037201,0.010592121,-2.9350057,0.2715371,131.77486,0.1,0.30087823,0.44678032,0.14230177,0.10745654,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495145982,15154129,-33.9385715,18.8741563,-1.8218255,1.5104096,-0.05779031,-0.23954648,0.1367903,0.0,0.024864273,0.024063256,-0.008564632,0.024171561,-1.5294534,0.020032808,-0.32580173,-0.08136464,-0.32500473,-0.12946427,-2.9337864,0.2715371,131.77486,0.1,0.30176076,0.44744614,0.14282827,0.10763408,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
495155985,15154129,-33.9385715,18.8741563,-1.8215309,1.5104864,-0.057700764,-0.23954648,0.1367903,0.0,0.022086943,0.028251745,-0.011930889,0.020644844,-1.5294534,0.020032808,-0.32580173,-0.26487705,0.4251125,-0.35840556,-2.932791,0.2715371,131.77486,0.1,0.30264905,0.44811404,0.1433547,0.10781181,inf,inf,inf,inf,1,1,1,1,2,0,2,1,6,1,1,1
