timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
494681512,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
495182997,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
497206315,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
498220317,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
499231002,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
500247997,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
501262030,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
502282130,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
503297286,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
504319063,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
505328007,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
506343031,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
507360282,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
508374999,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
509375998,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
510385035,464506272,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
511003714,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
512022143,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
513037023,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
514056014,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
515068238,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
516083021,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
516939015,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
517950299,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
518964074,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
519982999,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
520995132,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
522016029,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
523030247,510473805,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
524908005,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
525922104,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
526943089,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
527954030,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
528966280,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
529974068,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
530982614,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
531998078,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
533336223,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
534347295,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
535363025,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
536380303,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,4,0,0,0,0,2,9
537148658,523867005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,9
538356243,523867005,305070127,304152623,305070127,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,2,9
