timestamp,timestamp_sample,device_id,error_count,pressure,temperature
494852212,494851291,6780433,0,1000.1848,28.64
494895456,494894536,6780433,0,1000.1926,28.64
494938789,494937869,6780433,0,1000.1825,28.64
494982196,494981250,6780433,0,1000.2105,28.65
495025362,495024437,6780433,0,1000.2336,28.65
495068809,495067748,6780433,0,1000.1973,28.65
495111957,495111036,6780433,0,1000.1691,28.65
495155258,495154336,6780433,0,1000.14856,28.65
495198610,495197664,6780433,0,1000.16644,28.65
495241858,495240938,6780433,0,1000.19214,28.65
495285264,495284309,6780433,0,1000.1511,28.65
495328574,495327622,6780433,0,1000.17676,28.65
495371757,495370836,6780433,0,1000.15137,28.64
495415206,495414137,6780433,0,1000.15906,28.64
495458362,495457441,6780433,0,1000.17706,28.65
495501658,495500737,6780433,0,1000.14886,28.64
495544955,495544036,6780433,0,1000.15686,28.64
495588264,495587338,6780433,0,1000.1541,28.64
495631605,495630649,6780433,0,1000.1773,28.64
495674980,495674026,6780433,0,1000.1543,28.63
495718216,495717287,6780433,0,1000.14685,28.63
495761616,495760536,6780433,0,1000.14685,28.63
495804755,495803835,6780433,0,1000.13403,28.619999
495848124,495847143,6780433,0,1000.1366,28.619999
495891356,495890438,6780433,0,1000.129,28.619999
495934659,495933740,6780433,0,1000.15753,28.619999
495977965,495977039,6780433,0,1000.155,28.609999
496021385,496020414,6780433,0,1000.1525,28.609999
496064556,496063636,6780433,0,1000.1525,28.609999
496930557,496929637,6780433,0,1000.1687,28.59
496973906,496972955,6780433,0,1000.1636,28.59
497017186,497016243,6780433,0,1000.15326,28.59
497103756,497102837,6780433,0,1000.1429,28.59
497147183,497146136,6780433,0,1000.14545,28.59
497190355,497189436,6780433,0,1000.1687,28.59
497233705,497232759,6780433,0,1000.14294,28.59
497276955,497276036,6780433,0,1000.0994,28.58
497320257,497319336,6780433,0,1000.0994,28.58
497363573,497362655,6780433,0,1000.1122,28.59
497406934,497405976,6780433,0,1000.1046,28.58
497450205,497449284,6780433,0,1000.07935,28.57
497493571,497492538,6780433,0,1000.0972,28.57
497536755,497535836,6780433,0,1000.0819,28.57
497580090,497579163,6780433,0,1000.0718,28.56
497623362,497622437,6780433,0,1000.0589,28.56
497666692,497665736,6780433,0,1000.0946,28.57
497709998,497709036,6780433,0,1000.0846,28.57
497753340,497752387,6780433,0,1000.0846,28.57
497796557,497795636,6780433,0,1000.0489,28.56
497839950,497838938,6780433,0,1000.0643,28.56
497883377,497882423,6780433,0,1000.0003,28.55
497926468,497925550,6780433,0,1000.0233,28.55
497969770,497968850,6780433,0,1000.01825,28.55
498013100,498012178,6780433,0,999.98004,28.529999
498056420,498055467,6780433,0,1000.0137,28.529999
498099711,498098770,6780433,0,1000.0265,28.529999
498143053,498142062,6780433,0,1000.03156,28.529999
498186345,498185338,6780433,0,1000.03156,28.539999
498229762,498228812,6780433,0,1000.01855,28.539999
498272927,498271939,6780433,0,1000.0135,28.539999
498316393,498315267,6780433,0,999.98016,28.529999
498359489,498358568,6780433,0,999.99066,28.529999
498402810,498401854,6780433,0,1000.0062,28.519999
498446088,498445136,6780433,0,999.996,28.519999
498489449,498488467,6780433,0,999.95776,28.51
498532729,498531736,6780433,0,999.9912,28.51
498576152,498575197,6780433,0,1000.01685,28.51
498619330,498618365,6780433,0,1000.0143,28.51
498662774,498661654,6780433,0,1000.06836,28.51
498705870,498704951,6780433,0,1000.02216,28.51
498749275,498748287,6780433,0,1000.04816,28.5
498792493,498791537,6780433,0,1000.00946,28.51
498835912,498834871,6780433,0,1000.03265,28.51
498879121,498878138,6780433,0,1000.00446,28.5
498922548,498921590,6780433,0,999.98914,28.5
498965697,498964737,6780433,0,1000.03015,28.5
499009113,499008038,6780433,0,1000.01996,28.5
499052261,499051343,6780433,0,999.9864,28.5
499095556,499094636,6780433,0,999.99945,28.5
499138888,499137938,6780433,0,999.93005,28.49
499182233,499181307,6780433,0,999.9507,28.49
499225510,499224537,6780433,0,999.9404,28.49
499268924,499267967,6780433,0,999.94543,28.49
499312119,499311136,6780433,0,999.925,28.49
499355509,499354437,6780433,0,999.94006,28.5
499398660,499397736,6780433,0,999.9582,28.5
