timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
494845852,-0.08042078,-0.037038665,0.057177037,0.9944302,0.02852633,0.021283891,0.0069703623,-1.8433503,1.5148453,-0.06603833,7.4789136e-06,1.5407345e-06,1.1142625e-05,2.0853422e-05,-0.00026318894,0.00021427301,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.5784656e-07,0.00013098073,0.00039610825,8.5739244e-05,4.973385e-06,4.7488265e-06,1.0308742e-06,0.009389843,0.009405862,0.011309089,0.042944036,0.042948797,0.19651435,2.11651e-11,2.1213517e-11,4.4457226e-11,0.0,0.0,5.0000104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029241112,0.0054689813,0.009509483,535,0.2930748,0.44329938,0.03387905,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494855860,-0.08191219,-0.03737142,0.05664123,0.9943268,0.029626949,0.021701291,0.008574778,-1.8430595,1.5150602,-0.0659606,7.4789136e-06,1.5407345e-06,1.1142625e-05,2.0853422e-05,-0.00026318894,0.00021427301,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.5572401e-07,0.00012972156,0.00040142486,8.577442e-05,4.978532e-06,4.7608482e-06,1.0482008e-06,0.009458817,0.009474866,0.0113468785,0.04318764,0.043192618,0.19709267,2.11751e-11,2.1223518e-11,4.4467225e-11,0.0,0.0,5.0000192e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002816142,0.005393988,0.009013216,535,0.2939052,0.4439512,0.03387905,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494865868,-0.08332388,-0.037615635,0.055998754,0.9942365,0.030493727,0.02224001,0.010049468,-1.8427588,1.51528,-0.065867424,7.4789136e-06,1.5407345e-06,1.1142625e-05,2.0853422e-05,-0.00026318894,0.00021427301,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.5391355e-07,0.00012891364,0.00040864578,8.581144e-05,4.982798e-06,4.7725875e-06,1.0648876e-06,0.009528283,0.00954438,0.011384753,0.043433525,0.04343872,0.19767366,2.11851e-11,2.1233518e-11,4.4477227e-11,0.0,0.0,5.0000285e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027118186,0.005319022,0.008552727,535,0.29474097,0.44460505,0.03387905,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494875865,-0.084636375,-0.03772319,0.055304557,0.99416053,0.031411715,0.022661261,0.011689755,-1.8424498,1.5154724,-0.0657804,7.478617e-06,1.5411761e-06,1.10952105e-05,2.0853422e-05,-0.00026318894,0.00021422685,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.5233634e-07,0.00012835082,0.0004072677,8.5522006e-05,4.9857495e-06,4.783611e-06,1.077842e-06,0.009597997,0.009614086,0.011422655,0.04368171,0.043687094,0.19825736,2.1195096e-11,2.124351e-11,4.440356e-11,0.0,0.0,5.0000295e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027947004,0.0052090767,0.008100778,535,0.29558215,0.445261,0.06304767,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494885869,-0.085698865,-0.037664853,0.05468663,0.9941059,0.03217448,0.02205212,0.013978725,-1.8421317,1.515696,-0.065652005,7.478617e-06,1.5411761e-06,1.10952105e-05,2.0853422e-05,-0.00026318894,0.00021422685,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.5172583e-07,0.00012934953,0.00040448512,8.55634e-05,4.9905016e-06,4.7941026e-06,1.0907625e-06,0.009667684,0.009683873,0.011460623,0.043932218,0.04393783,0.19884378,2.1205097e-11,2.1253511e-11,4.441356e-11,0.0,0.0,5.0000384e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026924508,0.005139193,0.0077148257,535,0.29642883,0.44591904,0.06304767,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494895888,-0.086749606,-0.03746942,0.054220926,0.99404764,0.033453498,0.020188084,0.015886558,-1.841804,1.5158826,-0.06551943,7.478396e-06,1.5415062e-06,1.10594265e-05,2.0853422e-05,-0.00026318894,0.00021419204,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.5162823e-07,0.0001308595,0.0004051217,8.5277235e-05,4.995745e-06,4.8037755e-06,1.1011549e-06,0.009737925,0.009754151,0.011498657,0.04418506,0.04419086,0.19943291,2.1215092e-11,2.1263503e-11,4.4340368e-11,0.0,0.0,5.00004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002730112,0.005048946,0.0073402678,535,0.29728088,0.44657913,0.04771654,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494905922,-0.0876975,-0.037202153,0.053930357,0.9939903,0.035080407,0.017403644,0.017234942,-1.8414613,1.5160706,-0.06535379,7.478396e-06,1.5415062e-06,1.10594265e-05,2.0853422e-05,-0.00026318894,0.00021419204,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.5081979e-07,0.00013101171,0.00041346587,8.5317464e-05,5.0035032e-06,4.813263e-06,1.1131249e-06,0.009808854,0.009825173,0.011536837,0.044440262,0.044446297,0.2000248,2.1225093e-11,2.1273504e-11,4.4350367e-11,0.0,0.0,5.0000487e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026288317,0.004997952,0.007027904,535,0.2981385,0.4472413,0.04771654,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494915899,-0.088777274,-0.036961403,0.053827286,0.993909,0.036943734,0.013717723,0.018668763,-1.8411019,1.5162008,-0.061876174,7.4782133e-06,1.541816e-06,1.102508e-05,2.0853422e-05,-0.00026318894,0.00021391621,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.4970031e-07,0.00012983667,0.0004116737,8.502923e-05,5.0119693e-06,4.8226075e-06,1.1242416e-06,0.009880394,0.009896754,0.011503705,0.044697847,0.044704076,0.19738679,2.123509e-11,2.1283498e-11,4.4277637e-11,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026625344,0.005162179,0.009698371,535,0.29900154,0.44428232,0.04607241,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494925884,-0.08988916,-0.036819603,0.053940665,0.99380815,0.03904549,0.0100126555,0.019377923,-1.8407218,1.5163195,-0.061685864,7.4782133e-06,1.541816e-06,1.102508e-05,2.0853422e-05,-0.00026318894,0.00021391621,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.4823966e-07,0.00012845357,0.00041476233,8.50629e-05,5.0231893e-06,4.8324246e-06,1.1389187e-06,0.009952493,0.009968918,0.011541973,0.044957835,0.0449643,0.19797456,2.1245089e-11,2.1293496e-11,4.428764e-11,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002563273,0.005127291,0.009269153,535,0.2998702,0.44494334,0.04607241,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
494935890,-0.09111324,-0.036767248,0.054208245,0.9936841,0.041103765,0.00768701,0.020002555,-1.840321,1.5164095,-0.061487865,7.4782256e-06,1.5417975e-06,1.1027129e-05,2.0853422e-05,-0.00026318894,0.0002139182,0.09205429,-0.043393865,-0.21244197,-0.0101630585,0.00051195204,0.0025254453,0.0,0.0,1.4664973e-07,0.00012830828,0.00042200595,8.476933e-05,5.0347853e-06,4.842375e-06,1.1535232e-06,0.01002509,0.01004149,0.011580283,0.04522025,0.045226905,0.19856507,2.1255086e-11,2.130349e-11,4.4215378e-11,0.0,0.0,5.0000104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024547088,0.0051080724,0.008878,535,0.30074432,0.4456064,0.002748183,0.012633088,0.014923806,0.014923806,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
