timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
497967125,2.5350654,3.5476613,-2.4873726,-1.2304517,0.027098354,1.2840158,2.5399132,-0.08388017,-0.103527665,-0.06302133,-0.01833978,-0.031231103,-0.032991435,-0.08196615,-0.11578592,-0.08771311,-0.03654344,0.2001196,0.1996795,0.1996823,0.20012407,0.20039463
497977123,2.5349839,3.5476635,-2.4873781,-1.2304568,0.027093172,1.2840103,2.5399077,-0.08388017,-0.103527665,-0.06302133,-0.01833978,-0.031231103,-0.032991435,-0.08196615,-0.11578592,-0.08771311,-0.03654344,0.2001196,0.1996795,0.1996823,0.20012407,0.20039463
497987128,2.5353312,3.547665,-2.4869704,-1.230049,0.027500909,1.2844179,2.5403152,-0.08388017,-0.103527665,-0.06302133,-0.01833978,-0.031231103,-0.032991435,-0.08196615,-0.11578592,-0.08771311,-0.03654344,0.2001196,0.1996795,0.1996823,0.20012407,0.20039463
497997133,2.5355654,3.5476673,-2.4866498,-1.2297282,0.027821742,1.2847385,2.5406356,-0.08388017,-0.103527665,-0.06302133,-0.01833978,-0.031231103,-0.032991435,-0.08196615,-0.11578592,-0.08771311,-0.03654344,0.2001196,0.1996795,0.1996823,0.20012407,0.20039463
498007135,2.5361724,3.547667,-2.4861102,-1.2291888,0.028361257,1.2852782,2.5411754,-0.08388017,-0.103527665,-0.06302133,-0.01833978,-0.031231103,-0.032991435,-0.08196615,-0.11578592,-0.08771311,-0.03654344,0.2001196,0.1996795,0.1996823,0.20012407,0.20039463
498017140,2.5370393,3.547666,-2.4854207,-1.2284998,0.029050358,1.2859678,2.5418653,-0.08388017,-0.103527665,-0.06302133,-0.01833978,-0.031231103,-0.032991435,-0.08196615,-0.11578592,-0.08771311,-0.03654344,0.2001196,0.1996795,0.1996823,0.20012407,0.20039463
498027145,1.636292,3.6704693,-2.4844716,-1.2270855,0.030043675,1.2862362,2.5421066,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498037147,1.6365205,3.6704376,-2.48419,-1.2268057,0.030322017,1.2865156,2.542388,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498047152,1.6365,3.6701057,-2.4837284,-1.2263457,0.030779831,1.2869734,2.542848,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498057156,1.635342,3.6695766,-2.4841216,-1.2267396,0.030383041,1.2865758,2.5424528,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498067160,1.6343691,3.6690037,-2.4842677,-1.226886,0.030234165,1.2864255,2.5423043,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498077164,1.6336498,3.6686347,-2.4844525,-1.2270708,0.030047853,1.2862383,2.542118,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498087168,1.6329823,3.668365,-2.4847314,-1.2273494,0.029768478,1.285958,2.5418377,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498097176,1.633073,3.6683447,-2.4846094,-1.227227,0.029890716,1.2860801,2.54196,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498107259,1.6331915,3.668354,-2.4845037,-1.2271212,0.029996654,1.286186,2.5420656,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498117205,1.6337086,3.6683638,-2.4839988,-1.2266164,0.030501584,1.286691,2.5425706,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498127187,1.6347251,3.6683733,-2.4829946,-1.2256124,0.031505413,1.2876949,2.5435748,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498137194,1.6355667,3.6683674,-2.4821413,-1.2247596,0.032358024,1.2885478,2.544428,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498147192,1.6368073,3.668361,-2.4808888,-1.2235073,0.033610143,1.2897999,2.5456805,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498157197,1.6382909,3.668308,-2.4793267,-1.2219454,0.035171736,1.2913616,2.5472422,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498167200,1.6401044,3.6683123,-2.4775183,-1.2201369,0.036980122,1.29317,2.5490508,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498177204,1.6418194,3.6682749,-2.475747,-1.2183658,0.03875112,1.2949408,2.5508218,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498187208,1.6433023,3.6682186,-2.4741814,-1.2168001,0.04031667,1.2965062,2.5523872,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498197213,1.6446667,3.668127,-2.472684,-1.2153025,0.041813713,1.2980031,2.5538845,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498207219,1.6457434,3.6680284,-2.4714599,-1.2140793,0.04303613,1.2992256,2.555108,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498217225,1.6464423,3.6678243,-2.4704614,-1.2130815,0.044032473,1.3002219,2.5561056,0.023502054,-0.03985656,-0.025767144,0.04627862,0.0766743,0.099933475,0.06458362,-0.006619692,-0.015176564,0.050645795,0.19980675,0.19966732,0.19998756,0.20032518,0.20021325
498227233,-2.4638216,3.5333889,-2.4692223,-1.2151148,0.042453684,1.3021939,2.5598183,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498237237,-2.4629917,3.533392,-2.468562,-1.2144555,0.04311118,1.3028512,2.5604773,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498247233,-2.4622972,3.533394,-2.46803,-1.2139248,0.043640234,1.3033805,2.5610085,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498257237,-2.461662,3.5333958,-2.4674985,-1.2133945,0.044169616,1.3039104,2.5615394,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498267241,-2.460876,3.5333965,-2.4667566,-1.2126532,0.04491068,1.3046517,2.5622816,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498277249,-2.4601333,3.5333967,-2.4660137,-1.2119105,0.045653425,1.3053949,2.5630248,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498287250,-2.4593852,3.533398,-2.465263,-1.2111597,0.04640427,1.3061457,2.5637755,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498297254,-2.458746,3.533399,-2.4646041,-1.2105007,0.047063336,1.3068047,2.5644343,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498307279,-2.4582539,3.5334005,-2.46412,-1.2100165,0.047547486,1.3072886,2.5649183,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498317276,-2.4576375,3.5334017,-2.4635153,-1.2094119,0.048151955,1.307893,2.565523,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498327265,-2.457275,3.5334027,-2.4631817,-1.2090784,0.048485085,1.3082262,2.5658562,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498337269,-2.4573483,3.5334048,-2.4632854,-1.2091823,0.048380848,1.3081218,2.565752,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498347280,-2.4577107,3.5334058,-2.4636598,-1.2095565,0.048006397,1.3077472,2.5653777,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498357277,-2.4583745,3.5334074,-2.4643466,-1.2102433,0.047319267,1.30706,2.5646906,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498367281,-2.4593525,3.533409,-2.4653099,-1.2112062,0.046356406,1.3060967,2.5637271,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498377286,-2.4605126,3.5334105,-2.4664474,-1.2123432,0.04521956,1.3049595,2.5625896,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498387290,-2.461683,3.5334113,-2.4675934,-1.213489,0.04407401,1.3038139,2.5614436,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498397293,-2.4629338,3.5334127,-2.468817,-1.2147121,0.042851064,1.3025906,2.5602198,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498407299,-2.473148,3.5333784,-2.474334,-1.2201991,0.03741388,1.2971544,2.5547347,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498417302,-2.4744773,3.533378,-2.475678,-1.2215439,0.03606921,1.2958105,2.553391,0.016422872,-0.025639944,0.071069375,0.17275134,0.1390275,0.0111924205,-0.10412779,-0.17969291,-0.111109875,0.006781971,0.20134474,0.20041877,0.19891657,0.19891067,0.20040916
498427305,3.1005867,3.808207,-2.4808156,-1.2258482,0.03690387,1.2989911,2.5528748,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498437310,3.0995364,3.808241,-2.4818966,-1.2269299,0.03582226,1.2979107,2.5517948,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498447314,3.098381,3.8082771,-2.483084,-1.2281182,0.03463403,1.2967232,2.550608,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498457318,3.0973723,3.8082983,-2.4841115,-1.2291461,0.03360615,1.295696,2.549581,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498467322,3.0969934,3.8083122,-2.4845016,-1.2295365,0.033215523,1.2953055,2.5491908,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498477326,3.0967762,3.8083086,-2.4847145,-1.2297493,0.033002615,1.2950925,2.5489779,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498487330,3.0968804,3.808302,-2.4846034,-1.229638,0.033114053,1.2952037,2.549089,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498497335,3.0973246,3.8082976,-2.4841545,-1.2291889,0.033563226,1.2956529,2.549538,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498507357,3.0977597,3.8082821,-2.4837046,-1.2287385,0.034013633,1.296103,2.5499878,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498517342,3.0983026,3.8082767,-2.4831557,-1.2281897,0.034562577,1.2966516,2.5505362,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498527347,3.0989382,3.8082638,-2.4825072,-1.2275406,0.035211317,1.2973,2.5511844,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498537350,3.099807,3.8082635,-2.4816365,-1.2266699,0.036081877,1.2981702,2.5520546,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498547354,3.1004899,3.808259,-2.4809482,-1.2259814,0.036770184,1.2988583,2.5527427,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498557413,3.1011004,3.8082664,-2.4803424,-1.2253759,0.0373755,1.2994635,2.553348,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498567387,3.101723,3.8082712,-2.4797235,-1.2247568,0.03799436,1.3000823,2.553967,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498577371,3.1024075,3.8082771,-2.4790435,-1.224077,0.038674217,1.3007622,2.5546472,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498587373,3.1029968,3.8082867,-2.478462,-1.2234956,0.039255522,1.3013436,2.5552287,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498597374,3.103057,3.8082852,-2.4783993,-1.2234328,0.03931827,1.3014065,2.5552917,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498607379,3.1031504,3.8082886,-2.478308,-1.2233416,0.0394095,1.3014977,2.5553827,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
498617383,3.103439,3.8082914,-2.4780211,-1.2230549,0.03969624,1.3017845,2.5556695,-0.12240245,-0.2182996,-0.15156661,-0.013972707,0.0036830157,0.039760552,-0.061498266,-0.1843343,-0.15851167,-0.019838957,0.20236553,0.19881222,0.19691215,0.19926311,0.20264699
