t,angle
1.854513,0.87434728280372
1.864477,0.930693982370112
1.874476,1.06209024499776
1.884477,0.893133504741996
1.894483,0.893133504741996
1.904477,0.87436053308481
1.914476,1.11842662145046
1.924505,0.874374188432732
1.934477,0.911906476301144
1.944476,1.15595509671135
1.954476,0.893133504741996
1.964476,0.87436053308481
1.974477,1.13714819075053
1.984477,0.893133504741996
1.994518,1.15595509671135
2.004476,0.87436053308481
2.014507,0.893106849111186
2.024478,0.893133504741996
2.03448,0.893133504741996
2.044478,1.09965335809252
2.054478,1.08086321558187
2.064526,1.13716489531824
2.074479,0.893133504741996
2.084476,0.893133504741996
2.094477,0.87436053308481
2.104522,1.13718212661414
2.114478,1.11840915639212
2.124477,0.893133504741996
2.134553,1.08086321558187
2.144476,0.893133504741996
2.154477,0.87436053308481
2.164476,0.949452419117086
2.174476,1.09961952338684
2.184476,0.87436053308481
2.194476,0.930679447760194
2.204521,0.893133504741996
2.214476,1.13718212661414
2.224477,0.87436053308481
2.234477,1.08086321558187
2.244476,1.23104697581085
2.254477,0.911906476301144
2.264514,0.893133504741996
2.274547,1.21229293624259
2.284503,1.13719988467814
2.294492,0.893133504741996
2.304476,0.893133504741996
2.314476,0.893133504741996
2.324476,0.893133504741996
2.334476,0.87436053308481
2.344517,1.11839220941028
2.354476,0.893133504741996
2.364477,0.986998361516155
2.374476,0.893133504741996
2.384476,0.893133504741996
2.394506,0.87434728280372
2.404503,0.893133504741996
2.414526,0.930679447760194
2.424477,1.13716489531824
2.43448,1.08086321558187
2.444478,0.930665344299174
2.454477,1.11840915639212
2.464477,0.893133504741996
2.474477,0.893133504741996
2.484522,1.11840915639212
2.494477,0.893133504741996
2.504476,1.11842662145046
2.514478,0.949452419117086
2.524477,1.09963618604734
2.534477,0.87436053308481
2.544477,0.893133504741996
2.554525,1.11840915639212
2.564477,0.87436053308481
2.574478,0.911906476301144
2.584476,0.911920717829805
2.594481,0.87436053308481
2.604476,1.13718212661414
2.614477,0.893133504741996
2.62452,1.13719988467814
2.634477,1.15595509671135
2.644477,0.911906476301144
2.654477,0.911906476301144
2.664476,0.893147453183283
2.674477,0.893133504741996
2.684476,1.13718212661414
2.694525,0.893133504741996
2.704477,0.893133504741996
2.714477,0.836814589484571
2.724478,0.893161815417895
2.734477,0.893133504741996
2.744477,0.893133504741996
2.75448,0.893133504741996
2.764521,0.87436053308481
2.774477,0.87436053308481
2.784513,0.874374188432732
2.794516,0.893133504741996
2.804508,0.930679447760194
2.814487,0.87436053308481
2.824564,0.893133504741996
2.834558,0.893133504741996
2.844534,0.893147453183283
2.85451,1.09963618604734
2.864492,0.874374188432732
2.874481,1.11840915639212
2.884476,0.893133504741996
2.894477,0.893133504741996
2.904528,0.893133504741996
2.914478,0.893133504741996
2.924477,1.11840915639212
2.93448,0.87436053308481
2.944478,1.21227400623349
2.954479,1.85055488374793
2.964476,0.893133504741996
2.974552,1.13718212661414
2.984544,1.13718212661414
2.994559,1.04331727429707
3.004513,1.13718212661414
3.014532,0.87436053308481
3.02456,1.15595509671135
3.034478,0.742938469578068
3.044517,0.87436053308481
3.054477,0.893133504741996
3.064477,0.87436053308481
3.074477,0.855587561331653
3.084477,1.13718212661414
3.094477,0.87436053308481
3.104477,1.13719988467814
3.114531,0.911906476301144
3.124477,0.87436053308481
3.134477,0.893133504741996
3.144478,0.893133504741996
3.154477,0.893106849111186
3.164477,0.855587561331653
3.174485,0.893133504741996
3.184538,0.893147453183283
3.194491,1.13718212661414
3.204514,0.893119970061742
3.214478,1.13718212661414
3.224476,0.893133504741996
3.234506,0.87436053308481
3.244477,1.13718212661414
3.254522,0.836814589484571
3.264479,1.06209024499776
