t,angle
91.3463,-35.9872862820863
91.356304,-36.0061966312255
91.366304,-35.96865991188
91.376327,-36.1751118497413
91.386328,-36.2126485608435
91.396351,-36.2126485608435
91.406425,-36.2126485608435
91.416372,-36.2500428629844
91.426373,-36.2689536246826
91.436392,-36.0435912688833
91.446394,-36.2686814010254
91.45634,-36.1188067802754
91.466372,-36.2884183736866
91.476359,-36.2882252948818
91.486387,-36.2886241062554
91.496342,-36.2886241062554
91.506313,-36.2506883793753
91.516311,-36.2880448695817
91.526316,-36.2882252948818
91.536317,-36.3062179964023
91.546327,-36.3063478365984
91.556354,-36.3066454828926
91.566344,-36.0626564389088
91.57636,-36.3059044055793
91.586375,-36.3059962810413
91.596335,-36.2874496988432
91.606399,-36.0811279251804
91.616389,-36.3061008112689
91.626392,-36.2874496988432
91.636408,-36.3251161605077
91.6464,-36.2874496988432
91.656421,-36.3248690845536
91.666442,-36.3247645329035
91.676421,-36.3059962810413
91.686359,-36.100038423037
91.696366,-36.2500428629844
91.706372,-36.4375960720692
91.71637,-36.0995454997707
91.726467,-36.3249862937027
91.736441,-36.2872280290156
91.746448,-36.3061008112689
91.756182,-36.3248690845536
91.766183,-36.2875795123748
91.776182,-36.3059962810413
91.786182,-36.3246726386123
91.796183,-36.3059044055793
91.806181,-36.099453834031
91.816182,-36.2682887508952
91.826184,-36.2307523166705
91.836192,-36.0243808952059
91.846182,-36.1745267708748
91.856183,-36.1182220684277
91.866185,-35.76162559374
91.876182,-35.6302479339363
91.886182,-35.5362622363035
91.896182,-35.292341344405
91.906181,-34.8606067917756
91.916182,-34.5603806313647
91.926194,-34.785599326652
91.936184,-34.5227790400727
91.946183,-34.3539301495236
91.956181,-33.8471234782225
91.966182,-33.903569562194
91.976181,-33.4342869651483
91.986182,-33.659582318227
91.996181,-33.3779181814037
92.006183,-33.1527634995509
92.016182,-32.6271896295789
92.026181,-32.6459578445211
92.036182,-32.120447804059
92.046182,-32.1392160205762
92.05619,-31.4635098860339
92.066181,-31.4259734825163
92.076183,-31.0318412369528
92.086181,-30.9755366291613
92.096182,-30.581514957897
92.106181,-30.2250742890498
92.116181,-29.7557837098093
92.126182,-29.4178240288313
92.136183,-28.8360090365167
92.146187,-28.9301537949667
92.156188,-28.4232359412208
92.166192,-28.179419603523
92.176192,-28.104820504344
92.186196,-27.5600636763749
92.196203,-27.3539448125749
92.206204,-27.1476230835691
92.21621,-26.7164011279369
92.226216,-26.3226091935655
92.236223,-26.0059147905265
92.246214,-25.6674960837874
92.256218,-25.5751055657036
92.266215,-25.1975026108172
92.276183,-25.0298602812907
92.286225,-24.5603283359409
92.296182,-24.296338701122
92.306182,-24.0165390670398
92.316182,-23.7734097185921
92.326182,-23.4783309707031
92.336183,-23.1343200413375
92.346182,-22.7794815992736
92.356182,-22.406942657618
92.366182,-21.8408860837287
92.376255,-21.975542300056
92.386182,-21.6380091721644
92.396216,-20.8851584975821
92.406199,-20.9592345872322
92.416343,-20.4705260243404
92.426339,-19.9642862609252
92.436283,-19.8522900305379
92.446232,-19.6826958404259
92.456205,-19.2327730871198
92.466188,-19.1195133591548
92.476183,-18.5972226579113
92.486187,-18.4824738055092
92.496184,-18.2217070493346
92.506182,-17.9209341835738
92.516182,-17.5075267552222
92.526196,-17.0556461887942
92.536224,-16.6238400232443
92.546183,-16.6039395490034
92.556184,-16.1166505663578
92.566184,-16.0219728732575
92.576182,-15.6481530531312
92.586183,-15.3656893041627
92.596183,-15.0079792467781
92.606182,-14.6713085296828
92.616184,-14.108332249302
92.626182,-13.7696438449592
92.636183,-13.6006781083242
92.646187,-13.2634616218055
92.656213,-12.6997482347659
92.666182,-12.417492916157
92.676181,-12.3989266830198
92.686182,-12.117116677981
92.696183,-11.854287137663
92.706182,-11.3472151970316
92.716183,-11.0278932929451
92.726243,-10.9340280808794
92.736195,-10.4647015453642
92.746182,-10.3894480280651
92.756182,-9.92012758590896
92.766183,-9.90120531233091
92.776193,-9.37571501290856
92.786182,-9.37557321132314
92.796183,-9.09398426642437
92.806182,-8.96257601832214
92.816182,-8.73730462903357
92.826187,-8.28688728482188
92.836182,-8.32418416270975
92.846181,-8.13646039754548
92.856182,-7.87364699155083
