timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
10250140,0.9997986,-0.014942211,0.007843976,0.010867094,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10255145,0.9997986,-0.014943018,0.0078457575,0.010865641,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10260144,0.9997984,-0.014947573,0.007846206,0.010865242,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10265144,0.9997985,-0.014949455,0.007845591,0.010861601,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10270149,0.9997984,-0.014954258,0.00784302,0.010862424,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10275147,0.9997984,-0.014954216,0.00784439,0.010863908,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10280153,0.99979836,-0.014957737,0.007847251,0.010865221,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10285177,0.99979824,-0.014957969,0.00784961,0.010865932,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10290157,0.99979836,-0.014959432,0.007847218,0.010865997,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10295153,0.99979836,-0.014957813,0.007845181,0.010864931,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10300156,0.9997983,-0.014960235,0.007843839,0.010862539,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10305156,0.99979836,-0.014962675,0.007842498,0.0108616995,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10310158,0.9997983,-0.0149616515,0.007841358,0.0108689945,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10315159,0.99979806,-0.01496537,0.007845539,0.010878281,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10320163,0.999798,-0.014972895,0.007842397,0.010882142,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10325164,0.99979764,-0.014981787,0.007841314,0.010892004,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10330165,0.99979746,-0.014993171,0.007841872,0.010902994,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10335168,0.999797,-0.015020409,0.007836446,0.0109137315,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10340168,0.99979633,-0.015053616,0.007832919,0.010929263,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10345170,0.9997955,-0.015110301,0.007824443,0.010933363,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10350172,0.9997955,-0.015110369,0.007813932,0.010941157,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10355173,0.99979776,-0.014981032,0.007819013,0.0109047545,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10360175,0.999797,-0.0150305545,0.0078063505,0.010925009,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10365176,0.99979687,-0.015022789,0.007824701,0.010923567,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10370178,0.9997962,-0.01505182,0.007837835,0.010934756,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10375179,0.9997962,-0.015048672,0.007837282,0.010941679,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10380187,0.999796,-0.015059056,0.007824424,0.010956891,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10385187,0.99979633,-0.015031074,0.007820035,0.0109671885,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10390190,0.99979633,-0.015021172,0.007810519,0.010985557,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10395191,0.9997962,-0.015020866,0.007825805,0.01099349,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10400193,0.9997957,-0.015041449,0.007823478,0.011006934,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10405194,0.99979544,-0.015050873,0.007821781,0.011015318,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10410195,0.9997951,-0.015061343,0.007827215,0.011028797,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10415195,0.9997952,-0.015046938,0.007826033,0.011038498,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10420194,0.99979544,-0.015028841,0.007822384,0.0110487705,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
10425196,0.9997952,-0.015033652,0.007816845,0.011069253,1.0,-5.3508875e-10,1.1973591e-09,-0.00015038718,2
