timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1848567,1847608,6780433,0,1006.4035,23.73
1891880,1890897,6780433,0,1006.3985,23.73
1935180,1934199,6780433,0,1006.40106,23.73
1978604,1977647,6780433,0,1006.37054,23.74
2021715,2020795,6780433,0,1006.4064,23.74
2065018,2064098,6780433,0,1006.39874,23.74
2108323,2107395,6780433,0,1006.37054,23.74
2151686,2150725,6780433,0,1006.3887,23.75
2194923,2194001,6780433,0,1006.39136,23.75
2238216,2237295,6780433,0,1006.3605,23.74
2281585,2280596,6780433,0,1006.36316,23.75
2324943,2323992,6780433,0,1006.3553,23.74
2368116,2367197,6780433,0,1006.36066,23.75
2411539,2410495,6780433,0,1006.3761,23.75
2454714,2453794,6780433,0,1006.38104,23.75
2498073,2497139,6780433,0,1006.36554,23.74
2541316,2540395,6780433,0,1006.39105,23.74
2584617,2583695,6780433,0,1006.36053,23.75
2627956,2626996,6780433,0,1006.3785,23.75
2671294,2670342,6780433,0,1006.3528,23.74
2714608,2713656,6780433,0,1006.38336,23.74
2757871,2756897,6780433,0,1006.3633,23.75
2801117,2800197,6780433,0,1006.37085,23.75
2844416,2843495,6780433,0,1006.36584,23.75
2887714,2886795,6780433,0,1006.3351,23.75
2931044,2930124,6780433,0,1006.36584,23.75
2974317,2973396,6780433,0,1006.35565,23.75
3017646,3016695,6780433,0,1006.36584,23.75
3060924,3060004,6780433,0,1006.35565,23.75
3104238,3103296,6780433,0,1006.3505,23.75
3147631,3146712,6780433,0,1006.35834,23.75
3190817,3189896,6780433,0,1006.33527,23.75
3234265,3233200,6780433,0,1006.34045,23.75
3277414,3276495,6780433,0,1006.35583,23.76
3320718,3319795,6780433,0,1006.3379,23.75
3364016,3363096,6780433,0,1006.35077,23.76
3407370,3406424,6780433,0,1006.33014,23.75
3450621,3449696,6780433,0,1006.33276,23.75
3494060,3493088,6780433,0,1006.3636,23.76
3537220,3536295,6780433,0,1006.33264,23.75
3580647,3579616,6780433,0,1006.3404,23.75
3623819,3622898,6780433,0,1006.33014,23.75
3667194,3666209,6780433,0,1006.33777,23.75
3710417,3709497,6780433,0,1006.35815,23.75
3753778,3752796,6780433,0,1006.3583,23.75
3797015,3796094,6780433,0,1006.31464,23.75
3840392,3839440,6780433,0,1006.3326,23.75
3883618,3882696,6780433,0,1006.3248,23.74
3927003,3925997,6780433,0,1006.34015,23.75
3970376,3969294,6780433,0,1006.34766,23.74
4013565,4012646,6780433,0,1006.32465,23.74
4056978,4055898,6780433,0,1006.30945,23.74
4100150,4099212,6780433,0,1006.3478,23.74
4143417,4142495,6780433,0,1006.35034,23.74
4186806,4185842,6780433,0,1006.3093,23.74
4230019,4229095,6780433,0,1006.32214,23.74
4273361,4272395,6780433,0,1006.3453,23.74
4316781,4315827,6780433,0,1006.3453,23.75
4359917,4358997,6780433,0,1006.34015,23.74
4403352,4402295,6780433,0,1006.3351,23.74
4446516,4445597,6780433,0,1006.33246,23.74
4489820,4488898,6780433,0,1006.31464,23.74
4533117,4532197,6780433,0,1006.31445,23.74
4576414,4575495,6780433,0,1006.3171,23.74
4619716,4618795,6780433,0,1006.32465,23.74
4663136,4662180,6780433,0,1006.3273,23.74
4706316,4705396,6780433,0,1006.32227,23.74
4749779,4748696,6780433,0,1006.3351,23.75
4792924,4792005,6780433,0,1006.32996,23.74
4836224,4835298,6780433,0,1006.3248,23.75
4879515,4878596,6780433,0,1006.2941,23.74
4922816,4921897,6780433,0,1006.2994,23.74
4966124,4965200,6780433,0,1006.31726,23.75
5009476,5008523,6780433,0,1006.31726,23.75
5052716,5051795,6780433,0,1006.3276,23.75
5096145,5095126,6780433,0,1006.29425,23.75
5139509,5138558,6780433,0,1006.28656,23.75
5182617,5181695,6780433,0,1006.30444,23.75
5226154,5225027,6780433,0,1006.3276,23.75
5269221,5268298,6780433,0,1006.30194,23.75
5312609,5311628,6780433,0,1006.3248,23.75
5355866,5354946,6780433,0,1006.32495,23.75
5399184,5398198,6780433,0,1006.2994,23.75
5442463,5441503,6780433,0,1006.3248,23.74
5485865,5484908,6780433,0,1006.32477,23.74
5529059,5528140,6780433,0,1006.30457,23.75
5572485,5571395,6780433,0,1006.2944,23.75
5615626,5614695,6780433,0,1006.30444,23.74
5658958,5658015,6780433,0,1006.3122,23.75
5702249,5701329,6780433,0,1006.29675,23.74
5745519,5744595,6780433,0,1006.30707,23.75
5788851,5787897,6780433,0,1006.31976,23.74
5832167,5831246,6780433,0,1006.3122,23.75
5875422,5874495,6780433,0,1006.29926,23.74
5918822,5917794,6780433,0,1006.32214,23.74
5962015,5961095,6780433,0,1006.29156,23.74
6005324,6004399,6780433,0,1006.32477,23.74
6048615,6047695,6780433,0,1006.3044,23.74
6091956,6091028,6780433,0,1006.3118,23.74
6135217,6134295,6780433,0,1006.29156,23.74
6178553,6177600,6780433,0,1006.28656,23.74
6221846,6220896,6780433,0,1006.3015,23.73
6265169,6264197,6780433,0,1006.2941,23.74
6308542,6307621,6780433,0,1006.29913,23.74
6351732,6350795,6780433,0,1006.32733,23.74
6395158,6394095,6780433,0,1006.29395,23.73
6438314,6437395,6780433,0,1006.26825,23.73
6481617,6480696,6780433,0,1006.30414,23.73
6524930,6524010,6780433,0,1006.29144,23.74
6568309,6567330,6780433,0,1006.30927,23.73
6611530,6610595,6780433,0,1006.3196,23.74
6654900,6653978,6780433,0,1006.3273,23.74
6698120,6697200,6780433,0,1006.31946,23.73
6741559,6740497,6780433,0,1006.3196,23.74
6784722,6783795,6780433,0,1006.3273,23.74
6828061,6827111,6780433,0,1006.30676,23.74
6871317,6870397,6780433,0,1006.3093,23.74
6914716,6913722,6780433,0,1006.29395,23.73
6957917,6956997,6780433,0,1006.30927,23.73
7001367,7000418,6780433,0,1006.28107,23.73
7044565,7043646,6780433,0,1006.30664,23.73
7087908,7086896,6780433,0,1006.2889,23.73
7131119,7130196,6780433,0,1006.32196,23.73
7174415,7173495,6780433,0,1006.31177,23.73
