timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1857079,16.784481,16.799385,0.293,0.30838463,0.0,0.035684858,1.0,1.0,nan,4,4.1998463,4.1998463,4.1998463,4.1998463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1867032,16.755316,16.798948,0.293,0.30808297,0.0,0.036494922,1.0,1.0,nan,4,4.199737,4.199737,4.199737,4.199737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1877034,16.784481,16.798805,0.3223,0.30836174,0.0,0.037390377,1.0,1.0,nan,4,4.1997013,4.1997013,4.1997013,4.1997013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1887033,16.799063,16.798807,0.293,0.30806053,0.0,0.038204186,1.0,1.0,nan,4,4.199702,4.199702,4.199702,4.199702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1897027,16.799063,16.79881,0.293,0.30776522,0.0,0.039017588,1.0,1.0,nan,4,4.1997023,4.1997023,4.1997023,4.1997023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1907035,16.799063,16.798811,0.293,0.30747572,0.0,0.039832126,1.0,1.0,nan,4,4.1997027,4.1997027,4.1997027,4.1997027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1917026,16.799063,16.798813,0.2344,0.30604285,0.0,0.04048265,1.0,1.0,nan,4,4.199703,4.199703,4.199703,4.199703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1927034,16.799063,16.798815,0.26369998,0.3052126,0.0,0.041215666,1.0,1.0,nan,4,4.1997037,4.1997037,4.1997037,4.1997037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1937105,16.769897,16.798529,0.3223,0.30554762,0.0,0.042113718,1.0,1.0,nan,4,4.199632,4.199632,4.199632,4.199632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1947154,16.740732,16.797956,0.26369998,0.30472708,0.0,0.04285281,1.0,1.0,nan,4,4.199489,4.199489,4.199489,4.199489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1957120,16.799063,16.797968,0.3223,0.30507165,0.0,0.043744955,1.0,1.0,nan,4,4.199492,4.199492,4.199492,4.199492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1967120,16.799063,16.79798,0.26369998,0.30426043,0.0,0.04447753,1.0,1.0,nan,4,4.199495,4.199495,4.199495,4.199495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1977096,16.769897,16.7977,0.3223,0.30461416,0.0,0.04537066,1.0,1.0,nan,4,4.199425,4.199425,4.199425,4.199425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1987098,16.799063,16.797714,0.3223,0.30496094,0.0,0.046266116,1.0,1.0,nan,4,4.1994286,4.1994286,4.1994286,4.1994286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
