timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
85686255,-0.08705469,0.046436016,-0.22124943
85697479,-0.08705469,0.04934183,-0.21181455
85708781,-0.084081106,0.04934183,-0.20552464
85720060,-0.084081106,0.04934183,-0.21810448
85731310,-0.090028286,0.04934183,-0.21495953
85742520,-0.090028286,0.04934183,-0.20866959
85753798,-0.08705469,0.04934183,-0.20866959
85765023,-0.08705469,0.04934183,-0.21810448
85776286,-0.093001865,0.04934183,-0.21810448
85787533,-0.090028286,0.04934183,-0.21495953
85798765,-0.09597545,0.04934183,-0.21810448
85810074,-0.090028286,0.04934183,-0.20552464
85821289,-0.090028286,0.04934183,-0.21810448
85832535,-0.090028286,0.04934183,-0.20866959
85843836,-0.090028286,0.04934183,-0.22124943
85855104,-0.09597545,0.052247647,-0.21181455
85866294,-0.093001865,0.04934183,-0.21495953
85877549,-0.090028286,0.052247647,-0.21495953
85888860,-0.093001865,0.04934183,-0.21810448
85900113,-0.093001865,0.04934183,-0.21810448
85911309,-0.093001865,0.04934183,-0.21495953
85922635,-0.093001865,0.052247647,-0.21495953
85933850,-0.093001865,0.04934183,-0.21495953
85945072,-0.090028286,0.052247647,-0.21495953
85956355,-0.09597545,0.04934183,-0.21810448
85967604,-0.09597545,0.04934183,-0.22124943
85978842,-0.090028286,0.052247647,-0.21181455
85990097,-0.090028286,0.04934183,-0.21810448
86001383,-0.090028286,0.04934183,-0.21495953
86012640,-0.090028286,0.04934183,-0.21495953
86023843,-0.093001865,0.046436016,-0.21810448
86035158,-0.093001865,0.04934183,-0.22124943
86046423,-0.093001865,0.04934183,-0.21810448
86057667,-0.093001865,0.04934183,-0.22124943
86068905,-0.090028286,0.04934183,-0.21810448
86080143,-0.090028286,0.046436016,-0.22439441
86091428,-0.093001865,0.046436016,-0.22124943
86102629,-0.09597545,0.046436016,-0.22439441
86113938,-0.08705469,0.046436016,-0.21810448
86125151,-0.08705469,0.046436016,-0.21181455
86136449,-0.08705469,0.046436016,-0.21495953
86147688,-0.08705469,0.046436016,-0.20866959
86158891,-0.090028286,0.04934183,-0.20866959
86170187,-0.090028286,0.04934183,-0.20866959
86181427,-0.08705469,0.04934183,-0.21181455
86192672,-0.090028286,0.04934183,-0.21495953
86203913,-0.08705469,0.052247647,-0.21495953
86215238,-0.090028286,0.052247647,-0.22124943
86226496,-0.090028286,0.052247647,-0.21495953
86237672,-0.08705469,0.052247647,-0.21495953
86248985,-0.090028286,0.052247647,-0.20866959
86260290,-0.08705469,0.052247647,-0.21810448
86271436,-0.090028286,0.052247647,-0.21495953
86282686,-0.090028286,0.052247647,-0.21495953
86294013,-0.090028286,0.052247647,-0.21181455
86305253,-0.090028286,0.052247647,-0.21810448
86316468,-0.090028286,0.052247647,-0.21495953
86327756,-0.090028286,0.052247647,-0.21810448
86339010,-0.090028286,0.052247647,-0.21181455
86350228,-0.090028286,0.04934183,-0.21181455
86361481,-0.090028286,0.04934183,-0.21810448
86372721,-0.090028286,0.04934183,-0.21495953
86383999,-0.093001865,0.04934183,-0.21181455
86395249,-0.090028286,0.04934183,-0.21181455
86406524,-0.090028286,0.04934183,-0.21181455
86417759,-0.090028286,0.04934183,-0.21181455
86429014,-0.08705469,0.052247647,-0.21181455
86440278,-0.090028286,0.052247647,-0.21495953
86451507,-0.090028286,0.052247647,-0.21181455
86462777,-0.08705469,0.052247647,-0.21495953
86474035,-0.08705469,0.052247647,-0.21810448
86485270,-0.08705469,0.052247647,-0.21181455
86496516,-0.08705469,0.052247647,-0.21181455
86507796,-0.08705469,0.052247647,-0.21495953
86519041,-0.08705469,0.052247647,-0.21181455
86530300,-0.08705469,0.052247647,-0.21495953
86541599,-0.08705469,0.052247647,-0.21810448
86552796,-0.084081106,0.052247647,-0.20866959
86564040,-0.08705469,0.052247647,-0.20866959
86575356,-0.08705469,0.052247647,-0.20866959
86586596,-0.08705469,0.052247647,-0.21181455
86597848,-0.090028286,0.052247647,-0.21181455
86609055,-0.08705469,0.052247647,-0.20866959
86620365,-0.08705469,0.052247647,-0.21495953
86631622,-0.08705469,0.052247647,-0.20866959
86642818,-0.090028286,0.055153467,-0.20866959
86654067,-0.093001865,0.052247647,-0.21495953
86665398,-0.090028286,0.052247647,-0.21810448
86676638,-0.093001865,0.052247647,-0.21810448
