timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
85693405,-0.07684989,-0.016418368,0.037840366,0.9961891,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85698407,-0.07754599,-0.016272249,0.0372452,0.99616003,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85703409,-0.0781991,-0.016070424,0.03662362,0.9961353,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85708411,-0.07878084,-0.015811406,0.036033917,0.996115,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85713413,-0.079271875,-0.015519555,0.03549122,0.9961001,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85718415,-0.07967872,-0.015200396,0.035010677,0.99608964,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85723416,-0.08002845,-0.014876506,0.034569126,0.99608195,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85728419,-0.08034793,-0.014550222,0.03413225,0.99607605,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85733420,-0.08065398,-0.014255545,0.033746626,0.9960687,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85738421,-0.08093591,-0.014002788,0.033443738,0.9960597,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85743423,-0.08118481,-0.013784577,0.033201642,0.9960506,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85748426,-0.08140082,-0.0135921575,0.033001285,0.99604225,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85753472,-0.08158765,-0.013414719,0.032816675,0.99603546,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85758442,-0.08172398,-0.013239316,0.03270077,0.9960305,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85763430,-0.081805214,-0.013057614,0.03265554,0.9960277,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85768432,-0.08184463,-0.012863638,0.032680176,0.9960261,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85773434,-0.08184215,-0.012659872,0.03273044,0.9960273,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85778436,-0.0818041,-0.012424673,0.03276227,0.99603236,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85783437,-0.081689,-0.012146816,0.03279046,0.9960443,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85788439,-0.081499465,-0.011836426,0.032824412,0.9960624,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85793442,-0.08125159,-0.01150777,0.03288133,0.99608463,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85798443,-0.080987826,-0.011180607,0.03292664,0.9961084,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85803444,-0.08071189,-0.010877789,0.032933574,0.9961339,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85808448,-0.08041802,-0.010598072,0.03290744,0.9961616,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85813448,-0.08008504,-0.010349634,0.032833908,0.9961934,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85818450,-0.0797485,-0.01013928,0.032777384,0.99622446,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85823452,-0.07945602,-0.009986694,0.032709483,0.9962515,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85828453,-0.07922938,-0.00988762,0.032607198,0.99627393,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85833456,-0.07905107,-0.009835031,0.03249924,0.9962921,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85838458,-0.07892528,-0.009817753,0.03238325,0.9963061,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85843460,-0.07886819,-0.009844566,0.032339245,0.9963118,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85848460,-0.07892178,-0.009917082,0.032359816,0.9963062,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85853463,-0.079047635,-0.010003934,0.032358002,0.99629533,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85858464,-0.07920065,-0.0100740455,0.032292154,0.99628466,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85863466,-0.07938055,-0.010172791,0.03224712,0.9962707,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85868468,-0.07960437,-0.0103075085,0.03226828,0.99625087,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85873470,-0.079798035,-0.010407566,0.032204274,0.9962363,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85878472,-0.07995806,-0.010456749,0.03200339,0.99622947,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85883473,-0.08013499,-0.010525361,0.031808965,0.9962208,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85888475,-0.08032622,-0.010618596,0.031712078,0.99620754,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85893478,-0.08045896,-0.010658715,0.03159608,0.9962,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85898479,-0.08056333,-0.010657838,0.031406946,0.9961976,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85903480,-0.080691285,-0.010742361,0.031313356,0.9961893,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85908482,-0.08079738,-0.010832323,0.031280633,0.9961808,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85913484,-0.08080971,-0.010813591,0.031196922,0.9961825,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85918485,-0.08078314,-0.010837386,0.031149866,0.99618596,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85923488,-0.08073987,-0.010977553,0.031222584,0.99618566,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85928489,-0.08058301,-0.011017628,0.0312413,0.99619734,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85933495,-0.08036085,-0.011002695,0.031207835,0.9962164,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85938528,-0.080114216,-0.011123967,0.031302128,0.99623203,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85943503,-0.079749905,-0.011197986,0.0313728,0.9962582,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85948496,-0.0793483,-0.011186796,0.031391773,0.99628973,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85953498,-0.07894453,-0.011272009,0.031527188,0.9963167,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85958503,-0.07845768,-0.011316116,0.03160509,0.9963521,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85963547,-0.077959545,-0.011334934,0.03167884,0.9963887,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85968538,-0.07746805,-0.011473352,0.03190175,0.9964183,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85973525,-0.07692848,-0.011514168,0.032031007,0.99645543,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85978519,-0.076429784,-0.011583885,0.03216719,0.9964887,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85983513,-0.07592282,-0.011763035,0.03244756,0.99651617,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85988515,-0.07539477,-0.011783322,0.03260917,0.99655086,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85993512,-0.07492393,-0.011903652,0.032910928,0.996575,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
85998514,-0.0743822,-0.012046888,0.03323153,0.9966032,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86003516,-0.07386546,-0.0120856175,0.033431165,0.9966345,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86008518,-0.073338464,-0.012289917,0.033803243,0.9966583,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86013519,-0.0727708,-0.012384712,0.034033008,0.996691,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86018522,-0.0722847,-0.012576569,0.034306224,0.9967146,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86023523,-0.071753606,-0.012859436,0.034597114,0.99673927,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86028525,-0.07131421,-0.013006663,0.03471623,0.9967648,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86033526,-0.07090307,-0.013361196,0.03502126,0.9967787,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86038528,-0.07052506,-0.013599962,0.035149302,0.9967978,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86043530,-0.070241496,-0.013941073,0.03537624,0.9968051,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86048532,-0.069933064,-0.0142876385,0.03558736,0.9968143,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86053534,-0.06974473,-0.01455697,0.03569251,0.99681985,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86058535,-0.06951405,-0.014971956,0.035932604,0.9968213,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86063537,-0.06934938,-0.015184333,0.035962522,0.99682844,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86068539,-0.069180936,-0.01553644,0.0361579,0.99682766,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86073541,-0.06901273,-0.015736032,0.03609641,0.9968384,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86078543,-0.068894364,-0.015995612,0.036144502,0.9968407,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86083544,-0.068731494,-0.016218485,0.03607735,0.9968508,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86088546,-0.06863648,-0.016369734,0.035920966,0.9968605,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86093548,-0.0684947,-0.016593551,0.03579416,0.9968711,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86098550,-0.06845173,-0.016661694,0.035454374,0.99688506,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86103552,-0.06839175,-0.016861876,0.035206333,0.9968946,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86108554,-0.068398215,-0.016840512,0.03474096,0.9969108,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86113555,-0.06845772,-0.016931001,0.03441606,0.9969165,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86118557,-0.0685581,-0.016885126,0.033902757,0.996928,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86123599,-0.068748936,-0.016843395,0.033478092,0.9969299,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86128570,-0.06894224,-0.016749887,0.033000406,0.99693406,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86133562,-0.06923856,-0.016584221,0.032496583,0.99693286,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86138572,-0.06951072,-0.016470589,0.03204379,0.99693036,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86143566,-0.069853604,-0.01619388,0.03147706,0.996929,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86148567,-0.070170805,-0.016060768,0.030998074,0.996924,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
86153569,-0.07048358,-0.015771898,0.030358223,0.9969261,0.99985105,-2.1493432e-10,1.0902986e-08,-0.01726379,4
