timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
96342202,0.12297701,0.05639214,0.03188276,0.9902929,0.6832455,-0.20454855,-0.31489393,-1.2461225,0.73328304,-4.7568965,-8.641605e-07,3.452314e-06,-1.0044773e-06,-0.00016194869,-5.4564876e-05,0.00010450365,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4985764e-06,0.0007698398,0.022370446,0.000117634765,5.2706505e-06,5.6925605e-06,3.0422143e-06,0.010738885,0.010768075,0.012450539,0.043475788,0.04347779,0.1986644,2.5780617e-11,2.5714573e-11,4.314332e-11,6.388283e-08,6.221573e-08,5.0000104e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166069,0.013933556,0.04002594,8389271,0.29487893,0.44571784,0.013464633,0.12216359,0.0075125517,0.0075125517,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96352205,0.12313409,0.057647023,0.029515235,0.99027455,0.6565715,-0.21286048,-0.3205471,-1.2394257,0.73116696,-4.7600336,-8.6408113e-07,3.4520428e-06,-1.0016046e-06,-0.00016194499,-5.451288e-05,0.0001045538,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4980453e-06,0.00077324297,0.022361718,0.00011701014,5.264411e-06,5.7188595e-06,3.032188e-06,0.010815925,0.010834796,0.0124990735,0.04374482,0.04374693,0.19925073,2.5790616e-11,2.5724565e-11,4.3152485e-11,6.388292e-08,6.2215555e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065484276,0.013185358,0.03911118,8389271,0.29579005,0.4463751,0.038252912,0.12216359,0.0075125517,0.0075125517,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96362213,0.122989066,0.059229203,0.0273307,0.9902619,0.6497565,-0.20227377,-0.32424974,-1.2328888,0.7290896,-4.7632604,-8.6408113e-07,3.4520428e-06,-1.0016046e-06,-0.00016194499,-5.451288e-05,0.0001045538,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4910855e-06,0.00077216816,0.022543535,0.00011701344,5.260612e-06,5.753639e-06,3.0281567e-06,0.010889797,0.010907842,0.012548472,0.044016503,0.044018753,0.19984019,2.5800617e-11,2.5734566e-11,4.3162484e-11,6.3883014e-08,6.221565e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000607389,0.0124821,0.038149953,8389271,0.29670736,0.4470349,0.038252912,0.12216359,0.0075125517,0.0075125517,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96372225,0.123111114,0.060565494,0.025073396,0.9902257,0.6395129,-0.21560802,-0.32156983,-1.2264452,0.7269959,-4.7786613,-8.641178e-07,3.4519994e-06,-1.0011702e-06,-0.00016195633,-5.4464886e-05,0.00010584665,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4853798e-06,0.0007780608,0.022618257,0.00011638908,5.2575465e-06,5.7816637e-06,3.0192875e-06,0.010963047,0.010975623,0.012525681,0.044290833,0.044293135,0.1972058,2.5810618e-11,2.574456e-11,4.317164e-11,6.38831e-08,6.2215435e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005383644,0.01134862,0.02803055,8389271,0.29763058,0.4440786,0.010246991,0.12216359,0.0075125517,0.0075125517,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96382220,0.122854374,0.06162717,0.022445187,0.9902552,0.6097797,-0.20956181,-0.33430025,-1.2154068,0.72622013,-4.7704744,-8.541518e-07,3.4471786e-06,-1.0004313e-06,-0.0001607631,-5.3432992e-05,0.00010036855,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4898851e-06,0.00078724563,0.022909254,0.000116291485,5.078817e-06,5.646994e-06,3.0010663e-06,0.00957859,0.00958183,0.011840598,0.039581038,0.039582502,0.19377837,2.5804412e-11,2.57387e-11,4.3181504e-11,6.349532e-08,6.184804e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048055247,0.013281283,0.036072575,8389271,0.28136015,0.44020265,0.010246991,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96392224,0.122743666,0.06289423,0.02013096,0.99023896,0.6092432,-0.21181524,-0.3263865,-1.2093107,0.7241041,-4.773767,-8.541148e-07,3.4470957e-06,-9.993386e-07,-0.00016076045,-5.3412452e-05,0.000100389036,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.484047e-06,0.00078408985,0.02302406,0.00011568122,5.0784192e-06,5.674243e-06,2.9841747e-06,0.0096420795,0.009644539,0.011886635,0.039812326,0.039813776,0.19433266,2.5814411e-11,2.5748695e-11,4.3190656e-11,6.3495406e-08,6.1847835e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041807533,0.012551092,0.035243433,8389271,0.28218096,0.44083178,0.014437723,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96402233,0.12265356,0.0637283,0.0178661,0.9902402,0.5903073,-0.20792773,-0.33443886,-1.2033111,0.7220048,-4.777072,-8.541148e-07,3.4470957e-06,-9.993386e-07,-0.00016076045,-5.3412452e-05,0.000100389036,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4803209e-06,0.0007972724,0.023329087,0.00011568854,5.079868e-06,5.6976883e-06,2.9820533e-06,0.009712394,0.009711172,0.011934404,0.04004589,0.04004737,0.19488987,2.582441e-11,2.5758694e-11,4.320066e-11,6.349549e-08,6.184792e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038944645,0.011833641,0.034454983,8389271,0.28300753,0.44146332,0.014437723,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96412232,0.122408964,0.06408344,0.014842066,0.9902975,0.5629353,-0.21844204,-0.3457074,-1.1975431,0.7198723,-4.7804737,-8.541148e-07,3.4470957e-06,-9.993386e-07,-0.00016076045,-5.3412452e-05,0.000100389036,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4763797e-06,0.0008032081,0.023338886,0.00011571035,5.080916e-06,5.712798e-06,2.9746848e-06,0.009786349,0.009778454,0.011982449,0.040281795,0.040283278,0.19544989,2.5834411e-11,2.5768694e-11,4.3210657e-11,6.3495584e-08,6.184801e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036548686,0.011128246,0.033649087,8389271,0.28383988,0.44209716,0.014437723,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96422230,0.12220592,0.06441405,0.012937933,0.99032784,0.54979813,-0.20929231,-0.34908155,-1.1919794,0.71771675,-4.7839255,-8.5404713e-07,3.4469717e-06,-9.97336e-07,-0.00016075396,-5.3375334e-05,0.00010042607,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4682993e-06,0.0007982672,0.023417562,0.00011512038,5.0861454e-06,5.7241637e-06,2.9537598e-06,0.0098545505,0.009845462,0.012029713,0.04052007,0.04052146,0.19601262,2.584441e-11,2.5778692e-11,4.3219792e-11,6.349567e-08,6.184781e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035594607,0.010504823,0.03285475,8389271,0.28467795,0.4427331,0.026224455,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96432234,0.12202658,0.0645791,0.010123288,0.99037194,0.54689646,-0.21024497,-0.35260618,-1.1864938,0.71561825,-4.7874355,-8.5404713e-07,3.4469717e-06,-9.97336e-07,-0.00016075396,-5.3375334e-05,0.00010042607,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4436162e-06,0.00079333165,0.02315061,0.000115139286,5.0910517e-06,5.7359584e-06,2.9486434e-06,0.009924496,0.009914602,0.012077679,0.040760707,0.04076204,0.1965783,2.5854409e-11,2.578869e-11,4.3229795e-11,6.3495754e-08,6.184789e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035417205,0.00986095,0.03213527,8389271,0.2855219,0.4433715,0.026224455,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96442237,0.121625915,0.064251654,0.0071824878,0.9904682,0.5100963,-0.21432188,-0.3681408,-1.1812081,0.7134935,-4.7910376,-8.540409e-07,3.4469624e-06,-9.9715e-07,-0.00016075323,-5.3371918e-05,0.00010042948,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4295902e-06,0.00078476913,0.023026267,0.00011457093,5.097988e-06,5.73572e-06,2.9230562e-06,0.010000685,0.00998515,0.012125959,0.04100373,0.04100494,0.19714668,2.5864408e-11,2.579869e-11,4.3238923e-11,6.349583e-08,6.184769e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003609774,0.009255281,0.03138225,8389271,0.28637156,0.44401205,0.0024261172,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96452241,0.12144236,0.06406086,0.004812459,0.99051744,0.4937993,-0.22004972,-0.37280396,-1.1761872,0.711321,-4.7947435,-8.540409e-07,3.4469624e-06,-9.9715e-07,-0.00016075323,-5.3371918e-05,0.00010042948,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4265078e-06,0.0007885478,0.022938015,0.00011459196,5.1068537e-06,5.741464e-06,2.9176838e-06,0.010072429,0.01005425,0.012174105,0.041249197,0.04125028,0.19771808,2.5874407e-11,2.5808689e-11,4.3248922e-11,6.3495925e-08,6.1847786e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036769814,0.008694991,0.030628242,8389271,0.2872272,0.44465503,0.0024261172,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96462245,0.12105764,0.063773945,0.0019270568,0.99059284,0.48864055,-0.2017517,-0.37767935,-1.1712766,0.7091999,-4.8046823,-8.5401416e-07,3.4469085e-06,-9.957367e-07,-0.0001607523,-5.3326796e-05,0.000101084115,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4195668e-06,0.0007927509,0.022956654,0.00011402552,5.117277e-06,5.741986e-06,2.891897e-06,0.010141321,0.010124741,0.012155448,0.041497096,0.04149797,0.19513357,2.5884406e-11,2.5818687e-11,4.3258043e-11,6.349599e-08,6.184756e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043105712,0.007768951,0.024905002,8389271,0.28808865,0.44173926,0.020495445,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96472248,0.1207434,0.06328893,-0.001135681,0.9906636,0.47518167,-0.22144464,-0.38993093,-1.166456,0.7070833,-4.8085213,-8.5401416e-07,3.4469085e-06,-9.957367e-07,-0.0001607523,-5.3326796e-05,0.000101084115,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4120653e-06,0.0007925858,0.02298985,0.000114052644,5.1298957e-06,5.7425364e-06,2.8824556e-06,0.0102191055,0.010198783,0.012204435,0.04174744,0.041748155,0.19570154,2.5894406e-11,2.5828688e-11,4.3268042e-11,6.349608e-08,6.184765e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044580366,0.0072627775,0.024399625,8389271,0.28895605,0.44238168,0.020495445,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96482251,0.12047092,0.06256678,-0.0034751254,0.9907372,0.4479093,-0.20436248,-0.40306637,-1.16184,0.70494926,-4.8124814,-8.5399637e-07,3.4468928e-06,-9.952059e-07,-0.00016074957,-5.3317217e-05,0.00010109368,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4147048e-06,0.0008081341,0.023343645,0.00011349141,5.1434145e-06,5.7361945e-06,2.861369e-06,0.010293222,0.010273152,0.012253132,0.04200028,0.04200075,0.19627225,2.5904404e-11,2.5838687e-11,4.3277156e-11,6.349615e-08,6.184745e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004834968,0.0068111825,0.023884775,8389271,0.2898293,0.44302624,0.00686605,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96492255,0.12011898,0.06192154,-0.0068917605,0.9908026,0.43543014,-0.21315292,-0.40420017,-1.1574211,0.70286065,-4.8165197,-8.5399637e-07,3.4468928e-06,-9.952059e-07,-0.00016074957,-5.3317217e-05,0.00010109368,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.4020177e-06,0.0008074186,0.023149425,0.0001135179,5.1606457e-06,5.7340862e-06,2.8509883e-06,0.010365004,0.010343221,0.012301408,0.042255636,0.042255875,0.19684601,2.5914404e-11,2.5848688e-11,4.3287155e-11,6.349624e-08,6.184754e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004995015,0.0063464697,0.023381013,8389271,0.29070863,0.4436733,0.00686605,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96502258,0.11986649,0.061358508,-0.009408427,0.9908474,0.4242531,-0.22083679,-0.4106455,-1.1531205,0.7006896,-4.820596,-8.5399637e-07,3.4468928e-06,-9.952059e-07,-0.00016074957,-5.3317217e-05,0.00010109368,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.3843301e-06,0.0008040656,0.023267198,0.00011353924,5.1776155e-06,5.7337015e-06,2.843644e-06,0.010439679,0.010416476,0.01235032,0.0425135,0.04251348,0.19742268,2.5924403e-11,2.5858687e-11,4.3297158e-11,6.349633e-08,6.184763e-08,5.000018e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005156327,0.005932921,0.02291563,8389271,0.29159385,0.44432274,0.00686605,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
96512263,0.11953901,0.060516868,-0.012111834,0.99090946,0.4117865,-0.20655599,-0.42615703,-1.1489518,0.69852114,-4.824727,-8.538626e-07,3.4468426e-06,-9.911806e-07,-0.00016072487,-5.324549e-05,0.00010116534,0.13209337,-0.06128063,-0.2047217,-0.012101602,0.0068964115,0.005372385,0.0,0.0,1.364942e-06,0.00079857453,0.02300537,0.0001129844,5.1966417e-06,5.7258267e-06,2.8184782e-06,0.010516605,0.010494811,0.012399793,0.0427739,0.042773545,0.19800211,2.5934402e-11,2.5868687e-11,4.3306258e-11,6.349639e-08,6.184744e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00072328356,0.0055654715,0.022424784,8389271,0.29248494,0.44497427,0.05162728,0.036316544,0.007900296,0.007900296,0.0,0.0,0.0,0.0,0,0,0,831,24,0,0,0,0,0,0,0
