timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
85527151,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
86036077,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
86545061,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
87560146,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
88576272,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
89593055,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
90605993,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
91623996,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
92645109,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
94675026,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
95691259,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
96197087,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
97214353,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
98230061,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
99244537,61735443,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
100434856,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
101443995,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
102459024,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,9
103337283,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
104343206,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
105353001,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
106578469,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
107593065,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
108610251,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
109629995,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
110643994,100302006,305070127,304152623,3080239,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
112400081,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9
113336194,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
114352044,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
115364026,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
116380708,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
117391992,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
118401049,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
119415033,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
121435261,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
122448995,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
123289305,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
124307024,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
125318181,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,9
126345338,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9
127352994,110864240,305070127,304152623,3080239,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9
128303164,110864240,305070127,304152623,3080239,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9
