timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
89491105,89489761,0.25631374,2.9573292e-05,-5.901456,5.346426,0.72378945,5.241704,0
89511108,89509767,0.25825194,2.9038889e-05,-6.0977793,5.33907,0.7738117,5.244267,0
89531211,89529773,0.25963658,2.8536597e-05,-4.491364,5.3374944,0.41992965,5.198601,0
89551070,89549780,0.25963658,3.354335e-05,-6.9903917,5.289326,1.0265028,5.252661,0
89570914,89569787,0.26163086,3.287025e-05,-5.60742,5.3610215,0.65168256,5.230931,0
89590866,89589794,0.2634424,3.223456e-05,-5.2274156,5.3349013,0.5691217,5.1974697,0
89610822,89609802,0.26537776,3.1624244e-05,-5.679324,5.2985973,0.6763786,5.1767497,0
89630907,89629810,0.2672708,3.1042946e-05,-5.6779695,5.2745214,0.67914194,5.1551037,0
89651056,89649856,0.2692106,3.0485595e-05,-5.927049,5.2501993,0.743462,5.141087,0
89671438,89669870,0.27073267,2.9955541e-05,-4.7599845,5.232916,0.48108828,5.0966425,0
89691589,89689830,0.27211305,2.94435e-05,-4.371801,5.18614,0.4094812,5.048461,0
89711407,89709838,0.27211305,3.4450502e-05,-6.833104,5.13603,1.0101037,5.07957,0
89731181,89729844,0.27441975,3.3762848e-05,-6.310405,5.183779,0.85354316,5.0761476,0
89751019,89749851,0.27667078,3.3114982e-05,-6.338356,5.1762247,0.862378,5.072266,0
89771020,89769860,0.27667078,3.8122234e-05,-7.0419765,5.168952,1.0659679,5.1069193,0
89791825,89789866,0.27667078,4.3128737e-05,-7.689296,5.2196574,1.2586026,5.1779637,0
89810996,89809873,0.2794073,4.2088424e-05,-6.165697,5.306565,0.7959914,5.159265,0
89830995,89829880,0.28131336,4.1119474e-05,-4.4386244,5.281467,0.41447628,5.109439,0
89851603,89849887,0.2836127,4.0195922e-05,-5.4556303,5.2274704,0.63263875,5.0713425,0
89871573,89869895,0.2836127,4.5202924e-05,-7.086685,5.1844125,1.076327,5.098322,0
89891209,89889901,0.2836127,5.0209426e-05,-7.8227506,5.227078,1.3008208,5.1662016,0
89911251,89909909,0.286834,4.885179e-05,-6.3592043,5.310304,0.8461428,5.147342,0
89931205,89929916,0.28974926,4.7606933e-05,-5.9932785,5.2824793,0.75552464,5.116856,0
89951273,89949925,0.29240382,4.645288e-05,-5.646688,5.244528,0.6755207,5.078122,0
89971135,89969931,0.29471675,4.5377023e-05,-5.072724,5.1990805,0.54993755,5.031241,0
