timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
85686430,14.830422,14.84519,0.7911,0.39285216,0.0,271.54895,0.3882609,1.0906025,nan,4,3.7112975,3.7112975,3.7112975,3.7112975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85696434,14.815841,14.844899,0.7325,0.39951193,0.0,271.551,0.38809353,1.0906296,nan,4,3.7112248,3.7112248,3.7112248,3.7112248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85706434,14.815841,14.844611,0.7032,0.40546662,0.0,271.55295,0.38792807,1.0906563,nan,4,3.7111528,3.7111528,3.7111528,3.7111528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85716431,14.87417,14.844904,0.7325,0.41187903,0.0,271.555,0.38802677,1.0906403,nan,4,3.711226,3.711226,3.711226,3.711226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85726425,14.845005,14.844905,0.7618,0.41874024,0.0,271.5571,0.38799292,1.0906459,nan,4,3.7112262,3.7112262,3.7112262,3.7112262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85736427,14.830422,14.844762,0.7618,0.4254669,0.0,271.5592,0.3878947,1.0906618,nan,4,3.7111905,3.7111905,3.7111905,3.7111905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85746436,14.845005,14.844765,0.7911,0.43263617,0.0,271.5614,0.38786274,1.0906669,nan,4,3.7111912,3.7111912,3.7111912,3.7111912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85756485,14.815841,14.844479,0.8204,0.44023937,0.0,271.5637,0.38769966,1.0906932,nan,4,3.7111197,3.7111197,3.7111197,3.7111197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85766482,14.815841,14.844195,0.9376,0.44999155,0.0,271.56628,0.38753802,1.0907193,nan,4,3.7110488,3.7110488,3.7110488,3.7110488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85776461,14.815841,14.843915,0.96690005,0.46012703,0.0,271.56897,0.38737828,1.0907451,nan,4,3.7109787,3.7109787,3.7109787,3.7109787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85786425,14.845005,14.843925,0.96690005,0.47006375,0.0,271.57166,0.3873511,1.0907495,nan,4,3.7109814,3.7109814,3.7109814,3.7109814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85796429,14.801258,14.843503,0.96690005,0.47980565,0.0,271.57434,0.38712698,1.0907857,nan,4,3.7108757,3.7108757,3.7108757,3.7108757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85806425,14.815841,14.843229,1.1134,0.49222907,0.0,271.57742,0.38697153,1.0908109,nan,4,3.7108073,3.7108073,3.7108073,3.7108073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85816426,14.9325,14.844113,1.2013,0.5061324,0.0,271.58075,0.38734204,1.090751,nan,4,3.7110283,3.7110283,3.7110283,3.7110283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85826425,14.87417,14.844411,1.2305999,0.52033764,0.0,271.58417,0.38744646,1.0907341,nan,4,3.7111027,3.7111027,3.7111027,3.7111027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85836508,14.859588,14.844562,1.2892,0.5354134,0.0,271.58777,0.3874846,1.0907279,nan,4,3.7111404,3.7111404,3.7111404,3.7111404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85846428,14.815841,14.844277,1.3771,0.551917,0.0,271.59155,0.38732535,1.0907538,nan,4,3.7110693,3.7110693,3.7110693,3.7110693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85856426,14.903335,14.844862,1.4064,0.5686716,0.0,271.59546,0.3875609,1.0907156,nan,4,3.7112155,3.7112155,3.7112155,3.7112155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85866427,14.845005,14.844864,1.172,0.58050156,0.0,271.59872,0.3875323,1.0907203,nan,4,3.711216,3.711216,3.711216,3.711216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85876433,14.742928,14.843855,1.4064,0.59669566,0.0,271.60263,0.3870445,1.0907991,nan,4,3.7109637,3.7109637,3.7109637,3.7109637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85886428,14.757509,14.843,1.6701,0.61774284,0.0,271.60727,0.38662726,1.0908666,nan,4,3.71075,3.71075,3.71075,3.71075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85896427,14.742928,14.84201,1.4064,0.6332067,0.0,271.61118,0.38614804,1.0909439,nan,4,3.7105024,3.7105024,3.7105024,3.7105024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85906427,14.845005,14.842039,1.758,0.6552615,0.0,271.61606,0.38613325,1.0909464,nan,4,3.7105098,3.7105098,3.7105098,3.7105098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
85916432,14.801258,14.841636,1.5236,0.67228776,0.0,271.6203,0.38592154,1.0909805,nan,4,3.710409,3.710409,3.710409,3.710409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1
