timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
85695049,85694055,396825,-0.6111288,0.5538995,0.12335799,nan,0,0
85706303,85705381,396825,-0.61191857,0.5538995,0.12530047,nan,0,0
85717517,85716636,396825,-0.60994416,0.55319524,0.12335799,nan,0,0
85728791,85727822,396825,-0.6095492,0.5542517,0.12613297,nan,0,0
85740046,85739099,396825,-0.61231345,0.554956,0.12779795,nan,0,0
85751272,85750348,396825,-0.6115237,0.5546038,0.12752044,nan,0,0
85762558,85761575,396825,-0.60994416,0.5542517,0.12446798,nan,0,0
85773758,85772871,396825,-0.6107339,0.554956,0.12086051,nan,0,0
85785034,85784066,396825,-0.6111288,0.5553081,0.12724295,nan,0,0
85796321,85795365,396825,-0.6107339,0.5542517,0.12391298,nan,0,0
85807520,85806625,396825,-0.6111288,0.5546038,0.12391298,nan,0,0
85818824,85817865,396825,-0.6107339,0.5542517,0.12474547,nan,0,0
85830102,85829162,396825,-0.6111288,0.5542517,0.12419048,nan,0,0
85841311,85840436,396825,-0.6091544,0.554956,0.11697556,nan,0,0
85852542,85851654,396825,-0.6111288,0.554956,0.12335799,nan,0,0
85863813,85862847,396825,-0.6095492,0.5546038,0.12391298,nan,0,0
85875137,85874203,396825,-0.6107339,0.5546038,0.12419048,nan,0,0
85886309,85885441,396825,-0.6091544,0.554956,0.12391298,nan,0,0
85897561,85896647,396825,-0.6095492,0.5542517,0.12474547,nan,0,0
85908864,85907867,396825,-0.61033905,0.5553081,0.12363549,nan,0,0
85920075,85919208,396825,-0.6095492,0.554956,0.12335799,nan,0,0
85931322,85930380,396825,-0.6095492,0.5542517,0.12363549,nan,0,0
85942631,85941643,396825,-0.61033905,0.5546038,0.12363549,nan,0,0
85953871,85952965,396825,-0.6095492,0.554956,0.122802995,nan,0,0
85965074,85964177,396825,-0.6091544,0.5546038,0.12363549,nan,0,0
85976367,85975445,396825,-0.6095492,0.5538995,0.12446798,nan,0,0
85987675,85986699,396825,-0.6095492,0.5538995,0.12391298,nan,0,0
