timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
85688404,16344161,-33.9385866,18.8741493,-1.8302853,0.90223646,-0.56952703,0.067668386,-0.028586566,0.0,0.008245748,-0.051858023,0.173176,0.14898565,0.109349184,-0.007055687,0.07540404,-0.26265284,-0.045511473,0.0071963873,-2.9880247,-0.034529295,131.26224,0.1,0.28638825,0.4437156,0.13878062,0.10215761,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85698407,16344161,-33.9385866,18.8741493,-1.830372,0.9013272,-0.56828195,0.067668386,-0.028586566,0.0,0.0048551257,-0.05039399,0.1723833,0.14803936,0.109349184,-0.007055687,0.07540404,-0.36864895,0.28436282,-0.089372195,-2.985192,-0.034529295,131.26224,0.1,0.28727728,0.44434196,0.13924626,0.10232464,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85708411,16344161,-33.9385866,18.8741493,-1.830494,0.90045035,-0.5670322,0.067668386,-0.028586566,0.0,0.0014595985,-0.0483791,0.17136885,0.14688857,0.109349184,-0.007055687,0.07540404,-0.2889915,0.1495862,-0.05769531,-2.9827843,-0.034529295,131.26224,0.1,0.2881718,0.4449702,0.13971463,0.10249183,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85718415,16344161,-33.9385866,18.8741493,-1.8306422,0.899589,-0.56577224,0.067668386,-0.028586566,0.0,-0.0006590767,-0.048784427,0.1714819,0.14688183,0.109349184,-0.007055687,0.07540404,-0.19176497,0.011417,0.039041586,-2.9810567,-0.034529295,131.26224,0.1,0.28907186,0.44560033,0.14018707,0.102659054,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85728419,16344161,-33.9385866,18.8741493,-1.8308127,0.8987402,-0.56441855,0.067668386,-0.028586566,0.0,-0.0028375918,-0.048238486,0.17063305,0.14601348,0.109349184,-0.007055687,0.07540404,-0.14856517,0.00719838,-0.052437183,-2.9797845,-0.034529295,131.26224,0.1,0.28997746,0.44264925,0.14066137,0.1025138,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85738421,16344161,-33.9385866,18.8741493,-1.8309973,0.8978904,-0.5630595,0.067668386,-0.028586566,0.0,-0.003991504,-0.05084214,0.17045918,0.14583164,0.109349184,-0.007055687,0.07540404,-0.13006632,-0.30094543,0.0046101166,-2.978661,-0.034529295,131.26224,0.1,0.2908886,0.44327807,0.14113459,0.102681056,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85748426,16344161,-33.9385866,18.8741493,-1.8311971,0.89702356,-0.56169534,0.067668386,-0.028586566,0.0,-0.0060156044,-0.052418206,0.16936693,0.14474224,0.109349184,-0.007055687,0.07540404,-0.22402808,-0.0034866957,-0.11867556,-2.977768,-0.034529295,131.26224,0.1,0.29180536,0.4439088,0.14160496,0.10284834,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85758442,16344161,-33.9385866,18.8741493,-1.8314188,0.89616,-0.5603341,0.067668386,-0.028586566,0.0,-0.008418669,-0.052969337,0.16785896,0.14324771,0.109349184,-0.007055687,0.07540404,-0.25988287,-0.12365812,-0.089811884,-2.9771514,-0.034529295,131.26224,0.1,0.29272765,0.44454148,0.14207548,0.10301594,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85768432,16344161,-33.9385866,18.8741493,-1.8316647,0.89528877,-0.5589779,0.067668386,-0.028586566,0.0,-0.010792382,-0.055438858,0.16714144,0.1425536,0.109349184,-0.007055687,0.07540404,-0.2053313,-0.21844146,-0.047413893,-2.9769363,-0.034529295,131.26224,0.1,0.29365554,0.44517606,0.14255032,0.103183724,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85778436,16344161,-33.9385866,18.8741493,-1.8317069,0.89491063,-0.5582799,0.067668386,-0.028586566,0.0,-0.013547208,-0.05539147,0.16504028,0.13980678,0.109349184,-0.007055687,0.07540404,-0.30192307,0.0025228185,-0.18696035,-2.9770472,-0.034529295,131.26224,0.1,0.27712667,0.44154063,0.13347927,0.100728884,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
85788439,16344161,-33.9385866,18.8741493,-1.8317835,0.8945304,-0.55757165,0.067668386,-0.028586566,0.0,-0.016085608,-0.054804653,0.16320093,0.13736047,0.109349184,-0.007055687,0.07540404,-0.22177313,0.021597061,-0.14636274,-2.9776986,-0.034529295,131.26224,0.1,0.27795652,0.44215292,0.13394056,0.100895606,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
