timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
44083692,-6.600123,2.1807425,-12.086957,2.913645,0.7853982,-0.259617,0.25987482,-2.4746983,-2.773404e-05,2.8109549e-05,0.10060692,0.0,0.0,0.0,-0.0,-0.0,-0.25733262
44103661,-6.605124,2.1857498,-12.134665,2.913645,0.0,-0.25799957,0.2597044,-2.4708862,0.07646917,0.052833848,0.1401501,0.0,0.0,0.0,0.0019990935,0.0013812077,-0.25628424
44123664,-6.610334,2.1909885,-12.184636,2.913645,0.0,-0.2547528,0.25993353,-2.4699183,0.18803942,-0.033648603,-0.034516156,0.0,0.0,0.0,0.005002901,-0.00089524104,-0.2609151
44143672,-6.615401,2.1961372,-12.233776,2.913645,0.0,-0.2498132,0.25991127,-2.468728,0.30913973,-0.03094779,-0.3297787,0.0,0.0,0.0,0.008471612,-0.00084808795,-0.26874328
44163677,-6.6204,2.2013035,-12.283081,2.913645,0.0,-0.24318433,0.25999272,-2.4688747,0.38806915,0.02506581,-0.6438659,0.0,0.0,0.0,0.01096409,0.00070818246,-0.27707055
44183685,-6.625455,2.2066567,-12.334134,2.913645,0.0,-0.23480707,0.25965706,-2.4718478,0.5240055,0.02647132,-0.94069594,0.0,0.0,0.0,0.015225567,0.00076915394,-0.2849403
44203691,-6.629961,2.2115808,-12.381031,2.913645,0.0,-0.22501253,0.25841105,-2.4695854,0.6303933,0.048722908,-1.2405901,0.0,0.0,0.0,0.018827932,0.0014552049,-0.2928913
44223699,-6.63448,2.2167134,-12.429815,2.913645,0.0,-0.21320349,0.25752938,-2.4713254,0.74461204,0.027137868,-1.5739295,0.0,0.0,0.0,0.022910055,0.0008349718,-0.301729
44243705,-6.6388073,2.221873,-12.478727,2.913645,0.0,-0.1995911,0.25676835,-2.4746447,0.8479593,0.01399862,-1.8732018,0.0,0.0,0.0,0.026775852,0.00044203183,-0.30966347
44263715,-6.642832,2.2269433,-12.526629,2.913645,0.0,-0.18546768,0.25598383,-2.4777899,0.9195801,0.043556057,-2.1586614,0.0,0.0,0.0,0.029747045,0.0014089734,-0.31723174
44283720,nan,nan,nan,2.9309506,0.0,-0.19715993,0.25560242,-2.410214,0.2642532,0.07675704,-2.9408133,0.0,0.0,0.0,0.009106312,0.00264509,-0.33796865
44303726,nan,nan,nan,2.9309506,0.0,-0.19564828,0.25409076,-2.4087024,0.41404098,-0.1249937,-3.1087873,0.0,0.0,0.0,0.014456654,-0.0043642796,-0.3424221
44323733,nan,nan,nan,2.9309506,0.0,-0.19096152,0.24940401,-2.4040155,0.653143,-0.28692845,-3.2375722,0.0,0.0,0.0,0.023033626,-0.010118768,-0.34583652
44343741,nan,nan,nan,2.9309506,0.0,-0.18303414,0.24147663,-2.3960881,0.7455654,-0.47893935,-3.3320575,0.0,0.0,0.0,0.026483184,-0.017012374,-0.34834155
44363747,nan,nan,nan,2.9309506,0.0,-0.17194186,0.23038435,-2.384996,1.1092646,-0.58620644,-3.358173,0.0,0.0,0.0,0.039480463,-0.020864006,-0.34903395
44383754,nan,nan,nan,2.9309506,0.0,-0.15727739,0.2155344,-2.370146,1.1861495,-0.90191853,-3.4110365,0.0,0.0,0.0,0.042386442,-0.032229595,-0.3504355
44403762,nan,nan,nan,2.9309506,0.0,-0.14298463,0.19873068,-2.3533423,1.1971595,-1.0111675,-3.4775093,0.0,0.0,0.0,0.042994995,-0.036315244,-0.35219786
44423769,nan,nan,nan,2.9309506,0.0,-0.12806132,0.17805356,-2.3326652,1.2659737,-1.2499893,-3.4710503,0.0,0.0,0.0,0.045444407,-0.04487061,-0.3520266
44443797,nan,nan,nan,2.9309506,0.0,-0.113140255,0.15418057,-2.3087924,1.2232493,-1.3942139,-3.5076966,0.0,0.0,0.0,0.04403174,-0.050185733,-0.35299823
44463783,nan,nan,nan,2.9309506,0.0,-0.09814158,0.12696247,-2.2815716,1.1623255,-1.5961279,-3.5238595,0.0,0.0,0.0,0.041889723,-0.05752378,-0.35342672
44483789,nan,nan,nan,2.9309506,0.0,-0.08304738,0.09976876,-2.2509143,1.3053892,-1.4348786,-3.4437537,0.0,0.0,0.0,0.04676295,-0.05140165,-0.35130292
44503797,nan,nan,nan,2.9309506,0.0,-0.068105415,0.07607332,-2.2173424,1.2600188,-1.3594033,-3.3829145,0.0,0.0,0.0,0.04493024,-0.048474126,-0.3496899
44523835,nan,nan,nan,2.9309506,0.0,-0.053218663,0.055655375,-2.1807046,1.2580653,-1.2791109,-3.3254313,0.0,0.0,0.0,0.044665202,-0.045412384,-0.3481659
44543810,nan,nan,nan,2.9309506,0.0,-0.038509507,0.038608283,-2.1413765,1.3838456,-0.99649906,-3.1988575,0.0,0.0,0.0,0.048657108,-0.0350377,-0.34481007
44563818,nan,nan,nan,2.9309506,0.0,-0.024375305,0.024375293,-2.09789,1.2070311,-0.9496336,-3.0597003,0.0,0.0,0.0,0.04198626,-0.033032753,-0.34112066
44583825,nan,nan,nan,2.9309506,0.0,-0.013188206,0.013175608,-2.0500393,0.9883964,-0.85559773,-2.9574645,0.0,0.0,0.0,0.034107897,-0.029525243,-0.3384101
44603832,nan,nan,nan,2.9309506,0.0,-0.0058299163,0.005805564,-2.0023637,0.8968301,-0.559191,-2.8193643,0.0,0.0,0.0,0.030613128,-0.01908788,-0.33474872
44623839,nan,nan,nan,2.9309506,0.0,-0.0013191281,0.0012825489,-1.9496269,0.80829126,-0.45306593,-2.6013527,0.0,0.0,0.0,0.027114471,-0.015198288,-0.32896867
44643847,-6.7730503,2.3263478,nan,2.9309506,0.0,0.004432566,-0.0033255876,-1.8930407,0.5422086,-0.2682224,-2.4585068,0.0,0.0,0.0,0.017979162,-0.00889402,-0.32518145
44663853,-6.7730503,2.3263478,nan,2.9309506,0.0,0.008811665,-0.0064950464,-1.8340758,0.52648854,-0.32276708,-2.281149,0.0,0.0,0.0,0.017205568,-0.010547982,-0.3204792
44683860,-6.7730503,2.3263478,nan,2.9309506,0.0,0.013010478,-0.0093890065,-1.7718806,0.57600075,-0.2526994,-2.1033545,0.0,0.0,0.0,0.018546809,-0.008136738,-0.31576544
44703867,-6.7730503,2.3263478,nan,2.9309506,0.0,0.01707294,-0.012347066,-1.7061627,0.5357582,-0.24476534,-1.8739114,0.0,0.0,0.0,0.01691851,-0.007729354,-0.30968228
44723875,-6.7730503,2.3263478,nan,2.9309506,0.0,0.021226,-0.014922118,-1.6378092,0.5395438,-0.28964853,-1.7085962,0.0,0.0,0.0,0.016797025,-0.009017311,-0.30529934
44743881,-6.7730503,2.3263478,nan,2.9309506,0.0,0.024988126,-0.017457306,-1.5654478,0.52195036,-0.23522574,-1.4638491,0.0,0.0,0.0,0.015903983,-0.0071673985,-0.29881045
44763888,-6.7730503,2.3263478,nan,2.9309506,0.0,0.029018879,-0.019802237,-1.4907062,0.6044808,-0.2836703,-1.2596107,0.0,0.0,0.0,0.01808496,-0.008486898,-0.29339558
44783896,-6.7730503,2.3263478,nan,2.9309506,0.0,0.032622907,-0.022086691,-1.4107586,0.45332998,-0.17603947,-1.065628,0.0,0.0,0.0,0.013324695,-0.005174315,-0.2882526
44803902,-6.7730503,2.3263478,nan,2.9309506,0.0,0.035947442,-0.024170244,-1.3325866,0.5354647,-0.24786887,-0.9996414,0.0,0.0,0.0,0.01564378,-0.007241571,-0.2865031
44823909,-6.7730503,2.3263478,nan,2.9309506,0.0,0.03944683,-0.02629366,-1.2519363,0.59863156,-0.27969846,-1.0222423,0.0,0.0,0.0,0.017525677,-0.008188518,-0.2871023
44843916,-6.7730503,2.3263478,nan,2.9309506,0.0,0.04292991,-0.028243804,-1.1737474,0.5217378,-0.24255595,-1.0252392,0.0,0.0,0.0,0.015278652,-0.0071030464,-0.28718176
44863924,-6.7730503,2.3263478,nan,2.9309506,0.0,0.04601798,-0.029998029,-1.0975688,0.446136,-0.17435792,-1.2086,0.0,0.0,0.0,0.013286199,-0.0051924842,-0.29204315
44883939,-6.7730503,2.3263478,nan,2.9309506,0.0,0.04905531,-0.031583283,-1.0239606,0.5656623,-0.21694845,-1.3332138,0.0,0.0,0.0,0.017035972,-0.006533806,-0.29534698
44903937,-6.7730503,2.3263478,nan,2.9309506,0.0,0.052313708,-0.033231054,-0.95422035,0.61383873,-0.27603275,-1.4579532,0.0,0.0,0.0,0.018694263,-0.00840649,-0.29865414
44923945,-6.7730503,2.3263478,nan,2.9309506,0.0,0.055730198,-0.034730695,-0.8867047,0.62737775,-0.23850125,-1.6331892,0.0,0.0,0.0,0.019403592,-0.0073763863,-0.3033001
44943951,-6.7730503,2.3263478,nan,2.9309506,0.0,0.05884907,-0.03611052,-0.8232402,0.47635353,-0.19044326,-1.9049575,0.0,0.0,0.0,0.01508286,-0.006030036,-0.3105054
44963958,-6.7730503,2.3263478,nan,2.9309506,0.0,0.061695695,-0.037280153,-0.762562,0.5043737,-0.19005452,-2.0960286,0.0,0.0,0.0,0.016230324,-0.0061157956,-0.3155712
44983968,-6.7730503,2.3263478,nan,2.9309506,0.0,0.06467051,-0.038598597,-0.7029581,0.582661,-0.18247095,-2.2652464,0.0,0.0,0.0,0.019016216,-0.0059552756,-0.3200576
45004014,-6.7730503,2.3263478,nan,2.9309506,0.0,0.06774227,-0.039931763,-0.64886206,0.47243375,-0.2353694,-2.483227,0.0,0.0,0.0,0.015697144,-0.007820414,-0.32583684
45023978,-6.7730503,2.3263478,nan,2.9309506,0.0,0.070775986,-0.04121736,-0.59869814,0.62390924,-0.2438586,-2.6166053,0.0,0.0,0.0,0.02095487,-0.008190335,-0.32937306
45043994,-6.7730503,2.3263478,nan,2.9309506,0.0,0.07402804,-0.04250047,-0.5513502,0.64018846,-0.1900416,-2.810671,0.0,0.0,0.0,0.021837277,-0.0064824517,-0.33451825
45063993,-6.7730503,2.3263478,nan,2.9309506,0.0,0.077145554,-0.043770444,-0.5066539,0.6514584,-0.23574252,-3.0313377,0.0,0.0,0.0,0.022610983,-0.008182212,-0.3403687
45084001,-6.7730503,2.3263478,nan,2.9309506,0.0,0.08026125,-0.04493532,-0.465484,0.5500497,-0.22226492,-3.2571528,0.0,0.0,0.0,0.019426608,-0.007849933,-0.34635565
45104008,-6.7730503,2.3263478,nan,2.9309506,0.0,0.08307888,-0.046017528,-0.42685753,0.54650754,-0.23545687,-3.4887638,0.0,0.0,0.0,0.019644074,-0.008463437,-0.35249627
45124015,-6.7730503,2.3263478,nan,2.9309506,0.0,0.0858263,-0.04697946,-0.39204198,0.51560533,-0.21172088,-3.741397,0.0,0.0,0.0,0.01888519,-0.0077547478,-0.35919422
45144022,-6.7730503,2.3263478,nan,2.9309506,0.0,0.08853567,-0.047997795,-0.36020768,0.6094098,-0.2272092,-3.8903794,0.0,0.0,0.0,0.02256671,-0.008413656,-0.36314413
45164029,-6.7730503,2.3263478,nan,2.9309506,0.0,0.09120426,-0.048958145,-0.33151662,0.57820606,-0.2810626,-4.10323,0.0,0.0,0.0,0.02174346,-0.010569369,-0.36878738
45184037,-6.7730503,2.3263478,nan,2.9309506,0.0,0.09382121,-0.049927782,-0.30510882,0.51193386,-0.22907989,-4.362756,0.0,0.0,0.0,0.019610785,-0.008775423,-0.37566808
