timestamp,timestamp_sample,device_id,error_count,pressure,temperature
31494866,31493944,6780433,0,1000.26044,29.779999
31538356,31537281,6780433,0,1000.2398,29.779999
31581502,31580581,6780433,0,1000.24225,29.779999
31624764,31623842,6780433,0,1000.2294,29.779999
31668069,31667150,6780433,0,1000.20624,29.779999
31711371,31710443,6780433,0,1000.2291,29.789999
31754697,31753742,6780433,0,1000.2058,29.789999
31798193,31797227,6780433,0,1000.1671,29.789999
31841273,31840349,6780433,0,1000.1775,29.789999
31884830,31883670,6780433,0,1000.16437,29.789999
31927891,31926971,6780433,0,1000.15936,29.789999
31971270,31970280,6780433,0,1000.15186,29.779999
32014539,32013596,6780433,0,1000.139,29.779999
32057823,32056843,6780433,0,1000.09296,29.769999
32101110,32100186,6780433,0,1000.0593,29.769999
32144543,32143583,6780433,0,1000.0544,29.769999
32187667,32186743,6780433,0,1000.02637,29.76
32231197,32230044,6780433,0,999.988,29.75
32274262,32273343,6780433,0,999.9757,29.74
32317575,32316650,6780433,0,999.9605,29.73
32360918,32359971,6780433,0,999.9457,29.72
32404205,32403284,6780433,0,999.9773,29.699999
32447463,32446542,6780433,0,999.94434,29.689999
32490951,32489999,6780433,0,999.9704,29.689999
32534061,32533142,6780433,0,999.99677,29.679998
32577571,32576443,6780433,0,1000.0254,29.67
32620672,32619742,6780433,0,1000.0258,29.66
32663964,32663042,6780433,0,1000.03375,29.66
32707309,32706342,6780433,0,999.98785,29.65
32750566,32749642,6780433,0,1000.02686,29.64
32793864,32792943,6780433,0,1000.0146,29.63
32837281,32836327,6780433,0,999.98663,29.619999
32880478,32879543,6780433,0,1000.01263,29.609999
32923850,32922842,6780433,0,1000.0208,29.609999
32967064,32966142,6780433,0,1000.0291,29.59
33010364,33009443,6780433,0,999.99084,29.58
33053663,33052744,6780433,0,999.95483,29.58
33096962,33096042,6780433,0,999.93964,29.57
33140265,33139343,6780433,0,999.8986,29.57
33183650,33182686,6780433,0,999.9093,29.56
33226863,33225942,6780433,0,999.88617,29.56
33270303,33269329,6780433,0,999.87616,29.55
33313462,33312542,6780433,0,999.90247,29.539999
33356822,33355866,6780433,0,999.88196,29.539999
33400063,33399144,6780433,0,999.8798,29.529999
33443440,33442477,6780433,0,999.85175,29.519999
33486665,33485744,6780433,0,999.8318,29.51
33530057,33529061,6780433,0,999.80597,29.51
33573263,33572342,6780433,0,999.8503,29.5
33616672,33615717,6780433,0,999.8407,29.48
33660045,33659093,6780433,0,999.81757,29.48
33703223,33702280,6780433,0,999.7896,29.47
33746671,33745544,6780433,0,999.81036,29.47
33789765,33788846,6780433,0,999.8029,29.46
33833062,33832142,6780433,0,999.80835,29.46
33876388,33875459,6780433,0,999.78253,29.46
33919665,33918743,6780433,0,999.75977,29.439999
33962999,33962049,6780433,0,999.7676,29.439999
34006425,34005498,6780433,0,999.78326,29.439999
34049563,34048642,6780433,0,999.7605,29.429998
34093060,34091944,6780433,0,999.7503,29.429998
34136206,34135280,6780433,0,999.78143,29.42
34179465,34178542,6780433,0,999.7121,29.42
34222764,34221843,6780433,0,999.67365,29.41
34266062,34265142,6780433,0,999.72516,29.41
34742371,34741445,6780433,0,999.5857,29.359999
35045483,35044563,6780433,0,999.5448,29.349998
35088764,35087844,6780433,0,999.52155,29.349998
35132192,35131217,6780433,0,999.5193,29.34
35175362,35174442,6780433,0,999.55005,29.349998
35218707,35217759,6780433,0,999.46497,29.34
35261962,35261043,6780433,0,999.48047,29.34
35305289,35304368,6780433,0,999.5246,29.34
35348562,35347642,6780433,0,999.5685,29.34
35391914,35390977,6780433,0,999.53723,29.34
35435202,35434280,6780433,0,999.5451,29.34
35478515,35477542,6780433,0,999.57874,29.34
35521944,35520987,6780433,0,999.5918,29.34
35565085,35564164,6780433,0,999.58386,29.34
35608509,35607446,6780433,0,999.57336,29.34
35651666,35650743,6780433,0,999.56555,29.349998
35694973,35694044,6780433,0,999.55255,29.349998
35738276,35737343,6780433,0,999.62195,29.349998
35781569,35780642,6780433,0,999.5939,29.349998
35824893,35823942,6780433,0,999.56836,29.34
35868311,35867359,6780433,0,999.52966,29.34
35911552,35910592,6780433,0,999.57104,29.34
35954913,35953845,6780433,0,999.57367,29.34
35998062,35997143,6780433,0,999.5607,29.34
36041363,36040442,6780433,0,999.50195,29.33
36084670,36083744,6780433,0,999.504,29.34
36127964,36127041,6780433,0,999.5383,29.32
36171330,36170342,6780433,0,999.5001,29.31
36214701,36213782,6780433,0,999.495,29.31
36257901,36256943,6780433,0,999.54944,29.3
36301261,36300282,6780433,0,999.50586,29.3
36344465,36343542,6780433,0,999.47754,29.3
36387764,36386843,6780433,0,999.44714,29.279999
36431064,36430144,6780433,0,999.3754,29.269999
36474439,36473474,6780433,0,999.314,29.26
36517712,36516755,6780433,0,999.3173,29.24
36561056,36560097,6780433,0,999.2169,29.24
36604312,36603342,6780433,0,999.1918,29.22
36647628,36646683,6780433,0,999.23865,29.21
36690863,36689943,6780433,0,999.35535,29.199999
36734204,36733280,6780433,0,999.25793,29.189999
36777463,36776543,6780433,0,999.2715,29.17
36820872,36819898,6780433,0,999.28723,29.16
36864065,36863142,6780433,0,999.4705,29.16
36907451,36906505,6780433,0,999.32874,29.16
36950663,36949742,6780433,0,999.3754,29.15
36993996,36993044,6780433,0,999.4064,29.15
37037498,37036342,6780433,0,999.31067,29.16
37080670,37079673,6780433,0,999.31866,29.15
37123877,37122955,6780433,0,999.28766,29.15
37167268,37166280,6780433,0,999.29553,29.15
37210464,37209543,6780433,0,999.2285,29.15
37253815,37252869,6780433,0,999.26733,29.15
37297109,37296166,6780433,0,999.33484,29.14
37340374,37339443,6780433,0,999.21875,29.14
37383938,37383018,6780433,0,999.1753,29.13
37426974,37426042,6780433,0,999.2503,29.119999
37470472,37469365,6780433,0,999.2221,29.119999
37513621,37512685,6780433,0,999.2018,29.109999
37556954,37555970,6780433,0,999.27124,29.119999
37600202,37599283,6780433,0,999.3123,29.119999
37643600,37642569,6780433,0,999.2866,29.119999
37686795,37685842,6780433,0,999.35614,29.119999
37730276,37729275,6780433,0,999.2966,29.13
37773367,37772447,6780433,0,999.3148,29.119999
37816832,37815765,6780433,0,999.2604,29.13
37859991,37859043,6780433,0,999.1804,29.13
37903382,37902363,6780433,0,999.18054,29.13
37946574,37945657,6780433,0,999.1087,29.109999
37989897,37988952,6780433,0,999.1943,29.109999
38033204,38032285,6780433,0,999.23535,29.109999
38076616,38075640,6780433,0,999.26654,29.109999
38119762,38118842,6780433,0,999.28217,29.099998
38163211,38162187,6780433,0,999.28754,29.099998
38206411,38205442,6780433,0,999.2671,29.09
38249712,38248755,6780433,0,999.31866,29.09
38292969,38292043,6780433,0,999.2596,29.09
38336296,38335344,6780433,0,999.21826,29.09
38379565,38378643,6780433,0,999.2287,29.09
38423032,38422016,6780433,0,999.12823,29.08
38466234,38465279,6780433,0,999.2603,29.07
38509552,38508545,6780433,0,999.3248,29.07
38552825,38551843,6780433,0,999.25574,29.06
38596063,38595142,6780433,0,999.2816,29.05
38639365,38638443,6780433,0,999.2919,29.06
38682664,38681741,6780433,0,999.26373,29.05
38726020,38725042,6780433,0,999.30225,29.06
38769369,38768450,6780433,0,999.2843,29.05
38812620,38811642,6780433,0,999.2511,29.05
38855897,38854943,6780433,0,999.27936,29.05
38899376,38898413,6780433,0,999.2612,29.05
38942465,38941542,6780433,0,999.246,29.039999
38985764,38984845,6780433,0,999.24084,29.039999
39029083,39028163,6780433,0,999.2697,29.029999
39072406,39071441,6780433,0,999.2205,29.039999
39115716,39114784,6780433,0,999.226,29.029999
39159027,39158045,6780433,0,999.3111,29.029999
39202271,39201343,6780433,0,999.2236,29.019999
39245596,39244642,6780433,0,999.2935,29.019999
39288864,39287944,6780433,0,999.2758,29.01
39332397,39331302,6780433,0,999.2939,29.01
39375461,39374542,6780433,0,999.25073,28.99
39418797,39417842,6780433,0,999.2898,28.98
39462087,39461158,6780433,0,999.29266,28.98
39505408,39504488,6780433,0,999.23895,28.97
39548663,39547743,6780433,0,999.2623,28.96
39592115,39591159,6780433,0,999.24945,28.96
39635307,39634343,6780433,0,999.2705,28.949999
39678734,39677684,6780433,0,999.29645,28.949999
39721867,39720942,6780433,0,999.2553,28.949999
39765201,39764279,6780433,0,999.33276,28.939999
39808505,39807559,6780433,0,999.3123,28.939999
39851768,39850846,6780433,0,999.3304,28.939999
39895077,39894142,6780433,0,999.3332,28.93
39938476,39937521,6780433,0,999.3664,28.939999
39981668,39980742,6780433,0,999.3561,28.939999
40025105,40024042,6780433,0,999.39984,28.939999
40068262,40067341,6780433,0,999.33795,28.939999
40111563,40110642,6780433,0,999.3175,28.939999
40154880,40153961,6780433,0,999.28143,28.939999
40198237,40197312,6780433,0,999.2969,28.939999
40241474,40240542,6780433,0,999.3073,28.93
40284807,40283888,6780433,0,999.2944,28.939999
40328069,40327142,6780433,0,999.3179,28.93
40371477,40370442,6780433,0,999.2871,28.93
40414664,40413745,6780433,0,999.2946,28.93
40457962,40457042,6780433,0,999.24866,28.92
40501268,40500346,6780433,0,999.2486,28.92
40544605,40543686,6780433,0,999.1585,28.92
40587865,40586943,6780433,0,999.2314,28.9
40631236,40630287,6780433,0,999.296,28.9
40674467,40673547,6780433,0,999.2291,28.89
40717845,40716843,6780433,0,999.2914,28.88
40761273,40760146,6780433,0,999.266,28.869999
40804401,40803446,6780433,0,999.336,28.869999
40847664,40846744,6780433,0,999.28467,28.859999
40890990,40890063,6780433,0,999.2696,28.849998
40934416,40933359,6780433,0,999.25714,28.84
40977599,40976666,6780433,0,999.3269,28.83
41020930,41019975,6780433,0,999.314,28.83
41064291,41063311,6780433,0,999.32465,28.82
41107653,41106733,6780433,0,999.3044,28.82
41150763,41149843,6780433,0,999.2914,28.82
41194286,41193184,6780433,0,999.3171,28.82
41237363,41236441,6780433,0,999.2919,28.81
41280677,41279749,6780433,0,999.3123,28.81
41323984,41323054,6780433,0,999.29175,28.81
41367260,41366342,6780433,0,999.30707,28.82
41410597,41409642,6780433,0,999.3072,28.81
41454018,41453079,6780433,0,999.2973,28.8
41497237,41496279,6780433,0,999.2637,28.8
41540658,41539563,6780433,0,999.3383,28.81
41583766,41582842,6780433,0,999.323,28.8
41627129,41626142,6780433,0,999.2921,28.8
41670367,41669443,6780433,0,999.31555,28.8
41713665,41712742,6780433,0,999.2691,28.8
41756970,41756042,6780433,0,999.2846,28.8
41800384,41799431,6780433,0,999.26654,28.8
41843566,41842642,6780433,0,999.19995,28.779999
41887005,41885941,6780433,0,999.2389,28.779999
41930205,41929285,6780433,0,999.17676,28.779999
41973494,41972543,6780433,0,999.231,28.779999
42016764,42015844,6780433,0,999.2258,28.779999
42060212,42059175,6780433,0,999.17725,28.769999
42103396,42102443,6780433,0,999.1932,28.76
42146809,42145852,6780433,0,999.2243,28.76
42189962,42189043,6780433,0,999.2189,28.76
42233386,42232364,6780433,0,999.1447,28.75
