timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
31489273,-0.10676913,-0.010947497,0.03374243,0.99365085,-0.07706386,-0.021109805,-0.0013555434,-0.7914407,0.87374425,-0.3761703,-4.235047e-06,5.238708e-06,3.2449984e-06,0.0,0.0,0.00014690441,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,7.085334e-08,0.000103519254,0.00032089997,0.00011829158,5.0025274e-06,4.9447763e-06,1.4865784e-06,0.011261482,0.011236806,0.011094161,0.04751408,0.04752158,0.20226401,4.389375e-11,4.608215e-11,6.099696e-10,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021285566,0.0056503573,0.013936077,535,0.30827853,0.44973773,0.022832002,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31499276,-0.10704612,-0.010937212,0.03382119,0.9936185,-0.07864936,-0.022808645,0.00035763066,-0.7922195,0.8735246,-0.37617528,-4.235047e-06,5.238708e-06,3.2449984e-06,0.0,0.0,0.00014690441,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,7.1996354e-08,0.000104956,0.00032468128,0.000118513424,5.018184e-06,4.9600676e-06,1.4952084e-06,0.011342629,0.011317796,0.011131144,0.047797326,0.04780495,0.20285633,4.390375e-11,4.6092147e-11,6.0997957e-10,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020793627,0.005717769,0.013757132,535,0.30919617,0.45039576,0.022832002,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31509278,-0.10728458,-0.010829958,0.033880938,0.99359196,-0.08045551,-0.024354933,0.0018201198,-0.7930157,0.8732959,-0.37386596,-4.2375577e-06,5.2326277e-06,3.3604172e-06,0.0,0.0,0.00014675966,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,7.219297e-08,0.00010496255,0.00032530603,0.00011810638,5.0338267e-06,4.97533e-06,1.4985053e-06,0.011424565,0.011399627,0.011096697,0.04808339,0.04809113,0.20012748,4.3912745e-11,4.6096158e-11,6.077367e-10,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002148927,0.0055942656,0.012455851,535,0.31012017,0.4473561,0.029285254,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31519285,-0.10755514,-0.010604758,0.033863977,0.9935656,-0.08229635,-0.026153736,0.0023304883,-0.7938296,0.8730433,-0.37384522,-4.2375577e-06,5.2326277e-06,3.3604172e-06,0.0,0.0,0.00014675966,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,7.186054e-08,0.00010431708,0.00032516883,0.00011832784,5.049449e-06,4.990581e-06,1.5071012e-06,0.011507447,0.0114824,0.0111337425,0.048372302,0.04838016,0.20071541,4.3922744e-11,4.6106157e-11,6.077467e-10,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020974241,0.005677823,0.012345691,535,0.3110506,0.44801274,0.029285254,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31529285,-0.107776105,-0.0102864085,0.033704307,0.9935505,-0.08393381,-0.027843056,0.0029387306,-0.79466075,0.8727733,-0.37381887,-4.2375577e-06,5.2326277e-06,3.3604172e-06,0.0,0.0,0.00014675966,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,7.118417e-08,0.00010281723,0.00032455055,0.00011855085,5.064968e-06,5.005865e-06,1.5145683e-06,0.011590718,0.011565507,0.011170863,0.048664086,0.048672058,0.20130599,4.3932746e-11,4.611616e-11,6.077567e-10,0.0,0.0,5.0000178e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020462256,0.0057664574,0.012253124,535,0.3119874,0.44867134,0.029285254,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31539288,-0.10795087,-0.009886711,0.033458866,0.9935439,-0.085456245,-0.030411676,0.004461977,-0.79550713,0.87249106,-0.373753,-4.240964e-06,5.2243277e-06,3.521839e-06,0.0,0.0,0.00014688403,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,7.034095e-08,0.00010155046,0.00033006872,0.00011814429,5.0804388e-06,5.0211884e-06,1.51695e-06,0.011673469,0.011648344,0.011207972,0.048958767,0.04896684,0.20189917,4.3941746e-11,4.612022e-11,6.0552047e-10,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021616563,0.00581668,0.012155828,535,0.31293067,0.4493319,0.041425135,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31549293,-0.108308025,-0.009434922,0.033211567,0.99351764,-0.08650738,-0.033594258,0.0066372184,-0.7963672,0.8721709,-0.3736975,-4.240964e-06,5.2243277e-06,3.521839e-06,0.0,0.0,0.00014688403,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,6.940267e-08,0.00010153263,0.00032914567,0.00011836352,5.0959798e-06,5.036556e-06,1.5276572e-06,0.011756169,0.011731125,0.011245222,0.049256366,0.04926454,0.20249513,4.3951745e-11,4.6130218e-11,6.055305e-10,0.0,0.0,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002106845,0.005908264,0.012093863,535,0.31388038,0.4499946,0.041425135,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31559344,-0.10873203,-0.008957545,0.03302264,0.9934822,-0.087405495,-0.03666461,0.008943422,-0.7972353,0.8718304,-0.373586,-4.244863e-06,5.214863e-06,3.7059485e-06,0.0,0.0,0.00014702602,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,6.880709e-08,0.00010144194,0.0003349742,0.00011795198,5.1116e-06,5.051967e-06,1.5362086e-06,0.011839128,0.011814177,0.011282479,0.0495569,0.049565166,0.20309371,4.3960745e-11,4.6134315e-11,6.033061e-10,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022444383,0.0059490604,0.012020292,535,0.31483656,0.4506592,0.04737211,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31569303,-0.10942586,-0.008487431,0.032954298,0.99341226,-0.08780679,-0.039379593,0.010840415,-0.79811156,0.8714501,-0.37348706,-4.244863e-06,5.214863e-06,3.7059485e-06,0.0,0.0,0.00014702602,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,6.8674304e-08,0.00010160441,0.00033886856,0.00011816234,5.127352e-06,5.067411e-06,1.5550544e-06,0.011923025,0.01189793,0.011319899,0.04986039,0.04986875,0.20369506,4.3970744e-11,4.6144314e-11,6.033161e-10,0.0,0.0,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021873643,0.006030355,0.011982294,535,0.3157992,0.4513259,0.04737211,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
31579302,-0.110103734,-0.008048716,0.032912012,0.9933425,-0.0878295,-0.04060753,0.012314361,-0.7989868,0.8710636,-0.37333032,-4.249538e-06,5.203559e-06,3.9258816e-06,0.0,0.0,0.0001471958,0.09720519,-0.04509528,-0.21260591,0.0,0.0,0.0,0.0,0.0,6.8743205e-08,0.00010154545,0.000339559,0.00011774537,5.1431343e-06,5.0829094e-06,1.5701785e-06,0.01200793,0.011982351,0.011357339,0.05016687,0.050175313,0.20429908,4.3979737e-11,4.6148443e-11,6.0110344e-10,0.0,0.0,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002362412,0.006056004,0.011923215,535,0.31676835,0.45199457,0.05673872,0.024238555,0.04203249,0.04203249,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
