timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
31496410,5.2497067,3.3596191,1,0,1,0,1,0,0
31506409,5.254541,3.3612304,1,0,1,0,1,0,0
31516410,5.2384276,3.364453,1,0,1,0,1,0,0
31526411,5.2609863,3.3580077,1,0,1,0,1,0,0
31536577,5.2625976,3.3402832,1,0,1,0,1,0,0
31546579,5.225537,3.3338377,1,0,1,0,1,0,0
31556547,5.1739745,3.3563964,1,0,1,0,1,0,0
31566529,5.1755857,3.3354492,1,0,1,0,1,0,0
31576528,5.1981444,3.3354492,1,0,1,0,1,0,0
31586523,5.1626954,3.3290038,1,0,1,0,1,0,0
31596506,5.167529,3.3306153,1,0,1,0,1,0,0
31606494,5.1626954,3.3370605,1,0,1,0,1,0,0
31616477,5.240039,3.3338377,1,0,1,0,1,0,0
31626455,5.259375,3.3354492,1,0,1,0,1,0,0
31636440,5.244873,3.3322265,1,0,1,0,1,0,0
31646421,5.2497067,3.3354492,1,0,1,0,1,0,0
31656408,5.2577634,3.338672,1,0,1,0,1,0,0
31666409,5.1884766,3.3354492,1,0,1,0,1,0,0
31676408,5.1933103,3.3370605,1,0,1,0,1,0,0
31686409,5.1933103,3.3338377,1,0,1,0,1,0,0
31696405,5.1933103,3.3322265,1,0,1,0,1,0,0
31706409,5.182031,3.3370605,1,0,1,0,1,0,0
31716409,5.21748,3.3338377,1,0,1,0,1,0,0
31726410,5.256152,3.3322265,1,0,1,0,1,0,0
31736470,5.2529297,3.3563964,1,0,1,0,1,0,0
31746452,5.2513185,3.3322265,1,0,1,0,1,0,0
31756409,5.259375,3.3370605,1,0,1,0,1,0,0
31766408,5.26582,3.3370605,1,0,1,0,1,0,0
31776409,5.1723633,3.3354492,1,0,1,0,1,0,0
31786406,5.1788087,3.3628418,1,0,1,0,1,0,0
31796413,5.1739745,3.3322265,1,0,1,0,1,0,0
31806408,5.1739745,3.3612304,1,0,1,0,1,0,0
31816408,5.1240234,3.3338377,1,0,1,0,1,0,0
31826409,5.18042,3.3547852,1,0,1,0,1,0,0
31836410,5.259375,3.3354492,1,0,1,0,1,0,0
31846408,5.2625976,3.338672,1,0,1,0,1,0,0
31856407,5.243262,3.338672,1,0,1,0,1,0,0
31866408,5.2480955,3.3402832,1,0,1,0,1,0,0
31876407,5.259375,3.364453,1,0,1,0,1,0,0
31886407,5.1836424,3.3338377,1,0,1,0,1,0,0
31896408,5.1981444,3.3370605,1,0,1,0,1,0,0
31906408,5.2029786,3.3322265,1,0,1,0,1,0,0
31916408,5.191699,3.3370605,1,0,1,0,1,0,0
31926438,5.191699,3.3563964,1,0,1,0,1,0,0
31936466,5.1884766,3.3354492,1,0,1,0,1,0,0
31946434,5.2529297,3.3612304,1,0,1,0,1,0,0
31956406,5.256152,3.3370605,1,0,1,0,1,0,0
31966405,5.2577634,3.338672,1,0,1,0,1,0,0
31976407,5.2480955,3.3596191,1,0,1,0,1,0,0
31986405,5.259375,3.3354492,1,0,1,0,1,0,0
31996406,5.1997557,3.3402832,1,0,1,0,1,0,0
32006407,5.170752,3.3580077,1,0,1,0,1,0,0
32016418,5.1739745,3.3402832,1,0,1,0,1,0,0
32026405,5.1691403,3.3628418,1,0,1,0,1,0,0
32036407,5.1852536,3.3580077,1,0,1,0,1,0,0
32046406,5.1836424,3.3322265,1,0,1,0,1,0,0
32056406,5.264209,3.3596191,1,0,1,0,1,0,0
32066406,5.2609863,3.3596191,1,0,1,0,1,0,0
32076407,5.256152,3.3370605,1,0,1,0,1,0,0
32086406,5.259375,3.3580077,1,0,1,0,1,0,0
32096407,5.254541,3.3322265,1,0,1,0,1,0,0
32106466,5.2223144,3.3612304,1,0,1,0,1,0,0
32116531,5.20459,3.3628418,1,0,1,0,1,0,0
32126525,5.190088,3.3338377,1,0,1,0,1,0,0
32136504,5.1884766,3.3338377,1,0,1,0,1,0,0
32146477,5.1997557,3.3354492,1,0,1,0,1,0,0
32156435,5.182031,3.3370605,1,0,1,0,1,0,0
32166418,5.256152,3.3580077,1,0,1,0,1,0,0
32176407,5.2609863,3.3354492,1,0,1,0,1,0,0
32186407,5.2480955,3.338672,1,0,1,0,1,0,0
32196407,5.2497067,3.3338377,1,0,1,0,1,0,0
