timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
33055417,33055417,127,5,0,0,1501,1501,1608,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33066977,33066977,127,5,0,0,1501,1501,1608,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33075420,33075420,127,5,0,0,1501,1501,1612,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33086977,33086977,127,5,0,0,1501,1501,1612,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33099034,33099034,127,5,0,0,1501,1501,1623,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33110989,33110989,127,5,0,0,1501,1501,1623,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33119047,33119047,127,5,0,0,1501,1501,1629,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33130992,33130992,127,5,0,0,1501,1501,1629,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33142977,33142977,127,5,0,0,1501,1501,1630,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33154989,33154989,127,5,0,0,1501,1501,1630,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33162977,33162977,127,5,0,0,1501,1501,1630,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33174980,33174980,127,5,0,0,1501,1501,1630,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33186978,33186978,127,5,0,0,1501,1502,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33198982,33198982,127,5,0,0,1501,1502,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33206988,33206988,127,5,0,0,1501,1505,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33219011,33219011,127,5,0,0,1501,1505,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33231059,33231059,127,5,0,0,1501,1514,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33242979,33242979,127,5,0,0,1501,1514,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33251037,33251037,127,5,0,0,1501,1522,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33262978,33262978,127,5,0,0,1501,1522,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33274978,33274978,127,5,0,0,1501,1526,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33286987,33286987,127,5,0,0,1501,1526,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33294978,33294978,127,5,0,0,1501,1530,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33306977,33306977,127,5,0,0,1501,1530,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33319111,33319111,127,5,0,0,1501,1537,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33331198,33331198,127,5,0,0,1501,1537,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33339058,33339058,127,5,0,0,1500,1549,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33350979,33350979,127,5,0,0,1500,1549,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33362977,33362977,127,5,0,0,1500,1557,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33374978,33374978,127,5,0,0,1500,1557,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33382978,33382978,127,5,0,0,1501,1559,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33394976,33394976,127,5,0,0,1501,1559,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33406977,33406977,127,5,0,0,1501,1560,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33419113,33419113,127,5,0,0,1501,1560,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33426977,33426977,127,5,0,0,1501,1562,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33439097,33439097,127,5,0,0,1501,1562,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33451111,33451111,127,5,0,0,1501,1564,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33463069,33463069,127,5,0,0,1501,1564,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33471167,33471167,127,5,0,0,1501,1565,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33483031,33483031,127,5,0,0,1501,1565,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33495000,33495000,127,5,0,0,1501,1565,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33506979,33506979,127,5,0,0,1501,1565,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33515004,33515004,127,5,0,0,1501,1565,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
33527010,33527010,127,5,0,0,1501,1565,1631,1500,1898,1898,1102,1500,1500,1500,1500,1500,0,0,0,0,0,0,12,0,0,12
