timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
31494275,-0.113499925,-0.008920757,0.033262298,0.992941,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31499276,-0.1129409,-0.009027803,0.033319447,0.9930019,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31504276,-0.11234135,-0.009109285,0.033357,0.9930679,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31509278,-0.11169565,-0.009166457,0.033402283,0.99313873,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31514280,-0.11100797,-0.009206664,0.03344432,0.993214,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31519285,-0.11030068,-0.009228359,0.033481214,0.9932914,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31524283,-0.10958589,-0.009249606,0.033502657,0.9933695,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31529285,-0.10887367,-0.009259628,0.03352495,0.99344695,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31534287,-0.10816966,-0.009268112,0.03355866,0.99352264,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31539288,-0.10748921,-0.009284242,0.03359534,0.9935952,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31544290,-0.106851384,-0.009301138,0.033637166,0.9936623,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31549293,-0.10626789,-0.009313091,0.03366566,0.99372387,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31554294,-0.10573214,-0.009332327,0.03368506,0.9937802,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31559344,-0.10523747,-0.009375602,0.033706862,0.99383146,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31564321,-0.10478705,-0.009446206,0.03371427,0.9938781,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31569303,-0.10438377,-0.009540632,0.033708967,0.99391997,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31574301,-0.10400898,-0.009671358,0.03369237,0.99395853,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31579302,-0.10366533,-0.009838436,0.03365777,0.99399394,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31584304,-0.103350274,-0.010047981,0.033609793,0.9940263,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31589306,-0.103071444,-0.010285538,0.03356248,0.99405444,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
31594307,-0.102838024,-0.0105401855,0.033482373,0.99407864,0.9994361,-3.6878726e-11,-1.3100532e-08,0.033581667,3
