timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
44264822,44263715,0.40551192,0.00081519055,-1.6723726,5.3685837,0.057884704,5.0093727,0
44285640,44283720,0.41237497,0.00076464587,-2.2307448,5.3405356,0.103531495,4.9921446,0
44305096,44303726,0.41749763,0.0007215545,-1.794796,5.2903113,0.067656025,4.9620852,0
44324934,44323733,0.42262164,0.0006839088,-1.9107018,5.235259,0.07748277,4.9344773,0
44345036,44343741,0.4241693,0.00065091276,-0.6134391,5.1846538,0.008064559,4.888191,0
44364969,44363747,0.4265144,0.0006209895,-0.97030926,5.1237755,0.020416804,4.8443356,0
44385657,44383754,0.4281763,0.0005938278,-0.71766686,5.0659566,0.0112964455,4.799028,0
44404806,44403762,0.4297812,0.00056885043,-0.7186854,5.009788,0.011455545,4.7540555,0
44424806,44423769,0.43278748,0.00054603314,-1.4004638,4.952759,0.044000145,4.7164707,0
44444869,44443797,0.43273082,0.0005252664,0.027523994,4.902984,1.7168008e-05,4.673817,0
44464904,44463783,0.43492055,0.00050579733,-1.0931969,4.8537674,0.027357431,4.6326504,0
44485441,44483789,0.43569744,0.00048812377,-0.4048326,4.8004327,0.003793395,4.5884323,0
44505192,44503797,0.43453753,0.00047175118,0.6245054,4.7477274,0.0091273375,4.5554466,0
44525159,44523835,0.43572676,0.0004563055,-0.6565778,4.709696,0.010170378,4.5120745,0
44544882,44543810,0.43686488,0.00044212726,-0.65214396,4.65682,0.010147406,4.469154,0
44565004,44563818,0.43439028,0.00042909026,1.470444,4.604992,0.05217057,4.4598913,0
44585645,44583825,0.43294844,0.00041669433,0.8774406,4.592619,0.018626552,4.4323416,0
44604884,44603832,0.43466204,0.00040502046,-1.0707822,4.560149,0.02793706,4.393671,0
44624969,44623839,0.43280378,0.0003944241,1.2122617,4.5117645,0.03619127,4.375235,0
44645176,44643847,0.43088275,0.0003843861,1.2844099,4.4895487,0.040828373,4.35817,0
44665088,44663853,0.4311315,0.00037491551,-0.17083406,4.4683185,0.00072570867,4.3163657,0
44685047,44683860,0.43028346,0.00036609487,0.6001861,4.4204226,0.009054523,4.2827673,0
