timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
31498234,31498025,0.03472707,0.053455688,-0.18887654
31500770,31500561,0.03318824,0.04582745,-0.20401588
31504482,31504276,0.028435776,0.035112206,-0.22177942
31508235,31508027,0.024271483,0.025756834,-0.23608857
31511983,31511779,0.022471638,0.017092653,-0.24790525
31514490,31514280,0.021456512,0.012385104,-0.25575495
31518248,31518039,0.020719785,0.0057272525,-0.26622206
31521988,31521783,0.018898515,0.0006142404,-0.27421933
31525769,31525567,0.016264787,-0.0022235678,-0.2793492
31529494,31529285,0.014185783,-0.004054839,-0.28182462
31531991,31531786,0.013242557,-0.005670887,-0.28166458
31535739,31535537,0.013472667,-0.007189158,-0.28029358
31539499,31539288,0.014909779,-0.0071833194,-0.27682906
31543253,31543042,0.01633713,-0.0062774722,-0.26962686
31547003,31546791,0.016997254,-0.0053325733,-0.2591985
31549503,31549293,0.015809549,-0.0049332236,-0.2504613
31553264,31553043,0.013965038,-0.003997129,-0.23568217
31556997,31556794,0.012166425,-0.0017666521,-0.2204173
31560755,31560548,0.011499135,0.0026766928,-0.20561808
31564528,31564321,0.010585948,0.00941221,-0.1919436
31567008,31566798,0.0095677525,0.01467952,-0.18337496
31570753,31570549,0.007033413,0.023050003,-0.1702879
31574507,31574301,0.0041221315,0.0324613,-0.15866366
31578265,31578052,0.0012393619,0.043689795,-0.14812402
31582010,31581803,-0.002918301,0.055445682,-0.13920482
31584518,31584304,-0.005387998,0.063694,-0.13355346
31588263,31588055,-0.007012021,0.07541612,-0.12442917
31592010,31591806,-0.008990707,0.085906096,-0.114808045
31595760,31595557,-0.013281654,0.09445291,-0.1036184
31599519,31599309,-0.017035242,0.10083232,-0.09118604
31602013,31601810,-0.01856604,0.10403827,-0.083471656
31605765,31605561,-0.02212569,0.10641269,-0.07311321
31609570,31609362,-0.026020095,0.10638485,-0.06677679
31613267,31613065,-0.028486116,0.10423826,-0.064311534
31617022,31616815,-0.032789994,0.10101025,-0.06572824
31619553,31619346,-0.03506641,0.09762427,-0.068208806
31623271,31623068,-0.03633035,0.09080189,-0.07135743
31627030,31626818,-0.036066134,0.08383962,-0.071014665
31630778,31630570,-0.033242747,0.077878445,-0.06708718
31634529,31634324,-0.029168574,0.074624665,-0.061418608
31637032,31636822,-0.02798462,0.07406744,-0.057571236
31640780,31640574,-0.02691688,0.07482344,-0.055342995
31644529,31644324,-0.026053423,0.07808719,-0.058794867
31648283,31648076,-0.022893123,0.08250733,-0.06605201
31652075,31651872,-0.015752671,0.08579825,-0.07168315
31654534,31654327,-0.009818424,0.08795444,-0.0716302
31658283,31658079,0.0035227514,0.09143981,-0.06586733
31662035,31661832,0.014388476,0.09540341,-0.057206117
31665792,31665582,0.021167217,0.10089827,-0.05118457
31669539,31669333,0.025472451,0.106726915,-0.05325716
31672038,31671834,0.028449921,0.110669546,-0.05714999
31675799,31675595,0.037943974,0.114486985,-0.06311183
31679550,31679337,0.050886624,0.11811587,-0.06115546
31683291,31683088,0.063868046,0.1223388,-0.05354896
31687052,31686849,0.06744967,0.12624036,-0.046447083
31689546,31689340,0.064190686,0.12664606,-0.046615556
31693293,31693090,0.056480173,0.122646995,-0.05556957
31697056,31696842,0.056517303,0.11527315,-0.06804505
31700835,31700629,0.06781336,0.10678085,-0.07383312
31704558,31704345,0.08146609,0.10203347,-0.073473886
31707048,31706845,0.084994875,0.10017003,-0.073182814
31710804,31710599,0.07663569,0.095453955,-0.07981359
31714554,31714348,0.061929684,0.08699021,-0.09499383
31718304,31718099,0.056192424,0.07633036,-0.10753304
31722055,31721851,0.069595836,0.07199486,-0.11061787
31724562,31724352,0.08060136,0.074928634,-0.110521026
31728305,31728103,0.08938344,0.084263206,-0.11512734
31732063,31731855,0.08205227,0.08902885,-0.12785481
31735809,31735606,0.072352745,0.08587105,-0.13646634
31739580,31739357,0.07170973,0.083504334,-0.13202918
31742066,31741858,0.07623506,0.08928793,-0.12604626
31745813,31745610,0.07938045,0.10573898,-0.12494453
31749578,31749373,0.07516263,0.117684506,-0.13496894
31753353,31753150,0.06803745,0.11445868,-0.1402407
31757068,31756862,0.06589514,0.10798553,-0.13222523
