timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1854587,16.755316,16.745155,0.2344,0.28304884,0.0,0.03303703,1.0,1.0,nan,4,4.186289,4.186289,4.186289,4.186289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1864549,16.740732,16.745111,0.26369998,0.28266945,0.0,0.033766817,1.0,1.0,nan,4,4.186278,4.186278,4.186278,4.186278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1874579,16.740732,16.745068,0.293,0.28287202,0.0,0.034580544,1.0,1.0,nan,4,4.186267,4.186267,4.186267,4.186267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1884609,16.740732,16.745026,0.2344,0.2819216,0.0,0.035235625,1.0,1.0,nan,4,4.1862564,4.1862564,4.1862564,4.1862564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1894582,16.66782,16.74426,0.3223,0.28271332,0.0,0.036128573,1.0,1.0,nan,4,4.186065,4.186065,4.186065,4.186065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1904549,16.769897,16.744514,0.2344,0.281766,0.0,0.03677747,1.0,1.0,nan,4,4.1861286,4.1861286,4.1861286,4.1861286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1914548,16.769897,16.744766,0.293,0.28198627,0.0,0.03759136,1.0,1.0,nan,4,4.1861916,4.1861916,4.1861916,4.1861916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1924580,16.740732,16.744726,0.3223,0.28277674,0.0,0.038489413,1.0,1.0,nan,4,4.1861815,4.1861815,4.1861815,4.1861815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1934549,16.755316,16.744831,0.26369998,0.2824027,0.0,0.03921964,1.0,1.0,nan,4,4.186208,4.186208,4.186208,4.186208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1944550,16.740732,16.744791,0.3223,0.283185,0.0,0.040115006,1.0,1.0,nan,4,4.1861978,4.1861978,4.1861978,4.1861978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
