t,angle
1.859249,0.667879010341508
1.869254,0.780507863196048
1.879247,0.630331874900301
1.889248,0.818067548624679
1.899258,0.611558307061874
1.909279,0.611538920743909
1.919247,0.611558307061874
1.929247,0.630331874900301
1.93928,0.855600923580344
1.949248,0.630331874900301
1.959246,0.855614682232427
1.969301,0.780520414613187
1.979248,0.66785783897446
1.989246,0.855587561331653
1.999233,0.611558307061874
2.009248,0.611558307061874
2.019246,0.611558307061874
2.029215,0.611558307061874
2.039262,0.611558307061874
2.049246,0.630331874900301
2.059246,0.724199712879451
2.069247,0.630342303671042
2.079277,0.855600923580344
2.089313,0.874388248879099
2.099355,0.874402714456466
2.109257,0.611558307061874
2.119317,0.611558307061874
2.12923,0.611558307061874
2.139249,0.630331874900301
2.149251,0.836841115480179
2.159246,0.592784739147986
2.169251,0.611568425273933
2.179278,0.611568425273933
2.189246,0.630342303671042
2.19925,0.874388248879099
2.209278,0.611568425273933
2.219246,0.592784739147986
2.229247,0.874402714456466
2.239246,0.630331874900301
2.249247,0.630353024539919
2.259266,0.855614682232427
2.269277,0.836854960071391
2.27925,0.874388248879099
2.289256,0.555246789613567
2.299246,0.611568425273933
2.309248,0.611568425273933
2.319246,0.630342303671042
2.329246,0.874402714456466
2.339251,0.630342303671042
2.349246,0.667890060216039
2.359246,0.630353024539919
2.369212,0.874388248879099
2.379247,0.555246789613567
2.389248,0.611568425273933
2.399246,0.630342303671042
2.409246,0.874402714456466
2.419281,0.611568425273933
2.429235,0.874402714456466
2.43925,0.630353024539919
2.449246,0.592794546797017
2.459247,0.630342303671042
2.469247,0.611578826885731
2.479246,0.611568425273933
2.489253,0.855643388875108
2.499247,0.630342303671042
2.509248,0.874402714456466
2.519249,0.630331874900301
2.529249,0.874402714456466
2.539253,0.874417585198324
2.549248,0.630353024539919
2.559264,0.611568425273933
2.569248,0.611578826885731
2.579279,0.836854960071391
2.589248,0.855628837319756
2.599248,0.705449814262174
2.609328,0.630342303671042
2.61927,0.611568425273933
2.629279,0.667890060216039
2.639267,0.611578826885731
2.649251,0.536472910911925
2.659246,0.611578826885731
2.669246,0.893176591479084
2.679246,0.836869192433984
2.689246,0.630331874900301
2.699246,0.705437816412411
2.709246,0.630342303671042
2.719246,0.667901419585118
2.729246,0.611578826885731
2.739268,0.799307205249512
2.749254,0.893191781401062
2.759246,0.611568425273933
2.769246,0.874417585198324
2.779246,0.630342303671042
2.789248,0.630353024539919
2.799247,0.630342303671042
2.809246,0.611558307061874
2.819247,0.836854960071391
2.829247,0.799307205249512
2.839246,0.611558307061874
2.849247,0.611568425273933
2.859251,0.611568425273933
2.869247,0.630331874900301
2.879251,0.874402714456466
2.889276,0.855614682232427
2.899261,0.630342303671042
2.909249,0.855628837319756
2.919246,0.874388248879099
2.929248,0.611568425273933
2.939246,0.799307205249512
2.949246,0.818067548624679
2.959247,0.630331874900301
2.969247,0.592784739147986
2.979246,0.611558307061874
2.989246,0.611558307061874
2.999246,0.705437816412411
3.009263,0.799293981668243
3.019247,0.555246789613567
3.029247,0.611558307061874
3.039246,0.780520414613187
3.049246,0.836841115480179
3.059275,0.630342303671042
3.069251,0.555237603103099
3.079246,0.592804629147268
3.089246,0.574001940059755
3.099277,0.836841115480179
3.109264,0.742973280216475
3.119256,0.611568425273933
3.129259,0.611558307061874
3.13926,0.611558307061874
3.149254,0.836841115480179
3.159247,0.574011171160953
3.169246,0.780520414613187
3.179247,0.874402714456466
3.189246,0.855614682232427
3.199247,0.592794546797017
3.209248,1.02457677797423
3.219271,0.611558307061874
3.229254,0.611558307061874
3.239253,0.874388248879099
3.249248,0.855614682232427
3.259248,0.630342303671042
3.269249,0.836854960071391
3.279254,0.630331874900301
3.289246,0.630331874900301
3.299291,0.611568425273933
3.30926,0.574011171160953
3.319249,0.855628837319756
3.329253,0.705437816412411
3.33925,0.836854960071391
3.349246,0.874417585198324
3.359248,0.874402714456466
3.369222,0.761746847461825
3.379247,0.780533327680896
3.389247,0.855643388875108
3.399247,0.611568425273933
3.409247,0.611568425273933
3.419246,0.874417585198324
3.429248,0.649116181985894
3.43925,0.630342303671042
3.449249,0.874402714456466
3.459275,0.630342303671042
3.469251,0.611568425273933
3.479247,0.761759450010428
3.489248,0.630342303671042
3.499247,0.630353024539919
3.509237,0.611578826885731
3.519247,0.630342303671042
3.529252,0.611568425273933
3.539246,0.630342303671042
3.549253,0.874417585198324
3.559247,0.855643388875108
3.569248,0.874417585198324
3.579247,0.874417585198324
3.589249,0.818081082713827
3.599247,0.630353024539919
3.609247,0.874417585198324
3.619275,0.630342303671042
3.629288,0.611568425273933
3.639389,0.611578826885731
3.64934,0.611558307061874
3.659375,0.874417585198324
3.669346,0.611568425273933
3.679383,0.874417585198324
3.689345,0.630342303671042
3.699308,0.649127222107243
3.709304,0.611568425273933
3.719336,0.855628837319756
3.729341,0.630353024539919
3.73934,0.667901419585118
3.749295,0.649116181985894
3.7593,0.836869192433984
3.769339,0.855643388875108
3.779364,0.611568425273933
3.789386,0.611578826885731
3.799359,0.611578826885731
3.809382,0.611568425273933
3.819335,0.611578826885731
3.829282,0.611568425273933
3.839283,0.611578826885731
