t,angle
1.872268,0.592688466425129
1.882252,0.836687990882327
1.892245,0.61143494092382
1.902267,0.817917858256628
1.912247,0.648993193546204
1.922246,0.630210480304959
1.932247,0.780377592896116
1.942247,0.611446397139941
1.95228,0.817917858256628
1.962245,0.611452549917043
1.972301,0.611452549917043
1.982247,0.592682228056937
1.992245,0.630222871747106
2.002245,0.836696409631258
2.012246,0.592682228056937
2.022245,0.817910007017456
2.032247,0.592682228056937
2.042248,0.592688466425129
2.052245,0.667770543826189
2.062247,0.630222871747106
2.072248,0.799155766713599
2.082246,0.592682228056937
2.092245,0.855475734680004
2.102247,0.573911906167711
2.11225,0.61145898582561
2.122245,0.592688466425129
2.132255,0.611452549917043
2.142248,0.630229505193285
2.152251,0.817926088192521
2.162246,0.611446397139941
2.172247,0.874237052384481
2.182245,0.611452549917043
2.192245,0.61145898582561
2.202246,0.836696409631258
2.212246,0.836696409631258
2.22225,0.667770543826189
2.23225,0.61145898582561
2.242246,0.648993193546204
2.252284,0.799155766713599
2.262266,0.592688466425129
2.272246,0.592688466425129
2.282245,0.611452549917043
2.292258,0.61145898582561
2.302245,0.573911906167711
2.312257,0.61145898582561
2.322245,0.667770543826189
2.332246,1.04318092094436
2.342274,0.573911906167711
2.352247,0.630229505193285
2.362247,0.817934696844181
2.372246,0.855475734680004
2.382276,0.855475734680004
2.392255,0.649000024527147
2.402274,0.592694979248938
2.412258,0.855485134444722
2.422245,0.761623139763855
2.432249,0.667770543826189
2.442246,0.855485134444722
2.452246,0.536376908036926
2.462245,0.780393658832834
2.472273,0.61145898582561
2.482279,0.855475734680004
2.492362,0.611465704880539
2.502289,0.592688466425129
2.512283,0.592694979248938
2.52232,0.836714409362546
2.532282,0.630243647612624
2.542293,0.855475734680004
2.552308,0.61145898582561
2.562263,0.611465704880539
2.57226,0.855485134444722
2.582296,0.64900715603557
2.592248,0.87425585947696
2.602252,0.61145898582561
2.612263,0.855485134444722
2.622246,0.61145898582561
2.632246,0.817943684231534
2.642247,0.61145898582561
2.652246,0.592682228056937
2.662251,0.855485134444722
2.672281,0.855485134444722
2.682248,0.461299898920418
2.692287,0.592694979248938
2.702253,0.611465704880539
2.712286,0.611472707097382
2.722285,0.87424625352957
2.732258,0.61145898582561
2.742252,0.836705215784537
2.752272,0.61145898582561
2.762296,0.61145898582561
2.772258,0.780393658832834
2.78226,0.855475734680004
2.792293,0.855475734680004
2.802254,0.592688466425129
2.812263,0.836696409631258
2.822255,0.855466731028887
2.83227,0.630229505193285
2.842264,0.61145898582561
2.852313,0.592688466425129
2.862273,0.611452549917043
2.872284,0.592688466425129
2.882526,0.592688466425129
2.892303,0.855475734680004
2.902304,0.61145898582561
2.912308,0.592694979248938
2.922309,0.592688466425129
2.93231,0.61145898582561
2.94249,0.630229505193285
2.952356,0.611452549917043
2.962325,0.855466731028887
2.972455,0.76163150855644
2.982321,0.630229505193285
2.992334,0.592694979248938
3.002331,0.592688466425129
3.012459,0.555147427529783
3.022333,0.780402233827386
3.032473,0.799172959052783
3.042371,0.592694979248938
3.052349,0.87425585947696
3.062379,0.667777881556811
3.072337,0.893016772332241
3.082331,0.61145898582561
3.092356,0.855485134444722
3.102356,0.836714409362546
3.112362,0.61145898582561
3.122429,0.555147427529783
3.132366,0.930557809792853
3.142372,0.836705215784537
3.152367,0.87425585947696
3.162364,0.61145898582561
3.172355,0.87425585947696
3.182364,0.611465704880539
3.192366,0.61145898582561
3.202369,0.611465704880539
3.212409,0.61145898582561
3.222374,0.555153527883054
3.232374,0.611465704880539
3.242417,0.592694979248938
3.25239,0.611465704880539
3.262385,0.611465704880539
3.272409,0.87425585947696
3.282385,0.592694979248938
3.292388,0.611465704880539
3.302458,0.836714409362546
3.312245,0.855485134444722
3.322245,0.667777881556811
3.332245,0.498835868965883
3.342247,0.74286078324104
3.352245,0.836714409362546
3.362245,0.592694979248938
3.372245,0.874265870248883
3.382245,0.517612076387544
3.392245,0.536371262305592
3.402246,0.780402233827386
3.412247,0.611465704880539
3.422248,0.611465704880539
3.432247,0.686548607039075
3.442249,0.724082101504321
3.452245,0.780402233827386
3.462246,0.517612076387544
3.472261,0.592694979248938
3.482245,0.893026584458179
3.492245,0.74286078324104
3.502246,0.94933875908473
3.512245,0.780402233827386
3.522245,0.986880208560557
3.532256,0.461299898920418
3.542246,0.498841350593922
3.552247,0.705319332481265
3.562248,0.705311582315787
3.572245,0.705319332481265
3.582245,0.480065349389711
3.592245,0.649000024527147
3.602245,0.32990481727249
3.61225,0.630236430476448
3.622247,0.724074480414499
3.632247,0.686548607039075
3.642252,0.667777881556811
3.652249,0.498841350593922
3.662251,0.423758447139208
3.672245,0.480065349389711
3.682245,0.724082101504321
3.692246,0.705319332481265
3.702245,0.686548607039075
3.712245,0.630229505193285
3.722245,0.724082101504321
3.732253,0.93056803426316
3.742252,0.573917946992848
3.752253,0.911787291087005
3.762256,0.742869289824911
3.772259,0.705319332481265
3.782261,0.498841350593922
3.792264,0.480076122473672
3.802269,0.761623139763855
3.81227,0.724098349566796
3.822276,0.517618003964466
3.832317,0.517612076387544
3.842221,0.348675543288732
3.852276,1.00565093321262
3.862245,0.442529173042729
3.872245,0.705327409262865
3.882245,0.423758447139208
3.892245,0.517618003964466
3.902245,0.51760638851529
3.912246,0.480050857051886
3.922315,0.705304158748489
3.932245,0.780385445195414
3.942245,0.780385445195414
3.952245,0.724082101504321
3.962245,0.498835868965883
3.972246,0.498835868965883
3.982245,0.498835868965883
3.992247,0.724090057882281
4.002275,0.667770543826189
4.012262,0.51760638851529
4.022288,0.724082101504321
4.032277,0.686541063089405
4.042272,0.667770543826189
4.052246,0.855466731028887
4.062245,0.592682228056937
4.072245,0.592688466425129
4.082245,0.855458123470533
4.092245,0.592682228056937
4.102286,0.742852620654015
4.112245,0.611452549917043
4.122245,0.611452549917043
4.132245,0.780385445195414
4.142245,0.667763515313415
4.152245,0.61145898582561
4.162245,0.855475734680004
4.172245,0.592688466425129
4.182247,0.855475734680004
4.192245,0.61145898582561
4.202245,0.855475734680004
4.212247,0.742852620654015
4.222267,0.630236430476448
4.232269,0.61145898582561
4.242245,0.592682228056937
4.252246,0.611465704880539
4.262246,0.780393658832834
4.272246,0.592688466425129
4.282245,0.855485134444722
4.292245,0.85544991198502
4.302239,0.611452549917043
4.312247,0.817902534456833
4.322248,0.648986663076931
4.332245,0.855458123470533
4.342245,0.874228256020398
4.352254,0.611446397139941
4.362245,0.855442096553345
4.372246,0.611446397139941
4.382246,0.611446397139941
4.392245,0.592670574630283
4.402248,0.83667995951826
4.412275,0.611440527480062
4.422247,0.611446397139941
4.432245,0.611440527480062
4.442245,0.611440527480062
4.452245,0.874219864416965
4.462246,0.630210480304959
4.472245,0.648980433104211
4.482246,0.836687990882327
4.492247,0.799147725594277
4.502245,0.799147725594277
4.512267,0.611452549917043
4.52227,0.79914005448337
4.532272,0.611452549917043
4.542258,0.592676264129924
4.552246,0.611452549917043
4.562245,0.874228256020398
4.572245,0.611452549917043
4.582245,0.592682228056937
4.592247,0.592676264129924
4.602245,0.611446397139941
4.612245,0.611446397139941
4.622245,0.611452549917043
4.632245,0.667756796002221
4.642245,0.855466731028887
4.652246,0.874228256020398
4.662245,0.611452549917043
4.672246,0.611446397139941
4.682246,0.611452549917043
4.692247,0.592682228056937
4.70228,0.611452549917043
4.712273,0.61145898582561
4.722247,0.611452549917043
4.732245,0.64900715603557
4.742245,0.611452549917043
4.752245,0.592688466425129
4.762246,0.592682228056937
4.772246,0.836696409631258
4.782245,0.592682228056937
4.792245,0.592676264129924
4.802245,0.592688466425129
4.812247,0.592688466425129
4.822247,0.611452549917043
4.832246,1.71890145494179
4.842245,0.855466731028887
4.852245,0.611452549917043
4.862245,0.61145898582561
4.872245,0.592688466425129
4.882245,0.836705215784537
4.892245,1.00563988410697
4.902267,0.573917946992848
4.912259,0.592688466425129
4.922247,0.836705215784537
4.932245,0.61145898582561
4.942246,0.855485134444722
4.952245,0.855475734680004
4.962245,0.61145898582561
4.972245,0.61145898582561
4.982246,0.855494930344795
4.992247,0.611465704880539
5.002246,0.780393658832834
5.012245,0.611465704880539
5.022245,0.667770543826189
5.032227,0.76163150855644
5.042275,0.855485134444722
5.052262,0.61145898582561
5.062274,0.592694979248938
5.07226,0.611465704880539
5.082251,0.611465704880539
5.092248,0.87425585947696
5.102252,0.780402233827386
5.11225,0.592694979248938
5.122247,0.649000024527147
5.132275,0.61145898582561
5.142245,0.61145898582561
5.152245,0.611465704880539
5.162281,0.592694979248938
5.172245,0.64900715603557
5.182245,0.611465704880539
5.192245,0.855485134444722
5.202246,0.836714409362546
5.212246,0.799172959052783
5.222245,0.592694979248938
5.232246,0.799172959052783
5.242245,0.855485134444722
5.252246,0.61145898582561
5.262247,0.592688466425129
5.272245,0.611465704880539
5.282246,0.592694979248938
5.292274,0.592694979248938
5.302245,0.611465704880539
5.312245,0.611465704880539
5.322245,0.630229505193285
5.332245,0.799172959052783
