t,angle
1.848089,0.968288564955433
1.858051,0.968288564955433
1.868049,0.987080003617283
1.878067,0.987062760516951
1.88807,1.00587256392775
1.898033,0.987045974795006
1.908031,0.911981909169114
1.918036,0.968288564955433
1.928115,1.19359975099361
1.938121,0.987062760516951
1.948091,0.987062760516951
1.95809,1.36254663974832
1.968173,1.04340357295714
1.978169,0.987080003617283
1.988151,1.23112728949938
1.998222,0.987062760516951
2.008127,1.02461115122939
2.018158,1.23112728949938
2.028229,1.23114879382326
2.038168,0.987080003617283
2.048151,0.968305480213538
2.058152,1.23114879382326
2.068176,0.987080003617283
2.078169,0.987062760516951
2.088204,1.02461115122939
2.098161,0.987080003617283
2.108172,0.968288564955433
2.118191,0.987062760516951
2.128158,1.19359975099361
2.138184,0.987080003617283
2.148154,1.23114879382326
2.15814,1.23112728949938
2.168133,0.987080003617283
2.178157,1.23114879382326
2.188087,0.987080003617283
2.1981,0.968305480213538
2.208118,0.968305480213538
2.218083,1.19359975099361
2.228092,0.987062760516951
2.238173,1.19359975099361
2.248195,1.2123742724965
2.258175,0.987080003617283
2.268202,1.21233248103385
2.278144,0.968288564955433
2.288163,0.968288564955433
2.298195,0.968305480213538
2.308151,1.17482522931732
2.318158,0.987080003617283
2.328141,1.15603051414026
2.338123,1.23112728949938
2.348128,1.11850166327533
2.358199,1.04340357295714
2.368136,0.968305480213538
2.378143,0.686699928881402
2.388205,0.987080003617283
2.398131,1.21235309590756
2.40832,0.987080003617283
2.418317,0.987080003617283
2.428337,1.2123742724965
2.438322,1.23114879382326
2.448358,1.2123742724965
2.458292,0.987062760516951
2.46836,0.987062760516951
2.478325,0.987062760516951
2.488294,1.23114879382326
2.498245,1.21235309590756
2.508264,1.00585452687762
2.518269,0.987080003617283
2.52828,1.19359975099361
2.538318,1.2123742724965
2.548259,1.23114879382326
2.558346,1.19359975099361
2.568366,1.00581985108161
2.578339,1.17480470822541
2.588337,0.987080003617283
2.598341,1.00585452687762
2.608341,1.23112728949938
2.618346,0.987080003617283
2.628374,1.19359975099361
2.638282,0.987080003617283
2.648282,1.2123742724965
2.658313,0.987080003617283
2.668223,1.00585452687762
2.678205,1.02461115122939
2.688205,0.987080003617283
2.698215,0.949530956669111
2.708201,0.987080003617283
2.718252,0.987080003617283
2.728202,0.968305480213538
2.738218,1.2499014829216
2.748321,1.00583695594247
2.758263,1.2123742724965
2.768265,0.987080003617283
2.778311,1.23112728949938
2.788309,1.23114879382326
2.798275,0.968305480213538
2.808324,0.987080003617283
2.818271,1.2123742724965
2.828276,1.13727618545546
2.838265,1.23112728949938
2.84824,1.13723698127605
2.858245,0.987062760516951
2.868274,1.21235309590756
2.878322,1.23112728949938
2.88831,0.987080003617283
2.898439,1.02462904999181
2.908363,0.987062760516951
2.918413,1.23114879382326
2.928379,0.968305480213538
2.938369,0.987080003617283
2.948348,0.968305480213538
2.958363,1.24994572617279
2.96836,1.02461115122939
2.978359,1.19362115290852
2.988409,0.949498221837867
2.998331,1.2123742724965
3.008333,1.2499014829216
3.018347,1.15603051414026
3.028319,1.00583695594247
3.038316,0.987080003617283
3.048335,0.949530956669111
3.058334,1.24992331497118
3.068332,1.21235309590756
3.078443,1.15605070747037
3.088426,0.968305480213538
3.097983,0.987045974795006
3.107983,0.987062760516951
3.118332,0.987080003617283
3.128351,1.2123742724965
3.138353,1.06217809577089
3.147986,0.987080003617283
3.157983,1.00585452687762
3.167984,0.911965977480728
3.177983,1.02462904999181
3.187983,1.02462904999181
3.197983,0.987062760516951
3.207983,1.19359975099361
3.217983,0.987080003617283
3.227984,1.2123742724965
3.237986,1.00583695594247
3.247983,0.987080003617283
3.257983,1.23114879382326
3.267984,0.987062760516951
3.277985,1.23112728949938
3.287984,0.949530956669111
3.297985,1.24992331497118
3.307984,1.09970793093952
3.317984,0.742998208550386
3.327983,0.836883812600912
3.337984,1.15605070747037
3.347985,1.09970793093952
3.357991,1.32499825486266
3.367984,1.15605070747037
3.377983,1.11848212549473
3.387984,0.874432861139108
3.397984,1.19359975099361
3.407983,0.874417585198324
3.417983,0.987080003617283
3.427984,0.874432861139108
3.437983,1.08095261843032
3.447985,0.893191781401062
3.457983,0.893207385218999
3.467983,0.855643388875108
3.477983,1.32502139771982
3.487983,0.855658336932175
3.497984,0.949530956669111
3.507984,0.874432861139108
3.517983,0.874432861139108
3.527986,1.15605070747037
3.537983,1.11850166327533
3.547984,0.874432861139108
3.558002,0.874417585198324
3.567985,0.855658336932175
3.577984,1.04340357295714
3.587992,1.15603051414026
3.597983,1.30624687731457
3.607983,0.855643388875108
3.617983,0.855643388875108
3.627983,1.11850166327533
3.637987,0.855658336932175
3.647983,1.15605070747037
3.658004,1.38132083191089
3.667983,1.09972714093271
3.677986,1.23114879382326
3.687991,1.06217809577089
3.697997,1.06215954137714
3.707993,1.06217809577089
3.717994,0.85567368152557
3.727997,1.36257043795018
3.737999,1.08095261843032
3.748007,0.893223402969026
3.758002,1.11848212549473
3.768005,1.17480470822541
3.778008,0.911981909169114
3.788012,0.874432861139108
3.798015,0.987080003617283
3.808014,1.13727618545546
3.818015,1.06217809577089
3.828014,1.04338534637515
3.838015,0.893207385218999
3.847984,1.30624687731457
3.857985,1.0621971423684
3.867983,0.855658336932175
3.877984,0.874432861139108
3.887983,0.911981909169114
3.897983,1.08095261843032
3.907984,0.911981909169114
3.918018,1.08095261843032
3.928,1.11850166327533
3.937983,1.15607143648126
3.947984,0.968305480213538
3.957985,1.08095261843032
3.967983,1.09972714093271
3.977984,1.02462904999181
3.987983,1.04340357295714
3.997984,0.855658336932175
4.007983,1.15603051414026
4.017991,1.0809337362328
4.027984,0.987080003617283
4.037987,0.987080003617283
4.047984,1.02462904999181
4.057984,0.761772405542215
4.068014,1.28747235671955
4.078002,1.06217809577089
4.08803,0.874432861139108
4.098006,0.930756432986728
4.107983,0.968305480213538
4.117984,1.23114879382326
4.127983,0.987080003617283
4.137983,0.968305480213538
4.147985,0.968305480213538
4.157983,1.2123742724965
4.167984,0.968305480213538
4.177983,0.987097704135924
4.187984,1.02461115122939
4.197984,0.987080003617283
4.207983,1.23112728949938
4.217983,0.987062760516951
4.227983,0.968305480213538
4.237985,1.23112728949938
4.247984,1.02462904999181
4.258001,0.987062760516951
4.267983,0.987080003617283
4.277985,0.987080003617283
