t,angle
1.86908,0.855739025986893
1.8791,0.836962731716973
1.889085,1.09983083575804
1.8991,0.855756353813326
1.909095,1.00594937412953
1.919121,0.836979679452346
1.929151,1.08105454382704
1.939185,1.08105454382704
1.949166,0.836962731716973
1.959107,0.855739025986893
1.969131,0.818186437291547
1.97917,1.08105454382704
1.989132,1.08105454382704
1.999169,1.0622782516952
2.009113,0.836962731716973
2.019119,0.893291614046258
2.02917,0.836962731716973
2.039224,0.855739025986893
2.049199,0.855739025986893
2.059202,1.08105454382704
2.069177,0.836962731716973
2.079137,1.09983083575804
2.08918,0.855739025986893
2.099124,1.08105454382704
2.109197,0.874533028007858
2.119226,1.09983083575804
2.129237,1.08105454382704
2.139204,1.08105454382704
2.149226,0.855739025986893
2.159223,0.836979679452346
2.16922,0.855739025986893
2.179252,0.836962731716973
2.189171,0.836962731716973
2.199171,0.818170248973074
2.209193,0.836962731716973
2.219208,0.836962731716973
2.229193,1.09983083575804
2.239212,0.855739025986893
2.249143,1.08107643211862
2.259147,0.836962731716973
2.269192,1.08105454382704
2.279129,0.855756353813326
2.289133,0.836962731716973
2.29917,0.836962731716973
2.309181,1.0622782516952
2.319145,1.09985310403112
2.329207,0.83694617200256
2.339245,1.08105454382704
2.34926,0.836962731716973
2.359287,0.855739025986893
2.36932,0.818186437291547
2.37929,0.818186437291547
2.389306,0.855739025986893
2.399334,0.836979679452346
2.409285,0.818186437291547
2.419294,0.818186437291547
2.429322,0.836979679452346
2.439307,0.836962731716973
2.449286,0.780633847988128
2.459261,0.836962731716973
2.469258,1.09983083575804
2.479261,1.08107643211862
2.489276,0.836979679452346
2.499293,1.09985310403112
2.509265,0.72431962999567
2.519268,0.83694617200256
2.529366,1.08105454382704
2.539321,0.818203004928576
2.549322,0.818186437291547
2.559304,1.06229975999586
2.569327,0.836962731716973
2.57934,0.836979679452346
2.58933,1.08105454382704
2.599334,1.06229975999586
2.609361,0.668003439648903
2.619382,1.08107643211862
2.62902,1.09983083575804
2.639294,0.893309702032306
2.64924,1.08107643211862
2.659261,1.1374064472108
2.669278,1.08107643211862
2.679264,1.1374064472108
2.689246,0.780618402482247
2.699249,1.08107643211862
2.709307,0.912067907828734
2.719255,1.09983083575804
2.72931,0.874515320097813
2.739328,0.855739025986893
2.749349,0.836962731716973
2.759335,0.893328204187398
2.76932,1.0622782516952
2.779328,0.836962731716973
2.789325,1.08105454382704
2.799325,0.836962731716973
2.809324,0.836962731716973
2.819321,0.818203004928576
2.829273,0.818203004928576
2.839303,0.818186437291547
2.849363,0.836962731716973
2.859338,0.836962731716973
2.869416,1.0622782516952
2.879416,1.06229975999586
2.889561,0.818203004928576
2.899464,0.855756353813326
2.909467,0.836979679452346
2.919472,0.836979679452346
2.929484,0.836962731716973
2.939479,1.09983083575804
2.949464,1.04350195936601
2.959485,0.780633847988128
2.969481,1.02474641513422
2.97951,1.08105454382704
2.989454,0.912067907828734
2.99946,0.912086375883012
3.009019,0.836962731716973
3.019016,0.780649655407272
3.029017,0.836962731716973
3.039016,0.818203004928576
3.049016,0.836979679452346
3.059016,1.08105454382704
3.069016,1.0622782516952
3.079017,1.1749597895057
3.089017,1.19371229227842
3.099017,0.987193069475399
3.109021,0.76185755311711
3.119018,1.08107643211862
3.129017,0.836979679452346
3.139019,0.836979679452346
3.149016,0.705528667668684
3.159016,0.799410142714103
3.169016,0.949601706946804
3.179016,0.930844201441755
3.189017,1.21248858293117
3.199017,0.930844201441755
3.209016,0.743096305278622
3.219016,0.780633847988128
3.229017,0.743096305278622
3.239016,0.987173081229209
3.249018,0.987173081229209
3.259016,0.949639723048594
3.269016,0.968416396356169
3.279017,1.21251313088662
3.289019,0.705528667668684
3.299025,1.17493600140391
3.309016,0.949639723048594
3.319019,0.743081258104537
3.329017,0.76185755311711
3.339017,0.930844201441755
3.349016,1.08107643211862
3.359017,0.949639723048594
3.369016,0.949620494881833
3.379016,0.818203004928576
3.389016,0.949620494881833
3.399017,0.912067907828734
3.409017,1.08105454382704
3.419019,0.705542954571843
3.429017,0.96839678814548
3.43902,0.949601706946804
3.449024,1.04352308766651
3.459029,0.76185755311711
3.469031,1.08107643211862
3.479032,1.04350195936601
3.489022,0.96839678814548
3.499037,0.686752372252373
3.509037,0.930844201441755
3.519044,0.912067907828734
3.529047,1.02472566684296
3.539045,0.705542954571843
3.549024,1.1749597895057
3.559053,0.799410142714103
3.569048,0.724304962953896
3.579016,0.743081258104537
3.589016,0.574106222967009
3.599016,0.930863049556325
3.609016,0.874515320097813
3.619016,0.743096305278622
3.629017,0.930882329244938
