timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
10415156,0.0,0.0,0.022180816,0.0,0.9999385,0.0,0.0,0.011090181,0.0,0.0,-0.0,0,0,0,0,0
10420165,0.0,0.0,0.022207048,0.0,0.99993837,0.0,0.0,0.011103296,0.0,0.0,-0.0,0,0,0,0,0
10425207,0.0,0.0,0.022233453,0.0,0.9999382,0.0,0.0,0.011116497,0.0,0.0,-0.0,0,0,0,0,0
10430138,0.0,0.0,0.022258285,0.0,0.9999381,0.0,0.0,0.011128913,0.0,0.0,-0.0,0,0,0,0,0
10435195,0.0,0.0,0.022270437,0.0,0.999938,0.0,0.0,0.011134989,0.0,0.0,-0.0,0,0,0,0,0
10440162,0.0,0.0,0.022294298,0.0,0.9999379,0.0,0.0,0.011146918,0.0,0.0,-0.0,0,0,0,0,0
10445163,0.0,0.0,0.022322496,0.0,0.9999377,0.0,0.0,0.011161016,0.0,0.0,-0.0,0,0,0,0,0
10450148,0.0,0.0,0.022345474,0.0,0.9999376,0.0,0.0,0.011172504,0.0,0.0,-0.0,0,0,0,0,0
10455160,0.0,0.0,0.022374235,0.0,0.9999374,0.0,0.0,0.011186884,0.0,0.0,-0.0,0,0,0,0,0
10460131,0.0,0.0,0.022390448,0.0,0.99993736,0.0,0.0,0.01119499,0.0,0.0,-0.0,0,0,0,0,0
10465101,0.0,0.0,0.022414692,0.0,0.9999372,0.0,0.0,0.011207111,0.0,0.0,-0.0,0,0,0,0,0
10470154,0.0,0.0,0.022436233,0.0,0.99993706,0.0,0.0,0.011217881,0.0,0.0,-0.0,0,0,0,0,0
10475103,0.0,0.0,0.022451747,0.0,0.999937,0.0,0.0,0.011225638,0.0,0.0,-0.0,0,0,0,0,0
10480118,0.0,0.0,0.022467693,0.0,0.9999369,0.0,0.0,0.01123361,0.0,0.0,-0.0,0,0,0,0,0
10485107,0.0,0.0,0.022483068,0.0,0.9999368,0.0,0.0,0.011241297,0.0,0.0,-0.0,0,0,0,0,0
10490125,0.0,0.0,0.022509797,0.0,0.99993664,0.0,0.0,0.011254661,0.0,0.0,-0.0,0,0,0,0,0
10495110,0.0,0.0,0.022529854,0.0,0.9999366,0.0,0.0,0.011264688,0.0,0.0,-0.0,0,0,0,0,0
10500156,0.0,0.0,0.022543255,0.0,0.99993646,0.0,0.0,0.011271389,0.0,0.0,-0.0,0,0,0,0,0
10505128,0.0,0.0,0.022567665,0.0,0.99993634,0.0,0.0,0.011283593,0.0,0.0,-0.0,0,0,0,0,0
10510116,0.0,0.0,0.022588534,0.0,0.9999362,0.0,0.0,0.011294027,0.0,0.0,-0.0,0,0,0,0,0
10515185,0.0,0.0,0.022599425,0.0,0.99993616,0.0,0.0,0.011299472,0.0,0.0,-0.0,0,0,0,0,0
10520123,0.0,0.0,0.02262552,0.0,0.999936,0.0,0.0,0.011312519,0.0,0.0,-0.0,0,0,0,0,0
10525121,0.0,0.0,0.022647686,0.0,0.99993587,0.0,0.0,0.011323601,0.0,0.0,-0.0,0,0,0,0,0
10530094,0.0,0.0,0.022673469,0.0,0.99993575,0.0,0.0,0.011336491,0.0,0.0,-0.0,0,0,0,0,0
10535102,0.0,0.0,0.022705518,0.0,0.99993557,0.0,0.0,0.011352515,0.0,0.0,-0.0,0,0,0,0,0
10540209,0.0,0.0,0.022722395,0.0,0.99993545,0.0,0.0,0.011360954,0.0,0.0,-0.0,0,0,0,0,0
10545209,0.0,0.0,0.022734558,0.0,0.9999354,0.0,0.0,0.011367034,0.0,0.0,-0.0,0,0,0,0,0
10550157,0.0,0.0,0.022745155,0.0,0.9999353,0.0,0.0,0.011372332,0.0,0.0,-0.0,0,0,0,0,0
10555146,0.0,0.0,0.02275325,0.0,0.99993527,0.0,0.0,0.011376379,0.0,0.0,-0.0,0,0,0,0,0
10560214,0.0,0.0,0.022763517,0.0,0.9999352,0.0,0.0,0.0113815125,0.0,0.0,-0.0,0,0,0,0,0
10565141,0.0,0.0,0.022774823,0.0,0.99993515,0.0,0.0,0.011387166,0.0,0.0,-0.0,0,0,0,0,0
10570157,0.0,0.0,0.022785349,0.0,0.9999351,0.0,0.0,0.011392428,0.0,0.0,-0.0,0,0,0,0,0
10575140,0.0,0.0,0.0227962,0.0,0.99993503,0.0,0.0,0.0113978535,0.0,0.0,-0.0,0,0,0,0,0
10580149,0.0,0.0,0.0227999,0.0,0.99993503,0.0,0.0,0.011399703,0.0,0.0,-0.0,0,0,0,0,0
10585146,0.0,0.0,0.022806125,0.0,0.999935,0.0,0.0,0.011402816,0.0,0.0,-0.0,0,0,0,0,0
10590196,0.0,0.0,0.022814445,0.0,0.9999349,0.0,0.0,0.011406975,0.0,0.0,-0.0,0,0,0,0,0
10595146,0.0,0.0,0.022816729,0.0,0.9999349,0.0,0.0,0.011408117,0.0,0.0,-0.0,0,0,0,0,0
10600143,0.0,0.0,0.022826325,0.0,0.99993485,0.0,0.0,0.011412915,0.0,0.0,-0.0,0,0,0,0,0
10605195,0.0,0.0,0.022825139,0.0,0.99993485,0.0,0.0,0.011412322,0.0,0.0,-0.0,0,0,0,0,0
10610149,0.0,0.0,0.02282901,0.0,0.99993485,0.0,0.0,0.011414257,0.0,0.0,-0.0,0,0,0,0,0
10615147,0.0,0.0,0.022842411,0.0,0.9999348,0.0,0.0,0.011420957,0.0,0.0,-0.0,0,0,0,0,0
10620159,0.0,0.0,0.0228509,0.0,0.99993473,0.0,0.0,0.011425202,0.0,0.0,-0.0,0,0,0,0,0
10625157,0.0,0.0,0.022854209,0.0,0.99993473,0.0,0.0,0.011426856,0.0,0.0,-0.0,0,0,0,0,0
10630136,0.0,0.0,0.022854479,0.0,0.99993473,0.0,0.0,0.011426991,0.0,0.0,-0.0,0,0,0,0,0
10635183,0.0,0.0,0.02285102,0.0,0.99993473,0.0,0.0,0.011425261,0.0,0.0,-0.0,0,0,0,0,0
10640120,0.0,0.0,0.022858834,0.0,0.9999347,0.0,0.0,0.011429168,0.0,0.0,-0.0,0,0,0,0,0
10645100,0.0,0.0,0.022860609,0.0,0.9999347,0.0,0.0,0.011430056,0.0,0.0,-0.0,0,0,0,0,0
10650155,0.0,0.0,0.022862084,0.0,0.9999347,0.0,0.0,0.011430793,0.0,0.0,-0.0,0,0,0,0,0
10655106,0.0,0.0,0.022864755,0.0,0.9999347,0.0,0.0,0.011432129,0.0,0.0,-0.0,0,0,0,0,0
10660114,0.0,0.0,0.02286816,0.0,0.9999346,0.0,0.0,0.0114338305,0.0,0.0,-0.0,0,0,0,0,0
10665139,0.0,0.0,0.022866566,0.0,0.9999346,0.0,0.0,0.011433034,0.0,0.0,-0.0,0,0,0,0,0
10670162,0.0,0.0,0.022868183,0.0,0.9999346,0.0,0.0,0.011433842,0.0,0.0,-0.0,0,0,0,0,0
10675116,0.0,0.0,0.022859208,0.0,0.9999347,0.0,0.0,0.0114293555,0.0,0.0,-0.0,0,0,0,0,0
10680165,0.0,0.0,0.02285962,0.0,0.9999347,0.0,0.0,0.011429561,0.0,0.0,-0.0,0,0,0,0,0
10685108,0.0,0.0,0.022861402,0.0,0.9999347,0.0,0.0,0.011430453,0.0,0.0,-0.0,0,0,0,0,0
10690154,0.0,0.0,0.022862284,0.0,0.9999347,0.0,0.0,0.011430893,0.0,0.0,-0.0,0,0,0,0,0
10695177,0.0,0.0,0.022865292,0.0,0.9999347,0.0,0.0,0.011432397,0.0,0.0,-0.0,0,0,0,0,0
10700137,0.0,0.0,0.022858322,0.0,0.9999347,0.0,0.0,0.011428912,0.0,0.0,-0.0,0,0,0,0,0
10705122,0.0,0.0,0.022864284,0.0,0.9999347,0.0,0.0,0.011431893,0.0,0.0,-0.0,0,0,0,0,0
10710113,0.0,0.0,0.022865046,0.0,0.9999347,0.0,0.0,0.011432274,0.0,0.0,-0.0,0,0,0,0,0
10715125,0.0,0.0,0.022861017,0.0,0.9999347,0.0,0.0,0.01143026,0.0,0.0,-0.0,0,0,0,0,0
10720190,0.0,0.0,0.022858614,0.0,0.9999347,0.0,0.0,0.011429058,0.0,0.0,-0.0,0,0,0,0,0
10725288,0.0,0.0,0.022857064,0.0,0.9999347,0.0,0.0,0.0114282835,0.0,0.0,-0.0,0,0,0,0,0
10730202,0.0,0.0,0.022861129,0.0,0.9999347,0.0,0.0,0.011430316,0.0,0.0,-0.0,0,0,0,0,0
10735203,0.0,0.0,0.022854857,0.0,0.99993473,0.0,0.0,0.01142718,0.0,0.0,-0.0,0,0,0,0,0
10740328,0.0,0.0,0.02284382,0.0,0.9999348,0.0,0.0,0.011421661,0.0,0.0,-0.0,0,0,0,0,0
10745187,0.0,0.0,0.022840345,0.0,0.9999348,0.0,0.0,0.011419924,0.0,0.0,-0.0,0,0,0,0,0
10750233,0.0,0.0,0.022834716,0.0,0.99993485,0.0,0.0,0.01141711,0.0,0.0,-0.0,0,0,0,0,0
10755186,0.0,0.0,0.022839412,0.0,0.9999348,0.0,0.0,0.011419457,0.0,0.0,-0.0,0,0,0,0,0
10760272,0.0,0.0,0.022829065,0.0,0.99993485,0.0,0.0,0.011414285,0.0,0.0,-0.0,0,0,0,0,0
