timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
10255961,0,0.0,0.0,0.0,0.0,-0.16727212,-8.8102496e-07,5.76544e-08,0.0,0.005077331,-0.0017553584,0.052755233,0.12122621,-0.00017615214,1.15274215e-05,0.0,-0.039346427,0.02143852,0.018113257,0.029823149,-0.0015091016,0.0,0.12048081,0.44938356,0.97080106,0.6399091,0.4898913,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10265958,0,0.0,0.0,0.0,0.0,-0.16539179,-8.8102496e-07,5.76544e-08,0.0,0.005140454,-0.0017470302,0.053367563,0.122356325,-0.00017615214,1.15274215e-05,0.0,0.017774701,-0.009428479,0.0119028585,0.029813316,-0.0015091016,0.0,0.11920384,0.45473638,0.97491986,0.63994706,0.49097556,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10275962,0,0.0,0.0,0.0,0.0,-0.16354626,-8.8102496e-07,5.76544e-08,0.0,0.0051417258,-0.001661328,0.0541726,0.12362904,-0.00017615214,1.15274215e-05,0.0,0.017407835,0.022677442,0.045585442,0.029808566,-0.0015091016,0.0,0.117963634,0.4601159,0.9790533,0.64003706,0.4920604,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10285966,0,0.0,0.0,0.0,0.0,-0.16173464,-8.8102496e-07,5.76544e-08,0.0,0.005321447,-0.0014436948,0.05467812,0.124554105,-0.00017615214,1.15274215e-05,0.0,0.02616333,0.006297382,0.008872622,0.029806813,-0.0015091016,0.0,0.11675962,0.4655214,0.9832013,0.6401789,0.49314573,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10295970,0,0.0,0.0,0.0,0.0,-0.15995689,-8.8102496e-07,5.76544e-08,0.0,0.0052826675,-0.0013576287,0.05519581,0.12544511,-0.00017615214,1.15274215e-05,0.0,-0.003965322,0.0054085967,-0.0053231777,0.029794686,-0.0015091016,0.0,0.11559143,0.470952,0.9873639,0.6403728,0.49423155,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10305970,0,0.0,0.0,0.0,0.0,-0.15719387,-8.8102496e-07,5.76544e-08,0.0,0.0051092175,-0.0012001956,0.0562405,0.12787412,-0.00017615214,1.15274215e-05,0.0,-0.01537016,0.025632195,0.017572386,0.029773623,-0.0015091016,0.0,0.13878939,0.47640714,0.95399696,0.6406184,0.4819843,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10315973,0,0.0,0.0,0.0,0.0,-0.15449062,-8.8102496e-07,5.76544e-08,0.0,0.0052457005,-0.0010254697,0.057148162,0.13007742,-0.00017615214,1.15274215e-05,0.0,0.019291049,0.02572017,0.011997111,0.029764058,-0.0015091016,0.0,0.13680646,0.48188603,0.9580301,0.64091635,0.48305306,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10325976,0,0.0,0.0,0.0,0.0,-0.15184419,-8.8102496e-07,5.76544e-08,0.0,0.0051333765,-0.00089419755,0.05823719,0.13237673,-0.00017615214,1.15274215e-05,0.0,-0.014829838,0.009835817,0.01199589,0.029758256,-0.0015091016,0.0,0.13488032,0.4873882,0.9620777,0.6412667,0.48412234,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10336031,0,0.0,0.0,0.0,0.0,-0.14925033,-8.8102496e-07,5.76544e-08,0.0,0.0050529805,-0.00078749936,0.05916571,0.13443336,-0.00017615214,1.15274215e-05,0.0,-0.01995559,0.013771683,0.020645158,0.029760202,-0.0015091016,0.0,0.1330072,0.492913,0.9661397,0.64166814,0.48519212,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
10345979,0,0.0,0.0,0.0,0.0,-0.14671652,-8.8102496e-07,5.76544e-08,0.0,0.0051468997,-0.00082397816,0.06004378,0.13636047,-0.00017615214,1.15274215e-05,0.0,0.0092427805,-0.0039801253,0.0073919417,0.029766489,-0.0015091016,0.0,0.13119636,0.49845994,0.9702161,0.6421204,0.48626244,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
