timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1856295,16.740732,16.751392,0.2344,0.3026835,0.0,0.03456693,1.0,1.0,nan,4,4.187848,4.187848,4.187848,4.187848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1866319,16.769897,16.751575,0.3223,0.30306813,0.0,0.035464536,1.0,1.0,nan,4,4.187894,4.187894,4.187894,4.187894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1876315,16.711569,16.751179,0.26369998,0.30229622,0.0,0.036196742,1.0,1.0,nan,4,4.1877947,4.1877947,4.1877947,4.1877947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1886316,16.784481,16.751509,0.26369998,0.30153942,0.0,0.036929388,1.0,1.0,nan,4,4.187877,4.187877,4.187877,4.187877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1896325,16.769897,16.75169,0.3223,0.3019465,0.0,0.037825383,1.0,1.0,nan,4,4.1879225,4.1879225,4.1879225,4.1879225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1906304,16.84281,16.752592,0.293,0.30177107,0.0,0.038637646,1.0,1.0,nan,4,4.188148,4.188148,4.188148,4.188148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1916317,16.711569,16.752186,0.2344,0.3004501,0.0,0.039289605,1.0,1.0,nan,4,4.1880465,4.1880465,4.1880465,4.1880465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1926276,16.72615,16.751928,0.26369998,0.2997295,0.0,0.040019102,1.0,1.0,nan,4,4.187982,4.187982,4.187982,4.187982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1936263,16.755316,16.751963,0.293,0.29959753,0.0,0.040831853,1.0,1.0,nan,4,4.1879907,4.1879907,4.1879907,4.1879907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1946271,16.696985,16.75142,0.293,0.29946816,0.0,0.04164639,1.0,1.0,nan,4,4.187855,4.187855,4.187855,4.187855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1956260,16.740732,16.751314,0.26369998,0.29876682,0.0,0.042378087,1.0,1.0,nan,4,4.1878285,4.1878285,4.1878285,4.1878285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1966259,16.769897,16.751497,0.3223,0.29922825,0.0,0.043273274,1.0,1.0,nan,4,4.1878743,4.1878743,4.1878743,4.1878743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1976353,16.769897,16.75168,0.2344,0.29795712,0.0,0.043930504,1.0,1.0,nan,4,4.18792,4.18792,4.18792,4.18792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1986319,16.72615,16.751427,0.3516,0.29900894,0.0,0.044903852,1.0,1.0,nan,4,4.1878567,4.1878567,4.1878567,4.1878567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1996285,16.72615,16.751177,0.2344,0.2977421,0.0,0.04555275,1.0,1.0,nan,4,4.187794,4.187794,4.187794,4.187794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2006259,16.740732,16.751074,0.26369998,0.29707462,0.0,0.046283346,1.0,1.0,nan,4,4.1877685,4.1877685,4.1877685,4.1877685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2016259,16.755316,16.751116,0.3516,0.29814374,0.0,0.04726011,1.0,1.0,nan,4,4.187779,4.187779,4.187779,4.187779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2026259,16.740732,16.751013,0.3516,0.2991919,0.0,0.04823668,1.0,1.0,nan,4,4.187753,4.187753,4.187753,4.187753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2036260,16.769897,16.7512,0.293,0.29907048,0.0,0.049050648,1.0,1.0,nan,4,4.1878,4.1878,4.1878,4.1878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2046268,16.740732,16.751097,0.3223,0.29952595,0.0,0.049946733,1.0,1.0,nan,4,4.187774,4.187774,4.187774,4.187774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2056261,16.769897,16.751284,0.293,0.29939798,0.0,0.05075997,1.0,1.0,nan,4,4.187821,4.187821,4.187821,4.187821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2066257,16.769897,16.751469,0.3223,0.29984704,0.0,0.05165489,1.0,1.0,nan,4,4.187867,4.187867,4.187867,4.187867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2076318,16.769897,16.751652,0.3223,0.30028728,0.0,0.052555628,1.0,1.0,nan,4,4.187913,4.187913,4.187913,4.187913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2086295,16.871975,16.752844,0.293,0.3001444,0.0,0.053367727,1.0,1.0,nan,4,4.188211,4.188211,4.188211,4.188211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
