timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
1848225,16.638655,16.749458,0.293,0.28012666,0.0,0.034285348,1.0,1.0,nan,4,4.1873646,4.1873646,4.1873646,4.1873646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1858123,16.740732,16.749372,0.293,0.2803791,0.0,0.035093457,1.0,1.0,nan,4,4.187343,4.187343,4.187343,4.187343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1868121,16.755316,16.749432,0.3223,0.28120106,0.0,0.035988554,1.0,1.0,nan,4,4.187358,4.187358,4.187358,4.187358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1878173,16.72615,16.7492,0.2344,0.2802834,0.0,0.0366409,1.0,1.0,nan,4,4.1873,4.1873,4.1873,4.1873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1888207,16.755316,16.749262,0.3516,0.28168175,0.0,0.03762421,1.0,1.0,nan,4,4.1873155,4.1873155,4.1873155,4.1873155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1898167,16.711569,16.748888,0.2344,0.28075466,0.0,0.038270827,1.0,1.0,nan,4,4.187222,4.187222,4.187222,4.187222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1908174,16.740732,16.748808,0.1465,0.27812222,0.0,0.038679197,1.0,1.0,nan,4,4.187202,4.187202,4.187202,4.187202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1918172,16.755316,16.748873,0.293,0.27841395,0.0,0.039492924,1.0,1.0,nan,4,4.187218,4.187218,4.187218,4.187218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1928194,16.740732,16.748793,0.2344,0.27755094,0.0,0.040145468,1.0,1.0,nan,4,4.187198,4.187198,4.187198,4.187198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1938199,16.72615,16.748568,0.293,0.27785385,0.0,0.040959764,1.0,1.0,nan,4,4.187142,4.187142,4.187142,4.187142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1948163,16.755316,16.748634,0.26369998,0.27757633,0.0,0.041689627,1.0,1.0,nan,4,4.1871586,4.1871586,4.1871586,4.1871586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1958237,16.72615,16.748411,0.293,0.27787876,0.0,0.042509537,1.0,1.0,nan,4,4.187103,4.187103,4.187103,4.187103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1968249,16.769897,16.748625,0.3223,0.27874976,0.0,0.04340598,1.0,1.0,nan,4,4.187156,4.187156,4.187156,4.187156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1978245,16.755316,16.748692,0.26369998,0.27845466,0.0,0.044138186,1.0,1.0,nan,4,4.187173,4.187173,4.187173,4.187173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1988230,16.755316,16.748756,0.26369998,0.27816534,0.0,0.044869512,1.0,1.0,nan,4,4.187189,4.187189,4.187189,4.187189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
1998296,16.755316,16.748821,0.3223,0.27903074,0.0,0.045770697,1.0,1.0,nan,4,4.1872053,4.1872053,4.1872053,4.1872053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2008235,16.72615,16.748596,0.293,0.27930465,0.0,0.04657962,1.0,1.0,nan,4,4.187149,4.187149,4.187149,4.187149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2018236,16.755316,16.748663,0.26369998,0.27899867,0.0,0.047312267,1.0,1.0,nan,4,4.1871657,4.1871657,4.1871657,4.1871657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2028305,16.769897,16.748873,0.4688,0.28272027,0.0,0.048623215,1.0,1.0,nan,4,4.187218,4.187218,4.187218,4.187218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2038244,16.799063,16.74937,0.3223,0.28349635,0.0,0.04951321,1.0,1.0,nan,4,4.1873426,4.1873426,4.1873426,4.1873426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2048228,16.740732,16.749285,0.2344,0.28253368,0.0,0.050163213,1.0,1.0,nan,4,4.187321,4.187321,4.187321,4.187321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2058231,16.755316,16.749344,0.3223,0.2833134,0.0,0.051058758,1.0,1.0,nan,4,4.187336,4.187336,4.187336,4.187336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2068255,16.755316,16.749403,0.293,0.28350332,0.0,0.0518746,1.0,1.0,nan,4,4.1873507,4.1873507,4.1873507,4.1873507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2078247,16.755316,16.749462,0.293,0.28368953,0.0,0.05268784,1.0,1.0,nan,4,4.1873655,4.1873655,4.1873655,4.1873655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
2088298,16.755316,16.74952,0.293,0.2838721,0.0,0.05350588,1.0,1.0,nan,4,4.18738,4.18738,4.18738,4.18738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
