timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
39796980,0.99982226,-0.014350594,0.007609014,0.009575448,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39801981,0.9998223,-0.014346257,0.0076107625,0.0095753,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39806983,0.9998224,-0.014342839,0.007609239,0.009573244,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39811983,0.9998224,-0.014341197,0.0076076854,0.009571936,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39816984,0.9998224,-0.0143412575,0.0076100603,0.009570469,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39821986,0.9998224,-0.014343257,0.0076099336,0.009568479,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39826988,0.99982244,-0.014339836,0.007608052,0.0095677525,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39831988,0.9998225,-0.01433847,0.007607045,0.009564469,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39836991,0.9998226,-0.014337311,0.0076035755,0.009563533,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39841991,0.99982256,-0.014332203,0.007606097,0.009565365,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39846992,0.99982274,-0.014329607,0.0076081636,0.009562783,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39851994,0.9998227,-0.014327063,0.007609417,0.009560197,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39856996,0.99982274,-0.014329691,0.0076120724,0.009560151,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39861996,0.9998226,-0.0143303815,0.007612351,0.009561278,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39866997,0.99982274,-0.014330356,0.007610315,0.0095599815,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39871998,0.99982274,-0.014329496,0.0076077,0.009560321,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39877000,0.9998227,-0.014328859,0.0076104198,0.009556498,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39882003,0.9998227,-0.014329214,0.0076133995,0.009556718,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39887003,0.99982274,-0.014325016,0.0076139076,0.009556729,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39892004,0.99982274,-0.014324532,0.0076133264,0.009555599,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39897005,0.9998228,-0.014322754,0.007613515,0.0095503805,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39902006,0.99982285,-0.014320037,0.0076143704,0.0095492285,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39907008,0.99982285,-0.014320147,0.0076146936,0.009548583,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39912009,0.99982285,-0.014320481,0.007612914,0.009549074,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39917011,0.9998229,-0.014324412,0.007613426,0.009546566,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39922011,0.9998228,-0.014325113,0.0076147043,0.009544231,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39927013,0.9998229,-0.014324227,0.007614905,0.00954208,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39932014,0.9998229,-0.014325188,0.007614846,0.009542756,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39937016,0.9998229,-0.014326061,0.007611026,0.009541958,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39942017,0.9998229,-0.014325242,0.007612171,0.009539948,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39947018,0.9998229,-0.014325833,0.0076123583,0.009537965,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39952023,0.9998229,-0.014327644,0.0076148636,0.009537502,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39957053,0.9998229,-0.014326887,0.0076155392,0.009538733,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39962025,0.9998229,-0.014324955,0.007613881,0.009537056,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39967023,0.99982285,-0.014330585,0.007616074,0.009538173,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39972025,0.99982285,-0.014328949,0.0076176147,0.009538073,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39977026,0.9998229,-0.014327092,0.0076167798,0.009532962,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39982028,0.99982285,-0.014328245,0.0076210927,0.009534772,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39987029,0.9998228,-0.014331932,0.0076191993,0.009536131,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39992031,0.9998228,-0.0143321175,0.0076164533,0.009536781,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
39997031,0.99982285,-0.014331761,0.007612248,0.009538051,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40002032,0.999823,-0.014330013,0.0076071387,0.009534338,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40007033,0.99982303,-0.014330441,0.0076061995,0.009530816,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40012035,0.9998229,-0.014330353,0.0076058833,0.009533173,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40017037,0.9998229,-0.014331066,0.0076080314,0.009530865,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40022038,0.99982303,-0.014329879,0.007608524,0.009528472,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40027042,0.999823,-0.014327004,0.0076066805,0.009528084,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40032040,0.999823,-0.014326993,0.0076057757,0.009530238,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40037041,0.9998231,-0.014325928,0.0076022595,0.009528344,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40042044,0.9998231,-0.014325277,0.0075999903,0.009526888,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40047045,0.99982315,-0.014327597,0.0076005957,0.009526171,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40052046,0.99982315,-0.014329422,0.0075975033,0.009524451,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40057046,0.99982315,-0.014328892,0.007596789,0.009522592,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40062048,0.9998231,-0.014331677,0.007594539,0.009523483,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40067049,0.99982303,-0.0143361315,0.007594914,0.009521304,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40072051,0.99982303,-0.014335672,0.0075940704,0.009520219,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40077053,0.99982303,-0.014342632,0.0075924294,0.009522554,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40082054,0.999823,-0.014345891,0.0075916266,0.009522231,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40087055,0.99982285,-0.0143500855,0.0075904243,0.009525768,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40092056,0.9998228,-0.0143539505,0.0075923037,0.009528221,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40097057,0.9998227,-0.014358129,0.007592628,0.009532425,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
40102060,0.9998226,-0.014360341,0.0075917374,0.0095353685,1.0,-2.3509008e-09,1.986646e-09,7.721226e-05,2
