timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
279003294,-3.137653,0.04043008,3.138805,-3.0538568,-2.3639903,2.1354742,3.0432835,0.15537906,0.11835215,-0.29372218,-0.22408718,0.15253264,0.06212926,0.15869188,0.7332291,-0.8624921,-0.031989932,0.7660646,0.15625864,6.0945742e-05,6.0945742e-05,0.077555
279013299,-3.1392562,0.040431105,3.137202,-3.0554605,-2.3655584,2.1338773,3.0416782,0.15537906,0.11835215,-0.29372218,-0.22408718,0.15253264,0.06212926,0.15869188,0.7332291,-0.8624921,-0.031989932,0.7660646,0.15625864,6.0945742e-05,6.0945742e-05,0.077555
279023308,-3.1393235,0.03819805,3.1373863,-3.0594847,-2.3947551,2.1671593,3.0459678,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
279033308,-3.1409307,0.038199052,3.13578,-3.0610957,-2.3956358,2.165485,3.044359,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
279043320,3.1405697,0.03820006,3.1340954,-3.062781,-2.3972752,2.1638124,3.0426714,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
279053318,3.1392436,0.03820113,3.1327696,-3.0641062,-2.3985586,2.1625037,3.0413427,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
279063321,3.1377528,0.03820218,3.131279,-3.0655968,-2.4000053,2.1610281,3.0398493,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
279073326,3.1360075,0.03820322,3.129534,-3.0673423,-2.4016974,2.1593015,3.038101,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
279083330,3.1347857,0.03820429,3.128312,-3.0685635,-2.402875,2.1581004,3.0368762,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
279093335,3.133178,0.038205337,3.1267047,-3.0701709,-2.4044297,2.1565135,3.0352654,0.18338749,0.16352832,-0.12951791,-0.38166913,0.1569612,-0.04905498,0.051950693,0.7284697,-0.93414533,-0.14734584,0.76591885,0.15682678,6.1191946e-05,6.1191946e-05,0.07713197
