timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
258153837,0.0,-0.0,-2.7032824,0.0,-0.21740507,0.0,0.0,0.9760815,0.0,0.0,-0.001,0,0,0,0,0
258173846,0.0,-0.0,-2.7024813,0.0,-0.21779603,0.0,0.0,0.97599435,0.0,0.0,-0.001,0,0,0,0,0
258193855,0.0,-0.0,-2.7008305,0.0,-0.21860154,0.0,0.0,0.9758142,0.0,0.0,-0.001,0,0,0,0,0
258213864,0.0,-0.0,-2.6986098,0.0,-0.21968485,0.0,0.0,0.9755709,0.0,0.0,-0.001,0,0,0,0,0
258233873,0.0,-0.0,-2.6960933,0.0,-0.2209122,0.0,0.0,0.9752937,0.0,0.0,-0.001,0,0,0,0,0
258253882,0.0,-0.0,-2.6939561,0.0,-0.22195424,0.0,0.0,0.97505707,0.0,0.0,-0.001,0,0,0,0,0
258273891,0.0,-0.0,-2.6916876,0.0,-0.22306012,0.0,0.0,0.9748047,0.0,0.0,-0.001,0,0,0,0,0
258293900,0.0,-0.0,-2.6900897,0.0,-0.22383882,0.0,0.0,0.9746262,0.0,0.0,-0.001,0,0,0,0,0
258313909,0.0,-0.0,-2.6902087,0.0,-0.22378089,0.0,0.0,0.97463953,0.0,0.0,-0.001,0,0,0,0,0
258333918,0.0,-0.0,-2.6918414,0.0,-0.22298513,0.0,0.0,0.97482187,0.0,0.0,-0.001,0,0,0,0,0
258353929,0.0,-0.0,-2.6941009,0.0,-0.2218837,0.0,0.0,0.97507316,0.0,0.0,-0.001,0,0,0,0,0
258373979,0.0,-0.0,-2.696571,0.0,-0.22067918,0.0,0.0,0.97534645,0.0,0.0,-0.001,0,0,0,0,0
258393952,0.0,-0.0,-2.698588,0.0,-0.21969558,0.0,0.0,0.97556853,0.0,0.0,-0.001,0,0,0,0,0
258413956,0.0,-0.0,-2.7004561,0.0,-0.21878414,0.0,0.0,0.9757733,0.0,0.0,-0.001,0,0,0,0,0
258433979,0.0,-0.0,-2.7024913,0.0,-0.21779113,0.0,0.0,0.9759954,0.0,0.0,-0.001,0,0,0,0,0
258453981,0.0,-0.0,-2.703921,0.0,-0.21709333,0.0,0.0,0.9761509,0.0,0.0,-0.001,0,0,0,0,0
258473992,0.0,-0.0,-2.7045143,0.0,-0.21680383,0.0,0.0,0.9762152,0.0,0.0,-0.001,0,0,0,0,0
258493992,0.0,-0.0,-2.70453,0.0,-0.2167961,0.0,0.0,0.9762169,0.0,0.0,-0.001,0,0,0,0,0
258514002,0.0,-0.0,-2.7042713,0.0,-0.2169224,0.0,0.0,0.97618884,0.0,0.0,-0.001,0,0,0,0,0
258534011,0.0,-0.0,-2.7042665,0.0,-0.21692471,0.0,0.0,0.97618836,0.0,0.0,-0.001,0,0,0,0,0
258554025,0.0,-0.0,-2.704561,0.0,-0.21678099,0.0,0.0,0.97622025,0.0,0.0,-0.001,0,0,0,0,0
258574028,0.0,-0.0,-2.70576,0.0,-0.21619573,0.0,0.0,0.97635007,0.0,0.0,-0.001,0,0,0,0,0
258594037,0.0,-0.0,-2.7083688,0.0,-0.21492198,0.0,0.0,0.9766312,0.0,0.0,-0.001,0,0,0,0,0
258614047,0.0,-0.0,-2.711052,0.0,-0.21361156,0.0,0.0,0.9769187,0.0,0.0,-0.001,0,0,0,0,0
258634057,0.0,-0.0,-2.7130337,0.0,-0.21264346,0.0,0.0,0.9771298,0.0,0.0,-0.001,0,0,0,0,0
258654077,0.0,-0.0,-2.7142544,0.0,-0.212047,0.0,0.0,0.97725946,0.0,0.0,-0.001,0,0,0,0,0
258674078,0.0,-0.0,-2.714679,0.0,-0.21183953,0.0,0.0,0.97730446,0.0,0.0,-0.001,0,0,0,0,0
258694082,0.0,-0.0,-2.7150455,0.0,-0.21166047,0.0,0.0,0.97734326,0.0,0.0,-0.001,0,0,0,0,0
258714092,0.0,-0.0,-2.7162132,0.0,-0.21108976,0.0,0.0,0.9774667,0.0,0.0,-0.001,0,0,0,0,0
258734101,0.0,-0.0,-2.71802,0.0,-0.21020667,0.0,0.0,0.97765696,0.0,0.0,-0.001,0,0,0,0,0
258754110,0.0,-0.0,-2.7193468,0.0,-0.20955808,0.0,0.0,0.9777962,0.0,0.0,-0.001,0,0,0,0,0
258774120,0.0,-0.0,-2.7197895,0.0,-0.20934159,0.0,0.0,0.97784257,0.0,0.0,-0.001,0,0,0,0,0
258794128,0.0,-0.0,-2.7190502,0.0,-0.20970304,0.0,0.0,0.97776514,0.0,0.0,-0.001,0,0,0,0,0
258814140,0.0,-0.0,-2.7170587,0.0,-0.21067657,0.0,0.0,0.9775558,0.0,0.0,-0.001,0,0,0,0,0
258834159,0.0,-0.0,-2.7152483,0.0,-0.21156132,0.0,0.0,0.9773648,0.0,0.0,-0.001,0,0,0,0,0
258854156,0.0,-0.0,-2.7146902,0.0,-0.21183406,0.0,0.0,0.97730565,0.0,0.0,-0.001,0,0,0,0,0
258874196,0.0,-0.0,-2.7146225,0.0,-0.21186717,0.0,0.0,0.9772985,0.0,0.0,-0.001,0,0,0,0,0
258894174,0.0,-0.0,-2.7137818,0.0,-0.21227792,0.0,0.0,0.9772093,0.0,0.0,-0.001,0,0,0,0,0
258914183,0.0,-0.0,-2.7119336,0.0,-0.2131809,0.0,0.0,0.97701275,0.0,0.0,-0.001,0,0,0,0,0
258934192,0.0,-0.0,-2.7099175,0.0,-0.21416563,0.0,0.0,0.97679734,0.0,0.0,-0.001,0,0,0,0,0
258954202,0.0,-0.0,-2.708544,0.0,-0.21483639,0.0,0.0,0.97665006,0.0,0.0,-0.001,0,0,0,0,0
258974210,0.0,-0.0,-2.7075188,0.0,-0.215337,0.0,0.0,0.9765398,0.0,0.0,-0.001,0,0,0,0,0
258994229,0.0,-0.0,-2.706705,0.0,-0.21573432,0.0,0.0,0.9764522,0.0,0.0,-0.001,0,0,0,0,0
259014231,0.0,-0.0,-2.7054708,0.0,-0.21633688,0.0,0.0,0.97631884,0.0,0.0,-0.001,0,0,0,0,0
259034238,0.0,-0.0,-2.7040286,0.0,-0.21704087,0.0,0.0,0.9761625,0.0,0.0,-0.001,0,0,0,0,0
259054247,0.0,-0.0,-2.7034273,0.0,-0.2173343,0.0,0.0,0.9760972,0.0,0.0,-0.001,0,0,0,0,0
259074256,0.0,-0.0,-2.7036612,0.0,-0.21722017,0.0,0.0,0.9761226,0.0,0.0,-0.001,0,0,0,0,0
259094270,0.0,-0.0,-2.7038145,0.0,-0.21714535,0.0,0.0,0.9761393,0.0,0.0,-0.001,0,0,0,0,0
259114274,0.0,-0.0,-2.7033546,0.0,-0.21736981,0.0,0.0,0.97608936,0.0,0.0,-0.001,0,0,0,0,0
259134283,0.0,-0.0,-2.7020357,0.0,-0.21801348,0.0,0.0,0.9759458,0.0,0.0,-0.001,0,0,0,0,0
259154292,0.0,-0.0,-2.7002742,0.0,-0.21887295,0.0,0.0,0.97575337,0.0,0.0,-0.001,0,0,0,0,0
259174304,0.0,-0.0,-2.6985362,0.0,-0.21972078,0.0,0.0,0.9755628,0.0,0.0,-0.001,0,0,0,0,0
259194310,0.0,-0.0,-2.6965268,0.0,-0.22070082,0.0,0.0,0.97534156,0.0,0.0,-0.001,0,0,0,0,0
259214321,0.0,-0.0,-2.6938028,0.0,-0.22202902,0.0,0.0,0.9750401,0.0,0.0,-0.001,0,0,0,0,0
259234329,0.0,-0.0,-2.6909251,0.0,-0.2234317,0.0,0.0,0.9747196,0.0,0.0,-0.001,0,0,0,0,0
259254338,0.0,-0.0,-2.6884933,0.0,-0.2246167,0.0,0.0,0.9744472,0.0,0.0,-0.001,0,0,0,0,0
259274392,0.0,-0.0,-2.686414,0.0,-0.22562969,0.0,0.0,0.9742131,0.0,0.0,-0.001,0,0,0,0,0
259294359,0.0,-0.0,-2.6841807,0.0,-0.22671735,0.0,0.0,0.9739606,0.0,0.0,-0.001,0,0,0,0,0
259314372,0.0,-0.0,-2.6823857,0.0,-0.22759144,0.0,0.0,0.97375673,0.0,0.0,-0.001,0,0,0,0,0
259334375,0.0,-0.0,-2.6811306,0.0,-0.22820243,0.0,0.0,0.97361374,0.0,0.0,-0.001,0,0,0,0,0
259354383,-0.015349697,-0.015900536,-2.252277,1e-45,-0.43006772,0.01047807,-0.0035085802,0.90272903,0.0,0.0,-0.008761032,0,0,0,0,0
259374392,-0.023771698,-0.03493823,-2.252277,1e-45,-0.4298656,0.02088025,-0.0032147437,0.9026457,0.0,0.0,-0.010068699,0,0,0,0,0
259394401,-0.037611466,-0.048514042,-2.252277,1e-45,-0.42953467,0.029978609,-0.0065397616,0.9025289,0.0,0.0,-0.011208991,0,0,0,0,0
259414408,-0.051673874,-0.06273768,-2.252277,1e-45,-0.4290625,0.039411407,-0.009823868,0.90236115,0.0,0.0,-0.012336721,0,0,0,0,0
