timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
258160144,5.24165,3.3370605,1,0,1,0,1,0,0
258170142,5.1981444,3.3338377,1,0,1,0,1,0,0
258180066,5.1836424,3.3354492,1,0,1,0,1,0,0
258190142,5.190088,3.3580077,1,0,1,0,1,0,0
258200053,5.191699,3.3322265,1,0,1,0,1,0,0
258210093,5.182031,3.3354492,1,0,1,0,1,0,0
258220054,5.2625976,3.3370605,1,0,1,0,1,0,0
258230094,5.2335935,3.3354492,1,0,1,0,1,0,0
258240055,5.2335935,3.3370605,1,0,1,0,1,0,0
258250091,5.225537,3.364453,1,0,1,0,1,0,0
258260089,5.26582,3.3612304,1,0,1,0,1,0,0
258270124,5.21748,3.3322265,1,0,1,0,1,0,0
258280054,5.191699,3.3354492,1,0,1,0,1,0,0
258290191,5.194922,3.3338377,1,0,1,0,1,0,0
258300133,5.1868653,3.3354492,1,0,1,0,1,0,0
258310141,5.1852536,3.3628418,1,0,1,0,1,0,0
258320116,5.1852536,3.3354492,1,0,1,0,1,0,0
258330116,5.2529297,3.3402832,1,0,1,0,1,0,0
258340091,5.256152,3.3338377,1,0,1,0,1,0,0
258350095,5.2625976,3.3563964,1,0,1,0,1,0,0
258360062,5.2529297,3.3370605,1,0,1,0,1,0,0
258370105,5.2609863,3.3354492,1,0,1,0,1,0,0
258380087,5.231982,3.3596191,1,0,1,0,1,0,0
258390063,5.191699,3.338672,1,0,1,0,1,0,0
258400121,5.1884766,3.3370605,1,0,1,0,1,0,0
258410134,5.1981444,3.3370605,1,0,1,0,1,0,0
258420085,5.1884766,3.3354492,1,0,1,0,1,0,0
258430091,5.190088,3.338672,1,0,1,0,1,0,0
258440052,5.2625976,3.3370605,1,0,1,0,1,0,0
258450096,5.259375,3.3338377,1,0,1,0,1,0,0
258460053,5.235205,3.3354492,1,0,1,0,1,0,0
258470091,5.256152,3.3354492,1,0,1,0,1,0,0
258480054,5.2529297,3.3354492,1,0,1,0,1,0,0
258490094,5.2480955,3.3660643,1,0,1,0,1,0,0
258500053,5.194922,3.3354492,1,0,1,0,1,0,0
258510099,5.194922,3.3370605,1,0,1,0,1,0,0
258520070,5.194922,3.3596191,1,0,1,0,1,0,0
258530093,5.194922,3.3596191,1,0,1,0,1,0,0
258540054,5.1884766,3.3354492,1,0,1,0,1,0,0
258550101,5.2625976,3.3370605,1,0,1,0,1,0,0
258560055,5.2497067,3.338672,1,0,1,0,1,0,0
258570094,5.2625976,3.3354492,1,0,1,0,1,0,0
258580055,5.264209,3.3354492,1,0,1,0,1,0,0
258590094,5.254541,3.3628418,1,0,1,0,1,0,0
258600056,5.244873,3.3354492,1,0,1,0,1,0,0
258610091,5.1836424,3.3563964,1,0,1,0,1,0,0
258620059,5.1981444,3.338672,1,0,1,0,1,0,0
258630105,5.206201,3.3354492,1,0,1,0,1,0,0
258640055,5.196533,3.3580077,1,0,1,0,1,0,0
258650151,5.1836424,3.3563964,1,0,1,0,1,0,0
258660110,5.2464843,3.3354492,1,0,1,0,1,0,0
258670099,5.254541,3.338672,1,0,1,0,1,0,0
258680053,5.259375,3.3612304,1,0,1,0,1,0,0
258690090,5.235205,3.338672,1,0,1,0,1,0,0
258700060,5.230371,3.3370605,1,0,1,0,1,0,0
258710097,5.2384276,3.3354492,1,0,1,0,1,0,0
258720054,5.165918,3.3354492,1,0,1,0,1,0,0
258730097,5.1691403,3.3596191,1,0,1,0,1,0,0
258740053,5.194922,3.3628418,1,0,1,0,1,0,0
258750097,5.1852536,3.3370605,1,0,1,0,1,0,0
258760059,5.18042,3.3354492,1,0,1,0,1,0,0
258770093,5.2529297,3.3354492,1,0,1,0,1,0,0
258780055,5.2513185,3.3370605,1,0,1,0,1,0,0
258790099,5.259375,3.3338377,1,0,1,0,1,0,0
258800055,5.264209,3.3660643,1,0,1,0,1,0,0
258810093,5.240039,3.3338377,1,0,1,0,1,0,0
258820055,5.2609863,3.3612304,1,0,1,0,1,0,0
258830093,5.1981444,3.3402832,1,0,1,0,1,0,0
258840057,5.196533,3.3370605,1,0,1,0,1,0,0
258850165,5.20459,3.3660643,1,0,1,0,1,0,0
258860091,5.206201,3.3596191,1,0,1,0,1,0,0
