timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
280103041,270951598,305070127,304152623,305070127,3,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
280822079,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
281835732,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
282853062,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
283867110,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
284883996,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
285898705,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
286909077,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
288931036,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
289943000,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
290954461,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
291960673,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
293046995,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
294055031,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
295064998,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
296076997,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,2,7
296695999,280304005,305070127,304152623,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,7
298058998,280304005,305070127,304152623,36634671,2,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,9
