timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
258153837,15154129,-33.9385715,18.8741563,-1.7355323,0.83154464,-0.41231132,-0.23954648,0.1367903,0.0,0.05765646,-0.01914235,0.041875597,0.09906791,-1.5294534,0.020032808,-0.32580173,-0.0056933844,0.0026079374,-0.115454376,-2.7032824,0.0010599645,131.77486,0.10737994,0.2979586,0.43487373,0.13761266,0.09074225,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258163841,15154129,-33.9385715,18.8741563,-1.7349956,0.83128065,-0.41123006,-0.23954648,0.1367903,0.0,0.060026303,-0.022012128,0.041769154,0.098984115,-1.5294534,0.020032808,-0.32580173,0.3282543,-0.4306777,0.04879422,-2.702862,0.0010599645,131.77486,0.106523216,0.29884282,0.43543386,0.13806506,0.090864964,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258173846,15154129,-33.9385715,18.8741563,-1.7344278,0.83098054,-0.41017106,-0.23954648,0.1367903,0.0,0.06305088,-0.025435647,0.0417092,0.098922886,-1.5294534,0.020032808,-0.32580173,0.24614568,-0.2202416,-0.047379036,-2.7024813,0.0010599645,131.77486,0.105700195,0.2997322,0.43599543,0.13851528,0.09098769,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258183850,15154129,-33.9385715,18.8741563,-1.7338362,0.83066046,-0.40913832,-0.23954648,0.1367903,0.0,0.06523022,-0.027432514,0.041265093,0.09845465,-1.5294534,0.020032808,-0.32580173,0.25722516,-0.2880996,-0.06533134,-2.70181,0.0010599645,131.77486,0.104923666,0.30062687,0.4365584,0.13896245,0.09111053,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258193855,15154129,-33.9385715,18.8741563,-1.7332146,0.83030456,-0.40813407,-0.23954648,0.1367903,0.0,0.06882052,-0.03271959,0.04049594,0.097639516,-1.5294534,0.020032808,-0.32580173,0.36186823,-0.56999093,-0.092420496,-2.7008305,0.0010599645,131.77486,0.1041995,0.30152673,0.43712282,0.13941064,0.09123351,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258203892,15154129,-33.9385715,18.8741563,-1.7325612,0.8299108,-0.40716127,-0.23954648,0.1367903,0.0,0.07099599,-0.03455829,0.038905043,0.09598213,-1.5294534,0.020032808,-0.32580173,0.20400043,-0.10910216,-0.1876949,-2.6997714,0.0010599645,131.77486,0.10353932,0.3024318,0.43768865,0.13985905,0.09135653,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258213864,15154129,-33.9385715,18.8741563,-1.7315518,0.82992953,-0.4062883,-0.23954648,0.1367903,0.0,0.07384606,-0.03642397,0.036146857,0.09308141,-1.5294534,0.020032808,-0.32580173,0.35786885,-0.300637,-0.28653643,-2.6986098,0.0010599645,131.77486,0.101635486,0.28607634,0.4348884,0.13129422,0.08964422,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258223868,15154129,-33.9385715,18.8741563,-1.730513,0.82991457,-0.40545812,-0.23954648,0.1367903,0.0,0.077863075,-0.03818745,0.033741567,0.09051753,-1.5294534,0.020032808,-0.32580173,0.38061476,-0.13098185,-0.23654202,-2.6972942,0.0010599645,131.77486,0.10114449,0.28688887,0.43543872,0.13173665,0.08976763,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258233873,15154129,-33.9385715,18.8741563,-1.7294492,0.82988954,-0.4044983,-0.23954648,0.1367903,0.0,0.080656566,-0.03648121,0.03118897,0.08796246,-1.5294534,0.020032808,-0.32580173,0.24576524,0.19932152,-0.32127637,-2.6960933,0.0010599645,131.77486,0.10476142,0.28770643,0.43264666,0.13218066,0.089631,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258243878,15154129,-33.9385715,18.8741563,-1.7283657,0.8298654,-0.4035907,-0.23954648,0.1367903,0.0,0.083774954,-0.0366785,0.028116392,0.08486501,-1.5294534,0.020032808,-0.32580173,0.31035632,-0.11388828,-0.3205331,-2.6951118,0.0010599645,131.77486,0.10420048,0.28852907,0.4331956,0.1326261,0.089754224,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258253882,15154129,-33.9385715,18.8741563,-1.7272574,0.82982415,-0.40273508,-0.23954648,0.1367903,0.0,0.08713524,-0.03751844,0.025209283,0.08191137,-1.5294534,0.020032808,-0.32580173,0.28948855,-0.08025541,-0.30785465,-2.6939561,0.0010599645,131.77486,0.10369107,0.28935674,0.43374592,0.13306993,0.089878105,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258263887,15154129,-33.9385715,18.8741563,-1.7261308,0.8297792,-0.40193522,-0.23954648,0.1367903,0.0,0.08902331,-0.035863485,0.021104049,0.07773885,-1.5294534,0.020032808,-0.32580173,0.13275513,0.12363513,-0.45515424,-2.6928914,0.0010599645,131.77486,0.103259414,0.2901895,0.43429765,0.13350597,0.090002134,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258273891,15154129,-33.9385715,18.8741563,-1.7249917,0.82973313,-0.40119344,-0.23954648,0.1367903,0.0,0.09170446,-0.036622953,0.017730448,0.07427886,-1.5294534,0.020032808,-0.32580173,0.2912181,-0.23639266,-0.36378205,-2.6916876,0.0010599645,131.77486,0.102927715,0.2910273,0.4348508,0.13394408,0.09012493,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
258283896,15154129,-33.9385715,18.8741563,-1.7238348,0.8296747,-0.40050393,-0.23954648,0.1367903,0.0,0.09339895,-0.034490567,0.014791219,0.07123437,-1.5294534,0.020032808,-0.32580173,0.04896654,0.4716347,-0.2884436,-2.6907482,0.0010599645,131.77486,0.102654874,0.2918702,0.43540537,0.13438815,0.09024858,inf,inf,inf,inf,1,1,1,1,2,0,2,1,4,1,1,1
