timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
258153837,nan,nan,nan,-2.7032824,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258173846,nan,nan,nan,-2.7024813,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258193855,nan,nan,nan,-2.7008305,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258213864,nan,nan,nan,-2.6986098,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258233873,nan,nan,nan,-2.6960933,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258253882,nan,nan,nan,-2.6939561,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258273891,nan,nan,nan,-2.6916876,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258293900,nan,nan,nan,-2.6900897,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258313909,nan,nan,nan,-2.6902087,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258333918,nan,nan,nan,-2.6918414,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258353929,nan,nan,nan,-2.6941009,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258373979,nan,nan,nan,-2.696571,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258393952,nan,nan,nan,-2.698588,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258413956,nan,nan,nan,-2.7004561,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258433979,nan,nan,nan,-2.7024913,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258453981,nan,nan,nan,-2.703921,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258473992,nan,nan,nan,-2.7045143,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258493992,nan,nan,nan,-2.70453,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258514002,nan,nan,nan,-2.7042713,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258534011,nan,nan,nan,-2.7042665,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258554025,nan,nan,nan,-2.704561,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258574028,nan,nan,nan,-2.70576,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258594037,nan,nan,nan,-2.7083688,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258614047,nan,nan,nan,-2.711052,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258634057,nan,nan,nan,-2.7130337,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258654077,nan,nan,nan,-2.7142544,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258674078,nan,nan,nan,-2.714679,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258694082,nan,nan,nan,-2.7150455,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258714092,nan,nan,nan,-2.7162132,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258734101,nan,nan,nan,-2.71802,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258754110,nan,nan,nan,-2.7193468,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258774120,nan,nan,nan,-2.7197895,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258794128,nan,nan,nan,-2.7190502,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258814140,nan,nan,nan,-2.7170587,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258834159,nan,nan,nan,-2.7152483,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258854156,nan,nan,nan,-2.7146902,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258874196,nan,nan,nan,-2.7146225,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258894174,nan,nan,nan,-2.7137818,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258914183,nan,nan,nan,-2.7119336,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258934192,nan,nan,nan,-2.7099175,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258954202,nan,nan,nan,-2.708544,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258974210,nan,nan,nan,-2.7075188,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
258994229,nan,nan,nan,-2.706705,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259014231,nan,nan,nan,-2.7054708,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259034238,nan,nan,nan,-2.7040286,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259054247,nan,nan,nan,-2.7034273,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259074256,nan,nan,nan,-2.7036612,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259094270,nan,nan,nan,-2.7038145,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259114274,nan,nan,nan,-2.7033546,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259134283,nan,nan,nan,-2.7020357,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259154292,nan,nan,nan,-2.7002742,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259174304,nan,nan,nan,-2.6985362,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259194310,nan,nan,nan,-2.6965268,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259214321,nan,nan,nan,-2.6938028,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259234329,nan,nan,nan,-2.6909251,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259254338,nan,nan,nan,-2.6884933,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259274392,nan,nan,nan,-2.686414,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259294359,nan,nan,nan,-2.6841807,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259314372,nan,nan,nan,-2.6823857,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259334375,nan,nan,nan,-2.6811306,0.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0,0.0,-0.0,-0.0,-0.001
259354383,-1.6842282,0.8697483,nan,-2.252277,1e-45,0.06093611,0.012082408,2.4153035,-0.21518761,-0.026270797,9.57117,0.0,0.0,0.0,-0.00019217824,-2.3461742e-05,-0.008758892
259374392,nan,nan,nan,-2.252277,1e-45,0.06093611,0.012082408,2.3789427,-0.39710668,-0.1192324,9.536198,0.0,0.0,0.0,-0.00040736704,-0.0001223131,-0.0100597115
259394401,nan,nan,nan,-2.252277,1e-45,0.052883074,0.010324472,2.342582,-0.5868592,-0.13704947,9.505867,0.0,0.0,0.0,-0.0006695268,-0.00015635484,-0.011187884
259414408,nan,nan,nan,-2.252277,1e-45,0.04131538,0.008526105,2.3062248,-0.78277403,-0.15831807,9.476075,0.0,0.0,0.0,-0.0009814694,-0.00019850471,-0.012296015
259434419,nan,nan,nan,-2.252277,1e-45,0.027848646,0.0068279253,2.2698605,-0.8427195,-0.1784567,9.435406,0.0,0.0,0.0,-0.0011866251,-0.00025128314,-0.013808749
259454429,nan,nan,nan,-2.252277,1e-45,0.016141484,0.0050838557,2.2334979,-0.7107637,-0.18534319,9.386686,0.0,0.0,0.0,-0.0011321696,-0.0002952316,-0.015620906
259474438,nan,nan,nan,-2.252277,1e-45,0.0075779012,0.0033324298,2.197137,-0.562053,-0.17494732,9.343798,0.0,0.0,0.0,-0.0009867445,-0.00030713883,-0.017216183
259494447,nan,nan,nan,-2.252277,1e-45,0.0022162574,0.0015820548,2.1607764,-0.40896577,-0.16399083,9.307193,0.0,0.0,0.0,-0.00077472057,-0.0003106545,-0.018577732
259514456,-1.6745213,0.8750959,nan,-2.252277,1e-45,-0.0015462711,-0.0009123122,2.1244156,-0.25871366,-0.11836125,9.261781,0.0,0.0,0.0,-0.00053463725,-0.000244596,-0.02026687
259534467,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.0033327995,-0.0019968112,2.0880513,-0.24535877,-0.106863745,9.213573,0.0,0.0,0.0,-0.0005518996,-0.0002403748,-0.022059979
259554474,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.005190986,-0.0031221646,2.0516942,-0.2526415,-0.12268786,9.168133,0.0,0.0,0.0,-0.0006118495,-0.00029712656,-0.023750182
259574484,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.007148492,-0.004326283,2.0153315,-0.25600824,-0.14091764,9.111395,0.0,0.0,0.0,-0.0006750597,-0.00037158112,-0.025860595
259594493,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.009174966,-0.005591952,1.9789708,-0.25159118,-0.1581404,9.048664,0.0,0.0,0.0,-0.000723302,-0.00045463946,-0.028193917
259614501,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.01094765,-0.007020812,1.9426118,-0.24458042,-0.15117666,8.989624,0.0,0.0,0.0,-0.00075794844,-0.00046849265,-0.030389959
259634511,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.012490099,-0.008539989,1.9062493,-0.24704966,-0.11245872,8.935492,0.0,0.0,0.0,-0.00081623334,-0.00037155507,-0.03240346
259654521,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.01412394,-0.010008373,1.8698866,-0.2513428,-0.11440904,8.874682,0.0,0.0,0.0,-0.0008884546,-0.00040441676,-0.034665305
259674530,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.015834223,-0.011461185,1.8335259,-0.24445117,-0.10226427,8.829298,0.0,0.0,0.0,-0.00090616976,-0.00037908912,-0.036353417
259694539,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.017592978,-0.012883704,1.7971652,-0.24425808,-0.09418127,8.769227,0.0,0.0,0.0,-0.0009611516,-0.0003706018,-0.038587805
259714548,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.019426024,-0.014262792,1.7608044,-0.24238625,-0.11297149,8.715623,0.0,0.0,0.0,-0.0010029237,-0.0004674431,-0.040581655
259734586,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.021286702,-0.01562308,1.724391,-0.24638009,-0.11455252,8.661301,0.0,0.0,0.0,-0.0010703427,-0.00049764756,-0.042602215
259754566,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.023210006,-0.01696338,1.6880829,-0.25607,-0.11474207,8.605062,0.0,0.0,0.0,-0.0011671487,-0.0005229862,-0.044694073
259774575,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.025178159,-0.018295752,1.6517222,-0.2590241,-0.11014328,8.529394,0.0,0.0,0.0,-0.0012548259,-0.0005335822,-0.047508582
259794584,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.02718255,-0.01962903,1.6153615,-0.2550224,-0.15221728,8.452162,0.0,0.0,0.0,-0.0013100266,-0.0007819261,-0.050381303
259814593,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.029234165,-0.021233765,1.5790007,-0.2650348,-0.14516732,8.382195,0.0,0.0,0.0,-0.0014318868,-0.00078428636,-0.052983757
260394857,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.115693636,-0.07480051,0.524533,-0.53958064,-0.3864922,5.6468477,0.0,0.0,0.0,-0.008513296,-0.0060979254,-0.15472724
260414867,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.11916517,-0.07750897,0.4881704,-0.56663555,-0.42480817,5.489872,0.0,0.0,0.0,-0.009277624,-0.0069554592,-0.16056606
260434877,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.12220318,-0.08050197,0.4518078,-0.5905839,-0.44102016,5.362488,0.0,0.0,0.0,-0.009955158,-0.0074340417,-0.16530423
260514912,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.1359046,-0.09325537,0.30636653,-0.6579901,-0.46592093,4.9015512,0.0,0.0,0.0,-0.012241631,-0.008668264,-0.18244913
260534922,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.13978076,-0.09652911,0.27000394,-0.7148665,-0.46032807,4.699313,0.0,0.0,0.0,-0.013848199,-0.008917348,-0.18997155
260554942,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.14377199,-0.099812314,0.23362318,-0.6909176,-0.4818118,4.604403,0.0,0.0,0.0,-0.013633117,-0.009507062,-0.1935018
260574940,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.14788246,-0.10313973,0.1972824,-0.70818824,-0.46686843,4.485808,0.0,0.0,0.0,-0.01429217,-0.009422019,-0.19791305
260594984,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.15213259,-0.10643907,0.16085804,-0.70435774,-0.47362995,4.321908,0.0,0.0,0.0,-0.014652871,-0.009853003,-0.20400943
260614958,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.1559101,-0.10997231,0.12456086,-0.70368564,-0.48008955,4.2204385,0.0,0.0,0.0,-0.0149098635,-0.010172254,-0.20778367
260635011,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.1594078,-0.11373676,0.08812013,-0.70395863,-0.47212958,4.0946074,0.0,0.0,0.0,-0.015251583,-0.010228903,-0.21246406
260654975,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.16300707,-0.11739374,0.051841136,-0.71674114,-0.48576975,3.921602,0.0,0.0,0.0,-0.015998613,-0.0108430255,-0.21889915
260674989,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.16660148,-0.12104069,0.01547128,-0.6831552,-0.4717363,3.851983,0.0,0.0,0.0,-0.015429646,-0.010654569,-0.22148867
260694999,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.17029169,-0.12463294,-0.020891309,-0.72339076,-0.4919923,3.7378988,0.0,0.0,0.0,-0.016651075,-0.011324724,-0.22573213
260715003,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.17404486,-0.12812021,-0.057242993,-0.70988727,-0.43860343,3.6294215,0.0,0.0,0.0,-0.016632305,-0.010276259,-0.22976702
260735012,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.17785253,-0.13148564,-0.09360376,-0.70885146,-0.49488902,3.512877,0.0,0.0,0.0,-0.016921623,-0.011813936,-0.234102
260755022,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.18168916,-0.13489759,-0.12996635,-0.7211076,-0.47166875,3.402923,0.0,0.0,0.0,-0.017514944,-0.011456337,-0.23819183
260775032,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.18547677,-0.13824037,-0.16632894,-0.6800683,-0.5300101,3.3198438,0.0,0.0,0.0,-0.016732348,-0.0130403275,-0.24128203
260795040,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.18916823,-0.14156058,-0.20268789,-0.66254497,-0.48902112,3.2030568,0.0,0.0,0.0,-0.016594829,-0.012248562,-0.245626
260815086,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.1927555,-0.14528455,-0.2391159,-0.64338815,-0.55997527,3.1073148,0.0,0.0,0.0,-0.016348602,-0.014229065,-0.24918723
260835058,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.19616395,-0.14928892,-0.27540943,-0.6507831,-0.60729706,2.9456148,0.0,0.0,0.0,-0.01693556,-0.015803909,-0.2552018
260855067,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.19953968,-0.15338206,-0.3117702,-0.6372112,-0.66818607,2.8382287,0.0,0.0,0.0,-0.016841928,-0.017660616,-0.25919607
260875077,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.20274721,-0.157493,-0.3481328,-0.58716565,-0.64806104,2.7318497,0.0,0.0,0.0,-0.015755964,-0.017390028,-0.26315293
260895085,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.20571728,-0.16155852,-0.38449174,-0.5360082,-0.6551924,2.6001039,0.0,0.0,0.0,-0.014651065,-0.017908806,-0.26805332
260915094,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.20848021,-0.16570592,-0.4208525,-0.5375662,-0.6948691,2.472797,0.0,0.0,0.0,-0.014953352,-0.01932901,-0.2727886
260935103,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.2112787,-0.16998468,-0.45721328,-0.63105196,-0.71205777,2.2728019,0.0,0.0,0.0,-0.018032482,-0.020347247,-0.2802276
260955114,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.21419713,-0.17422801,-0.4935777,-0.6375588,-0.6354729,2.139951,0.0,0.0,0.0,-0.01853971,-0.018479051,-0.2851691
260975122,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.21700048,-0.17822173,-0.5299367,-0.61664057,-0.58203274,2.0190809,0.0,0.0,0.0,-0.018214079,-0.017191846,-0.28966495
260995131,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.22000147,-0.18224466,-0.5662974,-0.7591029,-0.64455473,1.8212755,0.0,0.0,0.0,-0.022991579,-0.019522164,-0.2970225
261015140,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.223143,-0.18621041,-0.60265815,-0.74084157,-0.6015868,1.6901318,0.0,0.0,0.0,-0.022806875,-0.018519903,-0.30190048
261035169,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.22626606,-0.19019972,-0.63905525,-0.8254372,-0.70323753,1.4760809,0.0,0.0,0.0,-0.026081389,-0.022220239,-0.3098623
261055159,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.22966193,-0.19414905,-0.6753815,-0.78906196,-0.61247,1.353668,0.0,0.0,0.0,-0.025298353,-0.019636583,-0.3144155
261075169,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.23314627,-0.19817084,-0.71174407,-0.8817087,-0.753079,1.1750422,0.0,0.0,0.0,-0.02886626,-0.024655053,-0.32105964
261095198,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.23685504,-0.20219333,-0.74814117,-0.83349025,-0.74483085,1.0252063,0.0,0.0,0.0,-0.02776129,-0.024808284,-0.32663292
261115185,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.2407235,-0.20632362,-0.784462,-0.9272965,-0.69948614,0.9078717,0.0,0.0,0.0,-0.03129834,-0.023609228,-0.3309973
261135203,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.24477239,-0.21051496,-0.8208391,-0.9566685,-0.8261847,0.75683,0.0,0.0,0.0,-0.03283783,-0.028358947,-0.33661538
261155205,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.24905126,-0.21467698,-0.85718715,-0.9531029,-0.8346627,0.58249784,0.0,0.0,0.0,-0.033345688,-0.029201888,-0.34309983
261175213,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.25348166,-0.21875994,-0.8935461,-0.9482411,-0.75231504,0.46309304,0.0,0.0,0.0,-0.033605166,-0.02666165,-0.34754118
261195227,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.25808635,-0.22269398,-0.92991596,-1.0368017,-0.7189071,0.3182416,0.0,0.0,0.0,-0.0373131,-0.025872499,-0.35292906
261215249,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.2626146,-0.22691056,-0.96630037,-1.1013612,-0.72959936,0.13160181,0.0,0.0,0.0,-0.040416244,-0.026773836,-0.35987127
261235244,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.26686066,-0.23119284,-1.0026357,-1.0891179,-0.71976066,-0.008419037,0.0,0.0,0.0,-0.040545218,-0.026794944,-0.36507946
261255250,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.27140749,-0.23533118,-1.0389911,-1.1541718,-0.78412884,-0.20716953,0.0,0.0,0.0,-0.043837197,-0.029782403,-0.37247214
261275259,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.27617446,-0.2393839,-1.0753518,-1.1624457,-0.8112488,-0.38253903,0.0,0.0,0.0,-0.044924922,-0.03135225,-0.37899515
261295268,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.2812129,-0.2433407,-1.1117126,-1.1429077,-0.7949594,-0.527436,0.0,0.0,0.0,-0.044797786,-0.03115949,-0.38438472
261315277,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.28629914,-0.24706614,-1.1480733,-1.1656787,-0.76656663,-0.66944647,0.0,0.0,0.0,-0.046318214,-0.030459505,-0.38966691
261335290,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.2914573,-0.25065452,-1.1844413,-1.1756307,-0.6824123,-0.7576623,0.0,0.0,0.0,-0.04710706,-0.027343994,-0.39294815
261355295,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.2968939,-0.25417566,-1.2207948,-1.2134825,-0.6673154,-0.8475046,0.0,0.0,0.0,-0.04903735,-0.026966501,-0.3962899
261375304,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.30247945,-0.25741616,-1.2571555,-1.2351176,-0.6360896,-0.92065406,0.0,0.0,0.0,-0.050254248,-0.025881104,-0.39901078
261395314,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.30822104,-0.260256,-1.2935181,-1.302407,-0.6398791,-1.004986,0.0,0.0,0.0,-0.053408716,-0.02623997,-0.40214756
261415323,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.31393015,-0.26270273,-1.3298788,-1.3215407,-0.63882756,-1.0957315,0.0,0.0,0.0,-0.054648172,-0.026416712,-0.4055229
261435332,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.31945783,-0.26454598,-1.3662395,-1.3796148,-0.58782333,-1.1635182,0.0,0.0,0.0,-0.057404045,-0.024458595,-0.4080443
261455354,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.32532865,-0.26616204,-1.394394,-1.41476,-0.581933,-1.2266521,0.0,0.0,0.0,-0.059205543,-0.024353005,-0.4103926
261475350,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.33141872,-0.26743868,-1.394394,-1.495362,-0.5254473,-1.1412184,0.0,0.0,0.0,-0.06209397,-0.02181887,-0.40721485
261495360,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.33778387,-0.26850128,-1.394394,-1.4497074,-0.43668944,-1.0217717,0.0,0.0,0.0,-0.05954128,-0.017935378,-0.40277192
261515368,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.34441957,-0.2692801,-1.394394,-1.4985529,-0.44352448,-0.9389248,0.0,0.0,0.0,-0.06107677,-0.018076802,-0.39969036
261535429,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.3512521,-0.26976514,-1.394394,-1.6098531,-0.5146411,-0.8983283,0.0,0.0,0.0,-0.065364964,-0.020896003,-0.39818034
261555396,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.3582511,-0.26999652,-1.394394,-1.6022725,-0.511588,-0.8556974,0.0,0.0,0.0,-0.064798184,-0.020689346,-0.39659464
261575396,-1.6745213,0.87509596,nan,-2.252277,1e-45,-0.36543176,-0.27006355,-1.394394,-1.5433387,-0.3881411,-0.7547474,0.0,0.0,0.0,-0.0618237,-0.015548317,-0.39283973
