timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
258151727,-0.07516035,0.07840001,-0.22124943
258162920,-0.07813393,0.07840001,-0.21495953
258174229,-0.08110753,0.07258838,-0.20866959
258185482,-0.07516035,0.075494185,-0.21810448
258196671,-0.07813393,0.07840001,-0.22124943
258207950,-0.07813393,0.075494185,-0.21181455
258219252,-0.08110753,0.07840001,-0.21810448
258230494,-0.08110753,0.075494185,-0.21495953
258241732,-0.07813393,0.075494185,-0.22124943
258252996,-0.07516035,0.075494185,-0.21181455
258264261,-0.07516035,0.07840001,-0.21495953
258275483,-0.07813393,0.075494185,-0.21810448
258286760,-0.07516035,0.075494185,-0.21495953
258297970,-0.07516035,0.075494185,-0.22124943
258309284,-0.07813393,0.075494185,-0.21495953
258320533,-0.07516035,0.075494185,-0.21810448
258331735,-0.07516035,0.075494185,-0.21495953
258343000,-0.07813393,0.07258838,-0.21495953
258354280,-0.06921318,0.07258838,-0.21495953
258365564,-0.07516035,0.07258838,-0.21810448
258376763,-0.07218676,0.07258838,-0.21495953
258388043,-0.07218676,0.07258838,-0.21810448
258399305,-0.07218676,0.06968255,-0.20866959
258410535,-0.06921318,0.06968255,-0.22124943
258421788,-0.07218676,0.06968255,-0.21810448
258433102,-0.07218676,0.06968255,-0.21495953
258444311,-0.06921318,0.06968255,-0.22124943
258455573,-0.06921318,0.06968255,-0.20866959
258466870,-0.066239595,0.06968255,-0.21810448
258478134,-0.07218676,0.06968255,-0.21810448
258489324,-0.06921318,0.07258838,-0.21810448
258500566,-0.06921318,0.07258838,-0.23068433
258511881,-0.06921318,0.06968255,-0.21181455
258523076,-0.063266,0.06968255,-0.22124943
258534356,-0.06921318,0.06968255,-0.22124943
258545667,-0.06921318,0.07258838,-0.22439441
258556867,-0.06921318,0.07258838,-0.22124943
258568097,-0.066239595,0.06968255,-0.21495953
258579409,-0.063266,0.06968255,-0.22439441
258590726,-0.066239595,0.06968255,-0.22124943
258601892,-0.063266,0.06968255,-0.21495953
258613114,-0.063266,0.06968255,-0.22124943
258624426,-0.063266,0.06968255,-0.21495953
258635692,-0.057318833,0.06968255,-0.22439441
258646940,-0.063266,0.06968255,-0.21810448
258658193,-0.063266,0.06968255,-0.21810448
258669433,-0.06029242,0.07258838,-0.21810448
258680695,-0.06029242,0.06968255,-0.21810448
258691951,-0.057318833,0.07258838,-0.21810448
258703213,-0.063266,0.07258838,-0.22124943
258714464,-0.06029242,0.07258838,-0.22124943
258725688,-0.06029242,0.07258838,-0.22124943
258736942,-0.063266,0.07258838,-0.21181455
258748186,-0.06029242,0.07258838,-0.22439441
258759488,-0.06029242,0.07258838,-0.22124943
258770736,-0.06029242,0.07258838,-0.22124943
258781955,-0.057318833,0.075494185,-0.21810448
258793216,-0.06029242,0.07258838,-0.21495953
258804517,-0.05434525,0.075494185,-0.22124943
258815763,-0.06029242,0.07258838,-0.21810448
258826958,-0.05434525,0.075494185,-0.22124943
258838271,-0.057318833,0.075494185,-0.22439441
258849494,-0.057318833,0.075494185,-0.22124943
258860724,-0.05434525,0.075494185,-0.22439441
258871987,-0.06029242,0.075494185,-0.21810448
258883313,-0.057318833,0.075494185,-0.21495953
258894494,-0.057318833,0.07840001,-0.22439441
258905757,-0.06029242,0.07840001,-0.21810448
258917084,-0.05434525,0.07840001,-0.22439441
258928366,-0.063266,0.07840001,-0.22124943
258939532,-0.057318833,0.07840001,-0.22439441
258950794,-0.06029242,0.07840001,-0.22439441
258962098,-0.057318833,0.075494185,-0.21181455
258973283,-0.057318833,0.08130583,-0.22124943
258984542,-0.06029242,0.07840001,-0.22124943
258995865,-0.06029242,0.07840001,-0.21495953
259007117,-0.06029242,0.08130583,-0.21810448
259018314,-0.06029242,0.07840001,-0.21495953
259029576,-0.05434525,0.08130583,-0.22124943
259040850,-0.06029242,0.08130583,-0.21495953
259052078,-0.057318833,0.07840001,-0.22124943
259063331,-0.057318833,0.07840001,-0.21810448
259074630,-0.06029242,0.07840001,-0.21181455
259085855,-0.051371664,0.08130583,-0.22124943
259097082,-0.057318833,0.08130583,-0.22124943
259108399,-0.057318833,0.08130583,-0.22124943
259119641,-0.057318833,0.08130583,-0.22124943
259130873,-0.057318833,0.07840001,-0.22124943
259142160,-0.051371664,0.08130583,-0.22753938
259153370,-0.063266,0.07840001,-0.22124943
259164670,-0.05434525,0.07840001,-0.22124943
259175949,-0.057318833,0.07840001,-0.22124943
259187195,-0.06029242,0.07840001,-0.21495953
259198380,-0.05434525,0.08130583,-0.22124943
259209656,-0.06029242,0.07840001,-0.21495953
259220910,-0.05434525,0.08130583,-0.21810448
259232148,-0.057318833,0.07840001,-0.21495953
259243451,-0.057318833,0.07840001,-0.21495953
259254678,-0.05434525,0.08130583,-0.22124943
259265919,-0.057318833,0.07840001,-0.21810448
259277167,-0.057318833,0.08130583,-0.22124943
259288443,-0.057318833,0.08130583,-0.22439441
259299733,-0.057318833,0.08130583,-0.21810448
259310935,-0.05434525,0.08421165,-0.23068433
259322198,-0.063266,0.08130583,-0.22753938
259333461,-0.057318833,0.08130583,-0.22124943
259344733,-0.057318833,0.08421165,-0.22124943
259355987,-0.06029242,0.08130583,-0.21495953
259367293,-0.05434525,0.08421165,-0.21810448
259378486,-0.063266,0.08421165,-0.20866959
259389774,-0.057318833,0.08421165,-0.21181455
259400974,-0.06029242,0.08130583,-0.21181455
259412290,-0.06029242,0.08130583,-0.21495953
259423535,-0.057318833,0.08421165,-0.22124943
259434738,-0.066239595,0.08421165,-0.21495953
259446016,-0.063266,0.08421165,-0.21495953
259457279,-0.06029242,0.08421165,-0.21495953
259468506,-0.057318833,0.08421165,-0.20866959
259479761,-0.05434525,0.08711747,-0.21181455
259491913,-0.063266,0.08711747,-0.21495953
259503240,-0.063266,0.08711747,-0.22439441
259514385,-0.06029242,0.08421165,-0.21495953
259525629,-0.057318833,0.08711747,-0.22124943
259537003,-0.057318833,0.08421165,-0.21810448
259548145,-0.057318833,0.08711747,-0.22124943
259559393,-0.063266,0.08421165,-0.22439441
259570782,-0.06029242,0.08421165,-0.20866959
259581940,-0.05434525,0.08711747,-0.22124943
259593153,-0.05434525,0.08711747,-0.21810448
259604456,-0.057318833,0.08711747,-0.21810448
259615785,-0.05434525,0.08421165,-0.21495953
259626971,-0.06029242,0.08421165,-0.21181455
259638173,-0.05434525,0.08711747,-0.21810448
259649474,-0.05434525,0.08711747,-0.22124943
259660745,-0.05434525,0.08711747,-0.22124943
259671937,-0.05434525,0.08711747,-0.21181455
259683286,-0.05434525,0.08421165,-0.20866959
259694508,-0.05434525,0.09002328,-0.22439441
