timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
258159499,-0.06995431,0.009438368,-0.00027173187,0.0,0.0,-0.001
258164569,-0.06993237,0.009864766,-0.00049166207,0.0,0.0,-0.001
258169491,-0.07019523,0.010261163,-0.0006731337,0.0,0.0,-0.001
258174676,-0.070608355,0.010588609,-0.00087822834,0.0,0.0,-0.001
258179509,-0.07097102,0.010909456,-0.00036368772,0.0,0.0,-0.001
258184517,-0.07124449,0.011195111,-0.00075379555,0.0,0.0,-0.001
258189532,-0.07177134,0.011465228,-0.0012332074,0.0,0.0,-0.001
258194510,-0.07262089,0.011711658,-0.0017387634,0.0,0.0,-0.001
258199500,-0.073583126,0.012047236,-0.0006167693,0.0,0.0,-0.001
258204493,-0.074417256,0.012374579,-0.0011541849,0.0,0.0,-0.001
258209529,-0.07511291,0.012803603,-0.0017267297,0.0,0.0,-0.001
258214477,-0.075905465,0.0132838115,-0.0023246193,0.0,0.0,-0.001
258219511,-0.07692454,0.013758346,-0.0007574643,0.0,0.0,-0.001
258224465,-0.078049496,0.014145249,-0.0014296161,0.0,0.0,-0.001
258229456,-0.07912087,0.014469204,-0.002070905,0.0,0.0,-0.001
258234499,-0.07998988,0.014713739,-0.0026379554,0.0,0.0,-0.001
258239463,-0.08084981,0.014880709,-0.000616349,0.0,0.0,-0.001
258244483,-0.08185493,0.014768018,-0.0011064465,0.0,0.0,-0.001
258249468,-0.08303117,0.014447487,-0.0016658973,0.0,0.0,-0.001
258254528,-0.084254354,0.013832504,-0.0022573674,0.0,0.0,-0.001
258259474,-0.08539682,0.01313016,-0.0006715448,0.0,0.0,-0.001
258264522,-0.086512625,0.012184202,-0.0011735804,0.0,0.0,-0.001
258269491,-0.08766917,0.011123854,-0.0017366593,0.0,0.0,-0.001
258274487,-0.08903207,0.009922836,-0.0023598617,0.0,0.0,-0.001
258279503,-0.090664916,0.008602721,-0.00064338645,0.0,0.0,-0.001
258284482,-0.09222894,0.007207042,-0.0010078126,0.0,0.0,-0.001
258289573,-0.09351346,0.005835351,-0.0012960183,0.0,0.0,-0.001
258294561,-0.09467401,0.004456951,-0.0016414414,0.0,0.0,-0.001
258299629,-0.09624002,0.0029862765,-0.000280231,0.0,0.0,-0.001
258304641,-0.0981876,0.0013765241,-0.00021008379,0.0,0.0,-0.001
258309665,-0.09977781,-0.00023829864,1.4332711e-05,0.0,0.0,-0.001
258314566,-0.10078998,-0.0018841078,0.00013864374,0.0,0.0,-0.001
258319565,-0.10217952,-0.0036792576,0.00022648244,0.0,0.0,-0.001
258324587,-0.10428717,-0.005670199,0.0007661199,0.0,0.0,-0.001
258329575,-0.10645301,-0.007767998,0.0013528988,0.0,0.0,-0.001
258334595,-0.10816707,-0.010036329,0.0017448599,0.0,0.0,-0.001
258339569,-0.11029914,-0.012587823,0.00063882524,0.0,0.0,-0.001
258344654,-0.11256344,-0.015246341,0.0013599815,0.0,0.0,-0.001
258349581,-0.11476394,-0.018016689,0.0019298138,0.0,0.0,-0.001
258354619,-0.117228,-0.021118006,0.0025148978,0.0,0.0,-0.001
258359586,-0.11980055,-0.024442686,0.0010289341,0.0,0.0,-0.001
258364577,-0.12171619,-0.02756634,0.0016612355,0.0,0.0,-0.001
258369537,-0.123598635,-0.0308817,0.0021715756,0.0,0.0,-0.001
258374531,-0.12631276,-0.0343804,0.0029184353,0.0,0.0,-0.001
258379517,-0.1284184,-0.037649397,0.0010678959,0.0,0.0,-0.001
258384503,-0.13014494,-0.040688172,0.0015066104,0.0,0.0,-0.001
258389549,-0.13236281,-0.043850273,0.002161738,0.0,0.0,-0.001
258394515,-0.13374607,-0.046747595,0.0026623104,0.0,0.0,-0.001
258399546,-0.13512026,-0.0495556,0.0010778983,0.0,0.0,-0.001
258404497,-0.13699323,-0.05242842,0.0017719294,0.0,0.0,-0.001
258409492,-0.13758685,-0.054848,0.0022097596,0.0,0.0,-0.001
258414521,-0.13835457,-0.057249147,0.0026861068,0.0,0.0,-0.001
258419503,-0.13911366,-0.05977114,0.001468441,0.0,0.0,-0.001
258424516,-0.13902786,-0.061765842,0.0018614746,0.0,0.0,-0.001
258429488,-0.1398663,-0.06407569,0.0024897149,0.0,0.0,-0.001
258434597,-0.13980147,-0.06624025,0.0029912672,0.0,0.0,-0.001
258439461,-0.13942374,-0.0681159,0.0012957643,0.0,0.0,-0.001
258444526,-0.13994217,-0.070351854,0.0018649783,0.0,0.0,-0.001
258449467,-0.13931341,-0.07209406,0.0020989468,0.0,0.0,-0.001
258454499,-0.13980982,-0.07408365,0.002499553,0.0,0.0,-0.001
258459484,-0.13941453,-0.07617588,0.0013336814,0.0,0.0,-0.001
258464480,-0.13885798,-0.0777851,0.0014632872,0.0,0.0,-0.001
258469481,-0.13909236,-0.079898186,0.0017897983,0.0,0.0,-0.001
258474490,-0.13809028,-0.08137883,0.0017541804,0.0,0.0,-0.001
258479545,-0.1386401,-0.0832124,0.0013743906,0.0,0.0,-0.001
258484483,-0.13766716,-0.08487162,0.0013050461,0.0,0.0,-0.001
258489542,-0.13777019,-0.086288095,0.00131683,0.0,0.0,-0.001
258494488,-0.13738073,-0.08806322,0.001266164,0.0,0.0,-0.001
258499506,-0.13719256,-0.08931783,0.0011165732,0.0,0.0,-0.001
258504499,-0.13740091,-0.09125246,0.0011542556,0.0,0.0,-0.001
258509497,-0.13666819,-0.092574626,0.0009793686,0.0,0.0,-0.001
258514508,-0.13712029,-0.09468795,0.0010832265,0.0,0.0,-0.001
258519501,-0.13598295,-0.09634434,0.0012124856,0.0,0.0,-0.001
258524642,-0.13685594,-0.09867677,0.0013491011,0.0,0.0,-0.001
258529497,-0.135827,-0.10088967,0.0012827562,0.0,0.0,-0.001
258534745,-0.1368024,-0.10343096,0.0014578311,0.0,0.0,-0.001
258539576,-0.1360271,-0.106237285,0.0014585454,0.0,0.0,-0.001
258544574,-0.13720623,-0.108977556,0.0016395357,0.0,0.0,-0.001
258549597,-0.13713427,-0.11222378,0.0017283529,0.0,0.0,-0.001
258554674,-0.13841525,-0.11510635,0.0019413006,0.0,0.0,-0.001
258559671,-0.13876644,-0.118574,0.0018452142,0.0,0.0,-0.001
258564727,-0.13970378,-0.12133708,0.0021503258,0.0,0.0,-0.001
258569712,-0.14033227,-0.12470057,0.0025680363,0.0,0.0,-0.001
258574644,-0.14067945,-0.12709595,0.0030464667,0.0,0.0,-0.001
258579717,-0.1413683,-0.13011143,0.0025167956,0.0,0.0,-0.001
258584638,-0.14093556,-0.13205986,0.0031285565,0.0,0.0,-0.001
258589640,-0.14160372,-0.1345623,0.003941443,0.0,0.0,-0.001
258594652,-0.14063199,-0.13613865,0.004586124,0.0,0.0,-0.001
258599642,-0.14130197,-0.13811268,0.0028061576,0.0,0.0,-0.001
258604656,-0.14005683,-0.1393504,0.0034279295,0.0,0.0,-0.001
